true_$A_{rew}$ (Reward L-Rate),est_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),est_$A_{pun}$ (Punish L-Rate),true_$K'$ (Decay Rate),est_$K'$ (Decay Rate),true_$\beta_F$ (Freq Weight),est_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),est_$\beta_P$ (Perseverance),err_$A_{rew}$ (Reward L-Rate),abs_err_$A_{rew}$ (Reward L-Rate),err_$A_{pun}$ (Punish L-Rate),abs_err_$A_{pun}$ (Punish L-Rate),err_$K'$ (Decay Rate),abs_err_$K'$ (Decay Rate),err_$\beta_F$ (Freq Weight),abs_err_$\beta_F$ (Freq Weight),err_$\beta_P$ (Perseverance),abs_err_$\beta_P$ (Perseverance),global_error
0.375402028864938,0.5324911615799631,0.6466986524547885,0.999,0.1198673378139696,0.1383251369205362,9.870399380011476,8.409768351771115,-7.854103307572527,-10.0,0.157089132715025,0.1574039405962174,0.3523013475452115,0.353007362269751,0.0184577991065666,0.0036915598213133,-1.4606310282403625,0.0730315514120181,-2.145896692427473,0.1072948346213736,0.182345614141856
0.7273137822329229,0.6256100889055383,0.2445339103457036,0.3083562712983985,3.512156294020236,0.6226990964592567,-1.1627959399625531,-1.9304780615647863,9.495962654967808,1.2819591110566362,-0.1017036933273846,0.1019075083440727,0.0638223609526949,0.0639502614756462,-2.88945719756098,0.5778914395121959,-0.7676821216022331,0.0383841060801116,-8.214003543911172,0.4107001771955586,0.3220500790899487
0.3216889338441331,0.330745453421006,0.6841057674027545,0.8824106073122633,0.5021738194675941,0.658355663290708,0.8047000228516801,0.930674412833817,-3.612694366400012,-3.5466309277960555,0.0090565195768728,0.0090746689147022,0.1983048399095087,0.1987022443983053,0.1561818438231139,0.0312363687646227,0.1259743899821369,0.0062987194991068,0.0660634386039564,0.0033031719301978,0.0901013064173474
0.7796737923707,0.7452291532440681,0.4675059112535761,0.453974234869665,3.490672840721889,3.2489587179721178,6.259383643308642,10.0,-8.068734347784646,10.0,-0.0344446391266318,0.0345136664595509,-0.013531676383911,0.0135587939718547,-0.2417141227497716,0.0483428245499543,3.7406163566913584,0.1870308178345679,18.06873434778465,0.9034367173892324,0.4134949798725056
0.2671139606178854,0.2310340649686519,0.9139627781022502,0.999,4.700732984633659,1.1592046901103217,-4.815900548145924,-3.820680729290187,-6.0011660548337815,-2.462303740979795,-0.0360798956492334,0.036152200049332,0.0850372218977497,0.0852076371720939,-3.5415282945233377,0.7083056589046676,0.9952198188557372,0.0497609909427868,3.5388623138539863,0.1769431156926993,0.3298633813711008
0.8649871788757622,0.8715660958318328,0.3689689934297488,0.5020603843417875,2.4949726344558267,0.632601795331096,-8.923686200041796,-10.0,6.224322035817874,1.5706485175812832,0.0065789169560706,0.0065921011583873,0.1330913909120386,0.1333581071262912,-1.862370839124731,0.3724741678249462,-1.0763137999582035,0.0538156899979101,-4.653673518236591,0.2326836759118295,0.2066894616358891
0.9721140076549508,0.999,0.9202902443495112,0.999,1.02092989807667,0.9266053749609108,-0.0833394583981537,0.014808559019119,9.639545758537324,10.0,0.0268859923450491,0.0269398720892276,0.0787097556504887,0.0788674906317522,-0.094324523115759,0.0188649046231518,0.0981480174172728,0.0049074008708636,0.3604542414626763,0.0180227120731338,0.039116807505093
0.3013081322349459,0.1250498428421348,0.5775313012397276,0.6500659338197805,3.577690613848743,0.010825023637278,-0.1232254355806716,-0.0918110413560974,-6.990020895502067,-5.2823119385447095,-0.176258289392811,0.1766115124176463,0.0725346325800528,0.0726799925651832,-3.566865590211465,0.713373118042293,0.0314143942245742,0.0015707197112287,1.7077089569573571,0.0853854478478678,0.332466044897129
0.6934599925214923,0.8435638493243491,0.3150558798806727,0.2867410053667975,3.5577692186221297,1.0804549319658243,-5.454913500013206,-4.901656821156839,4.865999796918652,2.3806660995083533,0.1501038568028568,0.1504046661351271,-0.0283148745138752,0.0283716177493739,-2.4773142866563056,0.4954628573312611,0.5532566788563669,0.0276628339428183,-2.485333697410299,0.1242666848705149,0.2387958947026724
0.1990976131407497,0.1629886974425586,0.4078229110146677,0.3608151321126789,4.329561750403419,0.084746852518273,-0.5823601180424092,0.5860481561615669,2.08076204670901,-1.0327988617688482,-0.036108915698191,0.0361812782547004,-0.0470077789019887,0.0471019828677242,-4.2448148978851465,0.8489629795770293,1.168408274203976,0.0584204137101988,-3.113560908477858,0.1556780454238929,0.3877923209512012
