true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$\rho$ (Perception Shape),post_std_$\rho$ (Perception Shape),ess_$\rho$ (Perception Shape),kl_div_$\alpha$ (Learning Rate),post_std_$\alpha$ (Learning Rate),ess_$\alpha$ (Learning Rate),kl_div_$f$ (Boredom Factor),post_std_$f$ (Boredom Factor),ess_$f$ (Boredom Factor),kl_div_$\beta$ (Exploration Weight),post_std_$\beta$ (Exploration Weight),ess_$\beta$ (Exploration Weight),post_corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),post_corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),post_corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),post_corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),post_corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),post_corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),post_corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),post_corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),post_corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_post_corr,mean_kl_div,min_ess
4.113079593177058,0.3461428700886547,0.8211891898915986,0.49011259975851273,0.17074032989210686,0.32312843309390904,0.9494013585604841,316.46869370479345,1.1536996971632096,0.0752388321686737,355.5839829488084,0.9018210251201693,0.11196629566826485,284.97340590643313,0.0010857825130414778,0.13103014569303786,330.97724335222205,1.7135789162398625,0.25586371624356813,371.7832971321724,0.0026329592053076323,-0.1942664552505313,0.02788515850533451,0.31109173228018316,-0.27552348504446594,0.11128623190593905,0.7611989157309963,0.11784345168581001,-0.06542340585767571,0.14095953336098657,0.7611989157309963,0.8186627708260386,284.97340590643313
1.6128279187870438,0.457550623826043,0.4497969722623674,0.22041956349324904,1.2759624089556378,1.883491276230296,0.18930328672607857,424.06118809754383,1.746013719843241,0.042464722808141654,360.6666118524332,1.7803264941580015,0.040980255942122165,437.4832456078822,1.1817337670782058,0.040720681062707195,416.0915219736164,1.57931381955032,0.24970485345595242,363.28823195064166,-0.5179757908806695,0.046972235854424824,-0.16657001567081386,-0.0701184371438544,-0.5943454618231948,-0.3587712786251404,0.7877578956994279,0.5643469081547816,-0.3983832718525434,-0.5382589139351501,0.7877578956994279,1.634175815372013,360.6666118524332
0.8854567631373028,0.238837515078596,0.8056791355737699,0.22766182411218472,4.80785836940838,0.5589263112720781,0.7371130783552775,342.3647081681261,1.3988456407684668,0.059287925750042665,322.5684479751598,1.1471917018694358,0.07578763222702571,379.08511145290413,0.8199885082480788,0.05408593382001539,326.4441576138052,1.7231897614410596,0.26271264939290506,413.08838320852567,-0.8808234479184616,-0.011910676694045344,-0.14003926010565704,0.0385981331539336,-0.29647103283732135,-0.012211394334864668,0.16832427838856762,0.2961679611458722,-0.08296076464093544,-0.0876404259018465,0.8808234479184616,1.1296283847198239,322.5684479751598
1.0151549472237906,0.3651665086076149,0.1891492630316808,0.311682744105102,4.0661011842321715,1.042056463338434,0.5715944356309633,340.44480287415706,1.1788215630592394,0.07564992783410406,332.1554712193017,1.0109644478449313,0.08725071739028833,375.0392030862216,0.53738900099588,0.07238505742112711,419.0317442291735,0.9198132480412776,0.48765648604376216,367.21820061914025,-0.7449884956360495,0.014506717450869105,0.012069736448415205,-0.08897709952022474,-0.4397764045543259,-0.284189144775042,0.31478858459326114,0.1475991557848326,-0.05278429459319287,0.3427898298075571,0.7449884956360495,0.9378089446559524,332.1554712193017
3.443031072675119,0.7277408309204945,0.6603322799418764,0.4015143456062586,4.051204579243361,0.7662012466516599,0.6131524103676356,352.4297996532897,1.669662020911014,0.048910023424423736,387.54815999751537,1.157522089185491,0.07529893271229139,373.93182588608477,0.676723718727788,0.06315718452982172,382.1651471861815,0.5847825636157806,0.7715047140911468,342.6382933678812,0.0778483151152101,-0.15079995283597378,-0.06470438660711245,0.06799734020579044,-0.35085445440819574,-0.0011712929636404535,0.9012210881612231,0.5039063961201015,-0.1002578933758621,0.11574888157388938,0.9012210881612231,0.9709783278183467,342.6382933678812
3.378549858119699,0.2619227811738865,0.5532634840075701,0.2250933254581595,1.980997865722342,0.6244949871739123,0.6739572252736046,357.1712551911742,1.9554849385905626,0.03361437576168476,433.07675074552856,1.7239067596006221,0.04263334757377311,369.1324360287092,1.0843200401755215,0.04171209241621373,398.5661240930592,1.6042694646331448,0.2434642276222679,425.6022825138476,-0.6463199240498859,-0.13890479210741474,-0.04111622776877871,0.25521587553149877,-0.38933358290248793,-0.4921366895893159,0.4286519985850625,0.5162227926486516,-0.2320697426994146,-0.5465047423729403,0.6463199240498859,1.3984952380347526,357.1712551911742
1.2489874108700094,0.3929338228399074,0.9059056008309361,0.24350033795777928,3.573313316975078,1.6888264101077881,0.23490388701734963,372.35738474380804,1.741064831431505,0.04170192073178188,362.1113949519757,1.623393688164195,0.048414271983241434,455.5112897210499,1.595473786394677,0.024212168637966457,421.3646992498246,0.9944572929647653,0.451441560493735,407.63343136990903,-0.7367084238808577,0.2367747882994097,-0.019941651197218673,-0.11000299052460714,-0.4780288748770759,-0.2759675261686165,0.6858703253847601,0.5737550456101386,-0.16096287692436187,-0.25344474848069914,0.7367084238808577,1.528643201812586,362.1113949519757
3.202462086835618,0.9764027118855043,0.3143821747849839,0.33674601942516874,2.4468860699026576,0.515720300433651,0.751431794460065,277.67747193149484,1.1812957810930875,0.09335451083853512,265.36413735348026,0.6558932956660809,0.13051748308085168,271.5387015299708,0.015570368033954174,0.128843919082197,267.4070741901211,0.8053565968377193,0.5617387630747344,235.70101730370288,-0.07285322988422477,-0.7410906272017976,0.05224527419570427,0.3663725478624181,0.01157941322578216,-0.025958980574052302,0.6968637395091747,0.0759334580811316,-0.5046291094735459,-0.026834220604570042,0.7410906272017976,0.6347672684128987,235.70101730370288
3.8779157492911764,0.6399659496871644,0.1623061057039068,0.32945978982170687,0.5805679821684472,0.5209205893152122,0.8278074883874212,284.2313949083349,0.7916650684617214,0.10949491681413538,284.6708247235725,0.6805628728367938,0.14063416606602092,287.6308126301647,0.0,0.14274440260873308,295.2606748475066,1.8231432084388157,0.24084542099271436,281.52499933975787,0.17390636335046736,-0.4652692506934219,0.00439011645194894,0.14030147574259938,-0.765139899607668,-0.21310128811288143,0.8050550500306187,0.13839561664268366,-0.4859184771008893,-0.1503474719544375,0.8050550500306187,0.7632583478105086,281.52499933975787
2.3716552193573133,0.5747381542570376,0.7534255589278136,0.036142230802699044,3.202521557213972,1.4874488612504349,0.28330026441638184,383.3554248639139,1.8328233670592993,0.03875503942721681,327.09952245493605,1.484053054876859,0.054227968678868026,420.2524698810212,2.1820486016318923,0.016466625713630643,370.08027613660107,0.6771299097255542,0.6170904291580418,345.5608890393639,-0.609900765433472,-0.27079005956402924,0.5828903317111707,-0.43001396200607017,-0.064535759302722,-0.4550826493191737,0.9403601647959267,0.27316406780890656,0.027469055718625398,-0.3458527997304527,0.9403601647959267,1.532700758908808,327.09952245493605
