true_$\alpha$ (Shape),true_$\lambda$ (Loss Aversion),true_$a$ (Learning Rate),true_$c$ (Consistency),kl_div_$\alpha$ (Shape),post_std_$\alpha$ (Shape),ess_$\alpha$ (Shape),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$a$ (Learning Rate),post_std_$a$ (Learning Rate),ess_$a$ (Learning Rate),kl_div_$c$ (Consistency),post_std_$c$ (Consistency),ess_$c$ (Consistency),post_corr_$\alpha$ (Shape)_$\lambda$ (Loss Aversion),post_corr_$\alpha$ (Shape)_$a$ (Learning Rate),post_corr_$\alpha$ (Shape)_$c$ (Consistency),post_corr_$\lambda$ (Loss Aversion)_$a$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$c$ (Consistency),post_corr_$a$ (Learning Rate)_$c$ (Consistency),max_post_corr,mean_kl_div,min_ess
0.9395763106195467,2.675276535848332,0.7112111296114849,0.06363650609299783,0.3628691948464122,0.1746270019661553,217.83642807792052,0.8671260255771612,0.6134105899972222,297.79856909526455,0.8283075914891291,0.13007936406954337,278.42780648222447,1.7043076503942702,0.2988925901292813,225.22716853208334,-0.1229016534287725,-0.6708410438145047,-0.8299005084187848,-0.12059206887965565,0.10605356344655938,0.4314343309519063,0.8299005084187848,0.9406526155767432,217.83642807792052
0.8947162886319941,0.9906911967537116,0.8476639640476012,3.4519620868356182,0.3779676841756948,0.19164605780609426,223.56382920322065,0.22429178936684013,1.0716181185121403,287.2346784853401,0.617326265476831,0.1526217396133893,275.0980448172693,0.018425006298511848,1.3139629899259186,246.68157576566307,-0.1880348840882845,-0.38970157221889495,-0.1830463657002095,-0.20548817085283408,-0.00469845008449004,0.05138322624633422,0.38970157221889495,0.3095026863294695,223.56382920322065
0.4013124549295362,2.629697865722342,0.9724509212502221,1.2700444598290983,0.4070055204407008,0.1829399230140758,267.9430617830127,0.22818226785932616,1.0754317055552294,269.15857443178527,0.6700375438859457,0.1406719887469443,294.2397894377224,0.012069598840022566,1.3590054089727919,284.57885051278873,-0.10113261974794202,-0.35065927910477207,-0.20466566010373935,-0.2214103384595976,-0.021660686565582822,0.07256909788795733,0.35065927910477207,0.3293237327564988,267.9430617830127
0.9071955779702688,3.6902328058087273,0.4021876139886065,2.0612332560460223,0.32823093024081335,0.1878037848407302,292.4921996948906,0.2876831130754498,1.0170123865484773,271.9402143168287,0.5340848482886675,0.1503345400729075,290.163308170952,0.05413161002634115,1.2834921302196407,248.86022321587123,0.021175451682000773,-0.888497097599628,-0.1027312846079507,-0.3872065624437407,-0.016251323837418837,0.06750959461096197,0.888497097599628,0.30103262540781794,248.86022321587123
0.33744406549672123,4.0043503201860196,0.05621746692630873,1.611657608118012,1.266901608767197,0.0685198618404528,374.83353556170476,0.5464390540525441,0.7252525347211141,369.17835761285386,2.668745826606356,0.018147872561740254,292.6983012917571,0.46312375984175547,0.8457950745186836,298.39522357200894,-0.634353130766236,-0.14785256015813342,-0.4843534572158919,-0.3987277357721103,0.7145064977763174,-0.6210342712701892,0.7145064977763174,1.236302562316963,292.6983012917571
0.44601026378890973,4.165827179560965,0.981919709950476,4.406381577485196,0.4047881055218959,0.1837503816008376,306.8276651680365,0.2328048769862039,1.0771285511137088,282.41315381950466,0.6092189443150542,0.147530251088535,325.74517610478824,0.030361176865419726,1.323242035975685,287.67697577926407,-0.10146858870003539,-0.3964776638377294,-0.12250651809320054,-0.24363531859807105,-0.05766051073944255,0.024008538704016025,0.3964776638377294,0.3192932759221434,282.41315381950466
0.028584696469126293,3.1138176886460482,0.4489376442936406,1.4235552193573133,2.129841224093217,0.035014888611829206,372.2318715337018,0.2637302984177865,1.002725773730862,265.39295883011005,1.015542857988599,0.0874648535784801,449.77408092412804,0.7860541844082863,0.6177629066395968,255.72192573408412,-0.20755878548999823,-0.21896950492654593,-0.1895739965479781,0.07785176919509272,-0.777145377165325,-0.2634238845631911,0.777145377165325,1.0487921412269723,255.72192573408412
0.29943715843893476,3.229013720981709,0.31216901498716493,4.8654013353499375,1.2997060013925197,0.06579921010974867,346.19655824887985,0.6719271825731634,0.6889694241469119,346.4932452111409,1.3258475850389002,0.06510278537250688,386.3312418670294,0.4602257329143913,0.8642934143304927,373.90965216551984,-0.1564045617039644,-0.9387355846431118,-0.3114379621363838,0.13564414078673273,-0.10212930199913642,0.362119410298932,0.9387355846431118,0.9394266254797436,346.19655824887985
0.9197333646350366,4.854491008927634,0.25461991340241286,4.798533113446808,0.22180841192011827,0.21101210955862704,261.6855994011314,0.1681318047820073,1.1880514039316774,217.02536264820466,0.2946435267175534,0.19104847927755703,257.17628950695223,0.024807445391258565,1.3459111019579235,261.9945785649199,-0.22206265633636438,-0.7521032563495904,-0.17832706666290596,-0.31991346839579554,-0.050956532796927925,0.13569100253250632,0.7521032563495904,0.17734779720273436,217.02536264820466
0.6596740412125398,1.1786969435097996,0.7820782034097029,2.0155682515439914,0.7626049717744336,0.13130360383397738,342.0496510160216,2.0945865017244354,0.15479638001645876,281.3996154676408,0.6282623649180497,0.12859275826322653,295.2119607372909,0.07204281639118326,1.253181741574152,328.56674307448674,0.5721561885811444,-0.7249447077776486,-0.21416003263660666,-0.8873804860488351,-0.17070670511191816,0.28743219559796057,0.8873804860488351,0.8893741637020255,281.3996154676408
