true_A_rew,true_A_pun,true_K',true_beta_F,true_beta_P,contraction_A_rew,post_std_A_rew,ess_A_rew,contraction_A_pun,post_std_A_pun,ess_A_pun,contraction_K',post_std_K',ess_K',contraction_beta_F,post_std_beta_F,ess_beta_F,contraction_beta_P,post_std_beta_P,ess_beta_P,post_corr_A_rew_A_pun,post_corr_A_rew_K',post_corr_A_rew_beta_F,post_corr_A_rew_beta_P,post_corr_A_pun_K',post_corr_A_pun_beta_F,post_corr_A_pun_beta_P,post_corr_K'_beta_F,post_corr_K'_beta_P,post_corr_beta_F_beta_P,max_post_corr,mean_contraction,min_ess
0.7112420836331902,0.569786524547885,1.3152600935590752,2.1365918177365533,-0.611660548337813,0.7958631760850602,0.13016690989090882,342.9687689582311,0.8252546511618473,0.12043223074416702,328.62093895806214,0.2457104773117299,1.2535695056918714,256.4074312024283,0.9931514171090524,0.47779294298358854,277.2704660718184,0.323124937078482,4.750000220777252,265.0843339015621,0.03783768600621649,0.052502568140734715,-0.4873994802960383,0.05243003614448461,0.07730777528219976,-0.43697911191984967,0.07355315958257876,-0.36178932040292966,0.11315100676172195,-0.28429901844585165,0.4873994802960383,0.6366209317492343,256.4074312024283
0.5321283242704007,0.4922722722669044,4.771562940202355,7.565374430715501,-7.422906014707195,0.8790794500657678,0.10018206402041858,246.52474120584682,0.9674820720259782,0.05195188987085199,338.35998126577846,0.16905896067337145,1.315723057966155,268.7585895588271,0.9281127925314128,1.5479794084395655,299.8692412452992,0.35182186441012553,4.6482187828237835,237.03922562701038,-0.22332820672555745,0.2404953504330516,0.14481510150606425,0.1993774165220593,0.2613311648625069,-0.42943648369622806,0.21923685749909014,-0.17303858105386036,0.11902863900181063,-0.14446386758603608,0.42943648369622806,0.6591110279413311,237.03922562701038
0.5931293384413311,0.7747384598626916,1.661161602965389,8.873074176516347,-1.4203343805807442,0.7671297285919159,0.1390262930178849,257.61862258853427,0.8766118922454966,0.10119908138413623,262.1437956533099,0.29080368146869406,1.2155214232063352,308.8935717701983,0.952011626785803,1.2647578584350585,291.7519110553725,0.11273177538539292,5.438346024955894,256.4544580455016,-0.027468216004651585,-0.04435798142784362,0.027026338602767375,0.05486787575902532,-0.064972633900215,-0.146931129582614,0.025311639596861,0.10901241036931897,-0.08219126234976133,-0.09211374106467908,0.146931129582614,0.5998577408954605,256.4544580455016
0.7228964663336567,0.21694911014667717,4.867806743995967,-6.053292663500169,0.7126565221535266,0.9331938442445331,0.07446430820481943,348.3029624379374,0.9881930201878637,0.0313046843150869,370.789977336947,0.3897991310860637,1.1274980311456724,285.0188014474676,0.9841847995907155,0.7260670402766892,408.37105453022394,0.20918246235073856,5.134255991700133,350.35960336369544,0.4373265375494777,-0.020026847658064433,0.4845292583252394,0.029281989138655373,-0.05449948066042374,0.5103202097693933,-0.028275915204163123,-0.052732617851581225,-0.06142853528099718,0.1279158429445219,0.5103202097693933,0.7009106514919828,285.0188014474676
0.296222289158112,0.9894303751458273,2.136387921907742,-3.3192085106468747,-6.890077187579113,0.9292223884346734,0.07664571320340947,290.8597918502776,0.9758596782232762,0.044762202294368836,322.59610470283445,0.4419031715607076,1.0782864767376028,303.3191348808425,0.9949421032826855,0.4106051110785358,326.9735526495287,0.3538663369861176,4.640882326360949,278.0835705033989,0.12189637579098998,0.2931164280360387,0.5381893908806122,0.3508489886304033,-0.027026316221702484,0.06989239036481149,-0.06014536163285553,0.12187059146952713,0.1529510920057773,0.1745458748499508,0.5381893908806122,0.7391587356974921,278.0835705033989
0.18407043498751166,0.9549194441014232,2.256271897958127,3.8635008992050057,3.117637820682887,0.9788954828017953,0.041853099793086546,284.93814659875625,0.9818606879120149,0.038801661687872725,249.6947409049428,0.3278346803016864,1.1833614900097744,308.71436740460524,0.9393407898582966,1.4219612060074325,319.43562380155487,0.19480235496947196,5.180725962740898,302.2878546388681,0.06836735815331997,0.14763126390453912,-0.7296038492333767,-0.277414761640865,0.01555963932142777,-0.06270062037963416,-0.08105328620131573,-0.09526601645622278,-0.10654111648587973,0.050287103458027574,0.7296038492333767,0.6845467991686529,249.6947409049428
0.034290150867532676,0.8802763154970392,2.8109849253045303,-4.6333945839815405,6.706802969403753,0.9987689303016131,0.010108372535808116,404.1646141535009,0.8383807518897848,0.11582077303416072,361.7539518997245,0.446928516028419,1.073420820682237,270.0717341603997,0.9562805263850055,1.2071933511937867,317.5282470575969,0.15559501796620878,5.305358869526143,322.4076564612285,0.54964695593528,0.05768823172263541,0.010642919658623089,0.18594794898488648,0.0018959807538207923,0.4194211439829591,0.016437882293779914,0.0707087119783798,0.028681539124057527,0.16910266010382702,0.54964695593528,0.6791907485142061,270.0717341603997
0.998101322349459,0.13351085368104743,0.6247736881488885,-7.223098012733072,-0.4264205674603101,0.9653045097472994,0.05366318343275556,300.61940231480986,0.9964336608239814,0.017204863858492753,328.220471014401,0.32684067692899854,1.1842361489153757,249.22148689104722,0.9778938460336768,0.8584123711116012,320.5645662289638,0.22039335503346635,5.097733630305837,293.7909993477495,0.41176533613583927,-0.04520028197019487,0.37205099465830843,0.05392988520676705,0.0364004927654706,0.5038031889610723,-0.07554573084729253,-0.015992438242361087,-0.20200999518225748,0.033477527652802055,0.5038031889610723,0.6973732097134845,249.22148689104722
0.5715623024234703,0.7235209905697595,0.7276921862212984,-2.2762042452192954,-5.0620647345800185,0.8082997629016677,0.12613954011031042,422.0439368915928,0.9227581189629812,0.08006935664388866,361.62530361266704,0.9266697107427236,0.39085986741114676,413.7524409142561,0.9955476830430258,0.3852409184295916,371.59180769689254,0.8714691986395158,2.0698695720623252,416.3100661321946,0.10551080467328855,0.0838580386212049,0.35569551344716444,0.10792049286071587,-0.17921310548118574,-0.11643386460301247,0.10499223319620954,-0.043097077018200466,-0.7699410186085925,0.11224338009036865,0.7699410186085925,0.9049488948579828,361.62530361266704
0.9724366205935858,0.9395335790518504,1.8940391236901126,8.17630428455659,7.944384890843747,0.6243351431990373,0.17657946748163797,271.33812609948467,0.8477491214492952,0.11241384999189982,250.24267216895336,0.10571263974631628,1.364953723462878,255.23755174677123,0.9273826729803095,1.5558205447039886,253.09429596101856,0.1832775913064134,5.217670005834618,302.390505825374,-0.19535836386135122,0.0863020708442495,0.015133132147897096,0.14728975702775896,-0.032055973095615684,-0.14196209537954024,-0.059325023374320225,-0.07925196310691665,0.15611102064354263,-0.057097283300228875,0.19535836386135122,0.5376914337362744,250.24267216895336
