sample_idx,data_model,fit_model,nll,bic,aic,n_params_fit,n_trials,fit_success,rmsse,true_Loss Aversion,est_Loss Aversion,err_Loss Aversion,true_Perception Shape,est_Perception Shape,err_Perception Shape,true_Learning Rate,est_Learning Rate,err_Learning Rate,true_Forgetting Fact,est_Forgetting Fact,err_Forgetting Fact,true_Exploration Weight,est_Exploration Weight,err_Exploration Weight,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency),true_A_rew,est_A_rew,err_A_rew,true_A_pun,est_A_pun,err_A_pun,true_K',est_K',err_K',true_beta_F,est_beta_F,err_beta_F,true_beta_P,est_beta_P,err_beta_P
178,PVLDeltaAgent,PVLDeltaAgent,17.670724161058995,53.76212906607036,43.34144832211799,4,100,True,0.23284380955177927,,,,,,,,,,,,,,,,0.5776962278194802,1.0,0.4265694668490099,0.4693882679241661,0.254644727885294,-0.043034777562900216,0.6130851913029689,0.715187896187241,0.10313404533764857,0.8796597573113465,0.13257784229812236,-0.14971581463190864,,,,,,,,,,,,,,,
178,PVLDeltaAgent,ORLAgent,19.582644321661515,62.19113957326349,49.16528864332303,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PVLDeltaAgent,Agent,22.451967036847424,67.92978500363532,54.90393407369485,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PVLDeltaAgent,PVLDeltaAgent,16.038302359940793,50.497285463833954,40.07660471988159,4,100,True,0.20766655088586256,,,,,,,,,,,,,,,,0.5776962278194802,0.45717100322011256,-0.12174265111047232,0.4693882679241661,0.3257315845184731,-0.028788914510158914,0.6130851913029689,1.0,0.3908230390879102,0.8796597573113465,1.1995208143108904,0.0641004122243575,,,,,,,,,,,,,,,
179,PVLDeltaAgent,ORLAgent,16.683445148351147,56.392741226642755,43.366890296702294,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PVLDeltaAgent,Agent,2.4849177695979563,27.995686469136373,14.969835539195913,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PVLDeltaAgent,PVLDeltaAgent,2.484906653755137,23.390494051462642,12.969813307510275,4,100,True,0.24837134109850606,,,,,,,,,,,,,,,,0.8761810153758445,0.6866764241691207,-0.1914187789966907,0.5719673801507613,0.588882711094998,0.003389845880608556,0.3248490774029684,0.6732473334646665,0.35191743036535156,2.8635312044778187,4.329052446516765,0.29369163167113144,,,,,,,,,,,,,,,
180,PVLDeltaAgent,ORLAgent,2.5064535744573373,28.038758078855135,15.012907148914675,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PVLDeltaAgent,Agent,1.3863049171919075,25.798460764324275,12.772609834383815,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PVLDeltaAgent,PVLDeltaAgent,1.3862943611198906,21.19326946619215,10.772588722239782,4,100,True,0.30491174145388417,,,,,,,,,,,,,,,,0.8761810153758445,1.0,0.12506968143854094,0.5719673801507613,0.01,-0.1126187134570664,0.3248490774029684,0.7211543836920967,0.4003083901910387,2.8635312044778187,5.0,0.428150059222882,,,,,,,,,,,,,,,
181,PVLDeltaAgent,ORLAgent,1.3863338467243307,25.79851862338912,12.77266769344866,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PVLDeltaAgent,Agent,2.4849361234563263,27.99572317685311,14.969872246912653,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PVLDeltaAgent,PVLDeltaAgent,2.484906675496517,23.390494094945403,12.969813350993034,4,100,True,0.22689465534009573,,,,,,,,,,,,,,,,0.8761810153758445,1.0,0.12506968143854094,0.5719673801507613,0.757150900779684,0.037110925977740024,0.3248490774029684,0.07831126728375631,-0.24902809102950718,2.8635312044778187,4.641050891252439,0.35621637009511425,,,,,,,,,,,,,,,
182,PVLDeltaAgent,ORLAgent,2.6666850483580733,28.359221026656606,15.333370096716147,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PVLDeltaAgent,Agent,35.351435479649666,93.7287218892398,80.70287095929933,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PVLDeltaAgent,PVLDeltaAgent,31.87359049742179,82.16786173879595,71.74718099484357,4,100,True,0.09803206814017604,,,,,,,,,,,,,,,,0.5819471666800617,0.5319895933872573,-0.05046219524525705,3.6005533058736474,4.543715605065198,0.18901048079990987,0.18521461957117333,0.17233320900045543,-0.01301152582900798,0.4706909019937415,0.467340795048417,-0.0006713641172994888,,,,,,,,,,,,,,,
183,PVLDeltaAgent,ORLAgent,34.59804271336102,92.2219363566625,79.19608542672204,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PVLDeltaAgent,Agent,47.658222020490086,118.34229497092063,105.31644404098017,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PVLDeltaAgent,PVLDeltaAgent,36.41865019598379,91.25798113591995,80.83730039196757,4,100,True,0.14301718784386014,,,,,,,,,,,,,,,,0.5819471666800617,0.6267523181651956,0.04525772877286249,3.6005533058736474,5.0,0.28045023930387825,0.18521461957117333,0.15869436270973994,-0.02678813824387211,0.4706909019937415,0.3712081483233654,-0.019936423581237688,,,,,,,,,,,,,,,
184,PVLDeltaAgent,ORLAgent,46.16339848264594,115.35264789523234,102.32679696529188,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PVLDeltaAgent,Agent,41.782696073805944,106.59124307755235,93.56539214761189,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PVLDeltaAgent,PVLDeltaAgent,24.546275110924167,67.5132309658007,57.092550221848335,4,100,True,0.04235100661182555,,,,,,,,,,,,,,,,0.5819471666800617,0.5200357901801015,-0.0625367439393538,3.6005533058736474,3.5562008384636608,-0.008888270022041416,0.18521461957117333,0.23939245565260045,0.05472508695093649,0.4706909019937415,0.5394280778828704,0.013774985148122027,,,,,,,,,,,,,,,
185,PVLDeltaAgent,ORLAgent,31.31499783600103,85.65584660194253,72.62999567200205,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PVLDeltaAgent,Agent,21.240923462895097,65.50769785573065,52.481846925790194,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PVLDeltaAgent,PVLDeltaAgent,5.561496637668891,29.54367401929015,19.122993275337784,4,100,True,0.26551333773985186,,,,,,,,,,,,,,,,0.32157493881131094,0.5038621948510593,0.1841285414542913,3.093174241944981,5.0,0.38212941043186754,0.41762294142337913,0.18196260783565546,-0.23804074099770067,3.7059061087377794,4.769136002525036,0.21307212300345818,,,,,,,,,,,,,,,
186,PVLDeltaAgent,ORLAgent,14.050969034998921,51.1277889999383,38.10193806999784,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PVLDeltaAgent,Agent,20.686626239123168,64.39910340818679,51.373252478246336,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PVLDeltaAgent,PVLDeltaAgent,3.9849457938782114,26.39057233170879,15.969891587756422,4,100,True,0.2350425703965136,,,,,,,,,,,,,,,,0.32157493881131094,0.24377080578126814,-0.07859003336367959,3.093174241944981,5.0,0.38212941043186754,0.41762294142337913,0.4562817166303139,0.03904926788579271,3.7059061087377794,5.0,0.2593374531587616,,,,,,,,,,,,,,,
187,PVLDeltaAgent,ORLAgent,11.080205398328873,45.186261726598204,32.16041079665774,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PVLDeltaAgent,Agent,19.675865732486518,62.377582394913496,49.351731464973035,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PVLDeltaAgent,PVLDeltaAgent,5.509862797150247,29.440406338252863,19.019725594300496,4,100,True,0.12812416235784108,,,,,,,,,,,,,,,,0.32157493881131094,0.4927540415729069,0.1729081846076727,3.093174241944981,2.7116210891264374,-0.07646355767906682,0.41762294142337913,0.26364552842397093,-0.15553274040344264,3.7059061087377794,3.3282170129908013,-0.07568919754448458,,,,,,,,,,,,,,,
188,PVLDeltaAgent,ORLAgent,14.574870793959567,52.1755925178596,39.14974158791914,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PVLDeltaAgent,Agent,3.178129221245824,29.382109372432108,16.356258442491647,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PVLDeltaAgent,PVLDeltaAgent,3.1780538405047967,24.77678842496196,14.356107681009593,4,100,True,0.18884832593006312,,,,,,,,,,,,,,,,0.9693111105242828,0.7763383980396921,-0.19492193180261685,3.7296455044638166,5.0,0.25458005922568805,0.241478521303162,0.34708585323841673,0.10667407266187347,4.158036943707925,5.0,0.16873007140121737,,,,,,,,,,,,,,,
189,PVLDeltaAgent,ORLAgent,10.436319114083672,43.89848915810781,30.872638228167343,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PVLDeltaAgent,Agent,3.17812394560782,29.3820988211561,16.356247891215638,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PVLDeltaAgent,PVLDeltaAgent,3.178053842474704,24.776788428901774,14.356107684949407,4,100,True,0.1921973370271026,,,,,,,,,,,,,,,,0.9693111105242828,1.0,0.030998878258300243,3.7296455044638166,3.7595818192509034,0.005999261480378117,0.241478521303162,0.2370546608953048,-0.004468545866522418,4.158036943707925,2.246519265178582,-0.3830696750559806,,,,,,,,,,,,,,,
190,PVLDeltaAgent,ORLAgent,10.397687379866206,43.82122568967287,30.79537475973241,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PVLDeltaAgent,Agent,3.178054531049045,29.381959992038553,16.356109062098092,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PVLDeltaAgent,PVLDeltaAgent,3.1780538579709354,24.776788459894238,14.35610771594187,4,100,True,0.1913574407567516,,,,,,,,,,,,,,,,0.9693111105242828,1.0,0.030998878258300243,3.7296455044638166,3.5381974035517336,-0.03836635288819298,0.241478521303162,0.2405469987206781,-0.0009409319014988734,4.158036943707925,2.264222563359229,-0.37952191990955836,,,,,,,,,,,,,,,
191,PVLDeltaAgent,ORLAgent,10.575359198186563,44.17656932631358,31.150718396373126,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PVLDeltaAgent,Agent,3.178053832398296,29.381958594737053,16.356107664796593,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.17422082742715142,,,,,,,,,,,,,,,,0.8029079846210517,0.9000468571555833,0.09812007326720361,2.627123311907639,1.9784259523970593,-0.12999947084380353,0.6185205336580718,0.8451872454604622,0.2289562745478691,4.461218880089276,3.432949496148533,-0.20606600880576004,,,,,,,,,,,,,,,
192,PVLDeltaAgent,ORLAgent,10.633598102757645,44.29304713545575,31.26719620551529,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PVLDeltaAgent,Agent,3.1780538303479458,29.38195859063635,16.35610766069589,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.4795521927396154,,,,,,,,,,,,,,,,0.8029079846210517,1.0,0.19908284381711946,2.627123311907639,5.0,0.47552639039927075,0.6185205336580718,1.0,0.38533279428477596,4.461218880089276,0.9129094458130794,-0.7110840549651696,,,,,,,,,,,,,,,
193,PVLDeltaAgent,ORLAgent,6.503705419146462,36.03326176823339,23.007410838292923,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PVLDeltaAgent,Agent,3.1780538303479458,29.38195859063635,16.35610766069589,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.3147038552347775,,,,,,,,,,,,,,,,0.8029079846210517,1.0,0.19908284381711946,2.627123311907639,4.357848233523497,0.34683866164646454,0.6185205336580718,1.0,0.38533279428477596,4.461218880089276,2.983119999534141,-0.29621220051205105,,,,,,,,,,,,,,,
194,PVLDeltaAgent,ORLAgent,6.461809838328006,35.94947060659647,22.92361967665601,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PVLDeltaAgent,Agent,3.1818844150594487,29.389619760059357,16.363768830118897,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PVLDeltaAgent,PVLDeltaAgent,3.1780538504362967,24.77678844482496,14.356107700872593,4,100,True,0.2210297910472428,,,,,,,,,,,,,,,,0.6131764424412462,0.7203515815232044,0.10825771624440221,4.555274628448115,5.0,0.08912332095228162,0.5133638433640758,0.45976296629014307,-0.05414230007467954,2.92556039527237,5.0,0.41571935966485574,,,,,,,,,,,,,,,
195,PVLDeltaAgent,ORLAgent,11.641775119162032,46.30940116826453,33.28355023832407,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PVLDeltaAgent,Agent,3.178173029799855,29.38219698954017,16.35634605959971,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PVLDeltaAgent,PVLDeltaAgent,3.1780538455502714,24.77678843505291,14.356107691100544,4,100,True,0.4156529586363284,,,,,,,,,,,,,,,,0.6131764424412462,0.990977793511847,0.38161752633394014,4.555274628448115,1.4090315753795064,-0.6305096298734686,0.5133638433640758,0.5656957773798175,0.052860539409840056,2.92556039527237,4.826357190398544,0.38092120142809094,,,,,,,,,,,,,,,
196,PVLDeltaAgent,ORLAgent,7.005847388152897,37.037545706246256,24.011694776305795,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PVLDeltaAgent,Agent,3.1785304598486146,29.38291184963769,16.35706091969723,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PVLDeltaAgent,PVLDeltaAgent,3.178053858754518,24.776788461461404,14.356107717509037,4,100,True,0.14769531333136857,,,,,,,,,,,,,,,,0.6131764424412462,0.788708168363642,0.1773047736589856,4.555274628448115,4.511235228848328,-0.008825530981921193,0.5133638433640758,0.4235803688451298,-0.09069037830196569,2.92556039527237,4.0132888872329815,0.21798166171555342,,,,,,,,,,,,,,,
197,PVLDeltaAgent,ORLAgent,11.090131300208155,45.206113530356774,32.18026260041631,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PVLDeltaAgent,Agent,3.1780548973381118,29.381960724616683,16.35610979467622,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.21734176412975292,,,,,,,,,,,,,,,,0.6538911961611871,1.0,0.3496048523624373,4.136711688724377,5.0,0.1730036695943132,0.8625823584751477,1.0,0.13880569850995178,4.339339729375093,5.0,0.13239684782062272,,,,,,,,,,,,,,,
198,PVLDeltaAgent,ORLAgent,9.879644928825016,42.78514078759049,29.75928985765003,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PVLDeltaAgent,Agent,3.178053909645846,29.381958749232155,16.356107819291694,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.21734176412975292,,,,,,,,,,,,,,,,0.6538911961611871,1.0,0.3496048523624373,4.136711688724377,5.0,0.1730036695943132,0.8625823584751477,1.0,0.13880569850995178,4.339339729375093,5.0,0.13239684782062272,,,,,,,,,,,,,,,
199,PVLDeltaAgent,ORLAgent,10.632489316604273,44.290829563149,31.264978633208546,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PVLDeltaAgent,Agent,3.1780540742289847,29.38195907839843,16.35610814845797,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.4073932937588511,,,,,,,,,,,,,,,,0.6538911961611871,1.0,0.3496048523624373,4.136711688724377,5.0,0.1730036695943132,0.8625823584751477,1.0,0.13880569850995178,4.339339729375093,0.8375955809480692,-0.7017523343541129,,,,,,,,,,,,,,,
200,PVLDeltaAgent,ORLAgent,10.667452441986965,44.360755813914395,31.33490488397393,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PVLDeltaAgent,Agent,3.1780538303479458,29.38195859063635,16.35610766069589,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.23409919465363957,,,,,,,,,,,,,,,,0.7852716528053517,1.0,0.21689732039863463,4.450572356992406,5.0,0.11010574008168224,0.6929225783804801,1.0,0.3101792137570908,3.739287925720637,5.0,0.2526477102764254,,,,,,,,,,,,,,,
201,PVLDeltaAgent,ORLAgent,6.461809838327976,35.949470606596414,22.923619676655953,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PVLDeltaAgent,Agent,3.178053876017762,29.381958681975984,16.356107752035523,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.24268198898365342,,,,,,,,,,,,,,,,0.7852716528053517,1.0,0.21689732039863463,4.450572356992406,3.608285582924969,-0.16879494470289308,0.6929225783804801,1.0,0.3101792137570908,3.739287925720637,5.0,0.2526477102764254,,,,,,,,,,,,,,,
202,PVLDeltaAgent,ORLAgent,9.825443302253165,42.67673753444679,29.65088660450633,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PVLDeltaAgent,Agent,3.178053945207852,29.381958820356164,16.356107890415704,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PVLDeltaAgent,PVLDeltaAgent,3.1780538303479458,24.776788404648258,14.35610766069589,4,100,True,0.1381275179844552,,,,,,,,,,,,,,,,0.7852716528053517,0.8934909596143015,0.10931243112015127,4.450572356992406,4.904847197340161,0.09103704215385885,0.6929225783804801,0.8469469454840831,0.1555801687915182,3.739287925720637,4.630177004295305,0.17853488548590543,,,,,,,,,,,,,,,
203,PVLDeltaAgent,ORLAgent,10.67911957803284,44.38409008600614,31.35823915606568,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PVLDeltaAgent,Agent,3.4003177578934203,29.8264864457273,16.80063551578684,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PVLDeltaAgent,PVLDeltaAgent,3.1805391630069666,24.7817590699663,14.361078326013933,4,100,True,0.1429041932715402,,,,,,,,,,,,,,,,0.7076857594334954,0.8464639172261841,0.14017995736635216,1.1937767982187006,1.4989084841431224,0.06114863445379193,0.5308375076051485,0.29345790935822197,-0.23977737196659243,4.858538140832672,5.0,0.028349069973412425,,,,,,,,,,,,,,,
204,PVLDeltaAgent,ORLAgent,9.253852202151434,41.53355533424333,28.507704404302867,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PVLDeltaAgent,Agent,26.203904760288403,75.43366045051727,62.407809520576805,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PVLDeltaAgent,PVLDeltaAgent,3.1780538601083697,24.77678846416911,14.35610772021674,4,100,True,0.3199278571350602,,,,,,,,,,,,,,,,0.7076857594334954,1.0,0.29526690966313596,1.1937767982187006,1.3575422755061937,0.03281873292334529,0.5308375076051485,0.13061056932286078,-0.40426963462857346,4.858538140832672,2.8767994837811153,-0.3971420154411937,,,,,,,,,,,,,,,
205,PVLDeltaAgent,ORLAgent,4.8932786745317,32.81240827900386,19.7865573490634,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PVLDeltaAgent,Agent,26.203904760288403,75.43366045051727,62.407809520576805,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PVLDeltaAgent,PVLDeltaAgent,3.1780538722537046,24.776788488459776,14.356107744507408,4,100,True,0.4189314946023157,,,,,,,,,,,,,,,,0.7076857594334954,0.9972662237564996,0.2925055195181861,1.1937767982187006,0.8192927949421684,-0.07504689444419482,0.5308375076051485,0.36182694077014305,-0.17071774427778327,4.858538140832672,1.0527729793769918,-0.7626783890692745,,,,,,,,,,,,,,,
206,PVLDeltaAgent,ORLAgent,4.9740675162381764,32.97398596241681,19.94813503247635,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PVLDeltaAgent,Agent,133.17423193585674,289.37431480165395,276.3484638717135,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PVLDeltaAgent,PVLDeltaAgent,136.78343885924548,291.9875584624433,281.56687771849096,4,100,True,0.44584303674148773,,,,,,,,,,,,,,,,0.17958981423104128,0.11954650292574824,-0.0606498093992859,0.713711884767372,5.0,0.8589755741949153,0.30266872553593865,0.5262992050093941,0.22588937320551053,0.338064265910786,0.08555802430495192,-0.05060245322762206,,,,,,,,,,,,,,,
207,PVLDeltaAgent,ORLAgent,131.34300351063703,285.71185795121454,272.68600702127407,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PVLDeltaAgent,Agent,137.28581655061194,297.59748403116436,284.5716331012239,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PVLDeltaAgent,PVLDeltaAgent,137.64020324339785,293.70108723074804,283.2804064867957,4,100,True,0.2340797774173079,,,,,,,,,,,,,,,,0.17958981423104128,0.08310757878594646,-0.09745680347989376,0.713711884767372,0.34356670425609515,-0.07417739088402342,0.30266872553593865,0.7476559071928556,0.44948200167365343,0.338064265910786,0.5688583791310939,0.04625132529465089,,,,,,,,,,,,,,,
208,PVLDeltaAgent,ORLAgent,137.88300109908084,298.79185312810216,285.7660021981617,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PVLDeltaAgent,Agent,137.77526123161266,298.5763733931658,285.5505224632253,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PVLDeltaAgent,PVLDeltaAgent,137.16528766579916,292.75125607555066,282.3305753315983,4,100,True,0.5322291877796591,,,,,,,,,,,,,,,,0.17958981423104128,0.7255418847400362,0.5514667378878737,0.713711884767372,5.0,0.8589755741949153,0.30266872553593865,0.01,-0.2956249752888269,0.338064265910786,0.03359626732884844,-0.06101563097834419,,,,,,,,,,,,,,,
209,PVLDeltaAgent,ORLAgent,136.64251873208747,296.3108883941154,283.28503746417493,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PVLDeltaAgent,Agent,3.1780572919146057,29.38196551376967,16.35611458382921,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PVLDeltaAgent,PVLDeltaAgent,3.1780538418962463,24.77678842774486,14.356107683792493,4,100,True,0.3704324918942262,,,,,,,,,,,,,,,,0.5344847984430368,0.8135779368214373,0.28191226098828337,4.69175457709516,4.755912777378835,0.012857354766267695,0.5207032256986367,0.3291637935435598,-0.19347417389401708,0.8520777799829865,4.13111470289581,0.6571216278382411,,,,,,,,,,,,,,,
210,PVLDeltaAgent,ORLAgent,10.553975835007009,44.13380259995448,31.107951670014018,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PVLDeltaAgent,Agent,3.1784296486840034,29.38271022730847,16.356859297368008,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PVLDeltaAgent,PVLDeltaAgent,3.178053874609101,24.77678849317057,14.356107749218202,4,100,True,0.34423036166106713,,,,,,,,,,,,,,,,0.5344847984430368,0.8828171127114062,0.35185082249330246,4.69175457709516,3.3338674667771815,-0.27212166539438437,0.5207032256986367,0.39778017454722675,-0.12416469813273733,0.8520777799829865,3.3999704764287886,0.5105997387666937,,,,,,,,,,,,,,,
211,PVLDeltaAgent,ORLAgent,11.699982024478944,46.425814978898345,33.399964048957884,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PVLDeltaAgent,Agent,3.178055325539781,29.381961581020022,16.35611065107956,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PVLDeltaAgent,PVLDeltaAgent,3.178053849554714,24.776788443061797,14.356107699109428,4,100,True,0.43118041337923435,,,,,,,,,,,,,,,,0.5344847984430368,0.8904175146071072,0.35952799612532366,4.69175457709516,3.1851373008227837,-0.3019273098742236,0.5207032256986367,0.3073441852707239,-0.215514182250417,0.8520777799829865,4.29770566949309,0.690506591084189,,,,,,,,,,,,,,,
212,PVLDeltaAgent,ORLAgent,10.651216852049552,44.32828463403956,31.302433704099105,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PVLDeltaAgent,Agent,26.203904901493296,75.43366073292705,62.40780980298659,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PVLDeltaAgent,PVLDeltaAgent,3.178053884804195,24.776788513560756,14.35610776960839,4,100,True,0.26222271217624643,,,,,,,,,,,,,,,,0.6011723983738733,1.0,0.4028561632587139,3.2170031558284418,3.9503787542091153,0.14696905779171815,0.3155235260483828,0.12956098889158735,-0.1878409466230257,1.6595905645013982,2.839024220719336,0.23635945014387527,,,,,,,,,,,,,,,
213,PVLDeltaAgent,ORLAgent,12.438081654074873,47.9020142380902,34.87616330814974,5,100,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
