true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),kl_div_A (Shape),post_std_A (Shape),ess_A (Shape),kl_div_w (Loss Aversion),post_std_w (Loss Aversion),ess_w (Loss Aversion),kl_div_a (Learning Rate),post_std_a (Learning Rate),ess_a (Learning Rate),kl_div_c (Consistency),post_std_c (Consistency),ess_c (Consistency),post_corr_A (Shape)_w (Loss Aversion),post_corr_A (Shape)_a (Learning Rate),post_corr_A (Shape)_c (Consistency),post_corr_w (Loss Aversion)_a (Learning Rate),post_corr_w (Loss Aversion)_c (Consistency),post_corr_a (Learning Rate)_c (Consistency),max_post_corr,mean_kl_div,min_ess
0.4007405873021316,0.2937520163803236,0.1137149447392241,3.171678135037958,0.1284688279832039,0.227017936379822,274.65221413995783,1.4162458918937824,0.4087277004309991,284.6677537673521,0.0612098233150691,0.26268269517041,257.618052957716,0.1369402356449369,1.213973366122787,328.48155966316824,-0.156561147941731,-0.1246459486590495,-0.3218318699144512,-0.4792039680002173,0.1583508897954136,-0.040829386817248,0.4792039680002173,0.4357161947092481,257.618052957716
0.4931223173180793,2.53840717834121,0.2174276654151577,2.28367996332752,0.991717707719078,0.091149978268065,350.23039688891834,1.3170928581330894,0.3535676693983718,392.8695086353212,1.1052550543470072,0.0823465100340076,353.2009608721806,0.315028494216081,0.9396783513689384,396.19329387852514,0.4476061850388549,-0.9617447920608664,-0.2514603853893957,-0.5264171007516131,-0.4209993094529247,0.2422968988849394,0.9617447920608664,0.932273528603814,350.23039688891834
0.5636174353855573,1.608786380740656,0.0281639419900951,0.3515943581769382,0.5808347968049405,0.1363117626355797,251.0734935378726,0.188159672926744,1.1215897295614827,268.5373907715013,1.4760091505073865,0.0657454748585271,292.67540894082754,1.6789273529905269,0.3432359402564893,262.9027317195868,-0.3473369912846181,-0.2744856304325218,-0.4664826086271001,0.0039696472050303,-0.2145248694356686,-0.295542386433853,0.4664826086271001,0.9809827433073997,251.0734935378726
0.3234377208477223,3.0285555161960884,0.3267205004268968,4.449086214535024,1.34251638723919,0.0629859719831512,321.4216177143591,0.6506862259345363,0.7089071383676843,388.29419346439806,1.1735852860889546,0.0749978285737915,304.2753062843244,0.5079704170173978,0.8163567685364457,354.45028520783575,-0.2879775110976073,-0.9207359364516944,-0.345812951647068,0.2363607185712957,-0.0972752725302453,0.3807653941569622,0.9207359364516944,0.9186895790700196,304.2753062843244
0.3636106094433312,1.761582744196342,0.3688845275059089,2.719754716423544,1.1359128587012648,0.0771354729505027,431.3931190622429,1.3545739477489025,0.3423248225643385,433.3581345836125,1.253972377648414,0.0703213841392624,413.64892476421335,0.569415405146517,0.7293703332583872,414.6263854422823,0.1863757012815789,-0.9209605133123688,-0.6098776507924905,-0.1989578563464745,-0.5437084858169174,0.512205568014152,0.9209605133123688,1.0784686473112743,413.64892476421335
0.7725947604224714,1.066330974335438,0.4318351809956398,3.271927273804721,0.6458923958495943,0.1403719210678973,350.4436629367325,1.9583630393488227,0.1738889119961915,294.75822688097026,0.3015267479933918,0.1826202496159839,275.1008371794678,0.0488425586225069,1.2839452038705117,357.776359151689,0.0771100237394142,-0.2658578117619994,-0.2059853462998992,-0.9127721753275416,0.1364232765084871,-0.0282245631072946,0.9127721753275416,0.7386561854535789,275.1008371794678
0.2015238976723907,3.625655151121132,0.2623327698217241,4.015856794812349,1.371599678868857,0.0610548837322452,371.126944669879,0.8150474162585797,0.6108221768327384,309.065178901191,1.2485672770859504,0.0715290011451788,427.2176233932096,0.9265890226950244,0.567588745740558,384.57841352282014,-0.2643277406614918,-0.8662897243110882,-0.0304868858547748,-0.0051625633929483,-0.0706135710282849,-0.0291956334052082,0.8662897243110882,1.0904508487271027,309.065178901191
0.970590261914929,3.0180603847152123,0.5596810267509007,2.827017140095569,0.4090512979941649,0.1796091951574536,309.3899374485647,0.303095825939272,0.9918725689131478,318.4226136102177,0.6354924821603901,0.1428660466408112,261.71843360337937,0.0033892911057076,1.3583308381914208,241.08202010493247,-0.107413223206791,-0.3800292519581395,-0.1246027016278101,-0.1342488473946698,-0.0610963890147039,0.0305873142724564,0.3800292519581395,0.3377572242998837,241.08202010493247
0.6273333196192109,0.847039633280059,0.7958783924084681,1.2456883383757744,0.4135677912664205,0.1687340719438816,263.83501713026124,2.22584961582828,0.1433558210188721,320.23380869303685,0.6273109671442215,0.1709683229567085,253.3375203750936,0.1799573730138302,1.2746002249294774,235.69313906264765,-0.0556020508391222,-0.3571998512392669,-0.710383408531799,-0.7481376908532641,0.0406395327983236,0.4025292054338479,0.7481376908532641,0.8616714368131881,235.69313906264765
0.8391751148403992,3.059303564788264,0.5074075197222839,1.1713086447457646,0.3700584655436406,0.1909787073068855,286.9415508810175,0.246811775044039,1.0444737075787665,253.0321707724785,0.6013777467133168,0.1515437125370411,255.78411539242325,0.0,1.3761411030099908,254.5655397240645,-0.1360009345129866,-0.4413443892578604,-0.1231796202752521,-0.2350921446018199,-0.051261163366155,0.0279951059202224,0.4413443892578604,0.3045619968252491,253.0321707724785
0.9879335288511824,3.4956494982873347,0.3300243444473554,1.454092600527503,0.346588242444128,0.1909196730833701,278.57535338067623,0.2997765849130627,1.0039789799902852,262.4395290980596,0.5506782882504975,0.1506150959725278,275.60496684711774,0.0313617891171786,1.3185142357792397,272.6754237085713,0.0030538047572121,-0.8946646938411291,-0.098999059297223,-0.3417891552556779,-0.0172619694727524,0.0497862904463699,0.8946646938411291,0.3071012261812167,262.4395290980596
0.5924629560337911,0.9910362360730012,0.7749745183526142,3.2241528677912386,0.4278981896113779,0.166274334118123,302.47377726016083,2.1963313385121683,0.1396489868455921,379.4846163298004,0.5546138196473902,0.1511942153817443,389.4320386839511,0.0227442009423284,1.3620673144091808,296.1890543136248,-0.1864802750029661,-0.1204198213621828,-0.5670126957209588,-0.7984947988269355,0.0261770143276899,0.2208389611423036,0.7984947988269355,0.8003968871783163,296.1890543136248
0.2373595185031647,3.3582066396702994,0.9794047099646614,1.2145094986455374,0.9727658393298668,0.0974052996381852,243.1247981595852,0.342316702212299,1.0300997692750866,238.104672517645,1.4956422646967238,0.0641323489398858,322.9669458265798,0.1049155117682922,1.171804118184523,248.680077399596,-0.6548321532622408,-0.3372307551507952,-0.7024421329504683,0.0195143808875061,0.1361201573291665,0.2789765384255296,0.7024421329504683,0.7289100795017955,238.104672517645
0.9260948657908864,1.22622173579347,0.7117970763383643,4.342941992076998,1.4158151205713367,0.0719098590011023,317.5846607246473,2.9670671226022587,0.0668879250243345,304.4745198931448,1.322606299660674,0.0647965503333782,285.3429678761501,0.1808629110391708,1.1231665059793203,317.9931303816785,0.2789078969571482,-0.3477887548356572,-0.119249196058261,-0.8635951363127355,0.0756950772603189,0.0252398220980587,0.8635951363127355,1.47158786346836,285.3429678761501
0.6065511150776384,2.4090823442805744,0.2660576157319608,3.963459092110196,0.9381438535020444,0.1238070992785371,302.9770443501671,0.5741045327977718,0.7803454124830319,335.5452533969271,1.1488579682287607,0.1501412446782931,296.816551552518,0.201411989965786,1.0845459306472511,254.3687250492376,0.267192117291929,-0.9540228049598712,-0.1193534894661102,-0.324138411792109,-0.1144660853490115,0.1038432061735251,0.9540228049598712,0.7156295861235907,254.3687250492376
0.3463526511149748,3.3211880673035643,0.0424951536281501,0.6455559317050541,1.0223588562537511,0.0885787072278418,303.2102290328953,0.5185277344746857,0.8296627637568971,308.83894512993345,2.6238116483714684,0.0209560659102394,250.73361013897133,0.4495891861463881,0.8997430981487412,256.6210062700248,-0.3366505401000983,-0.0300274877035341,-0.6087782180771798,-0.1755123008407149,0.1696868526371309,-0.568375076568913,0.6087782180771798,1.1535718563115736,250.73361013897133
0.2160357530636585,4.286703891286298,0.1815814269873452,2.205175332859885,1.507019553280864,0.0532194687849416,375.82983290049646,1.0607269800352257,0.5241455321345483,455.3126013519847,1.801547193553247,0.0399506998919151,450.0036176733479,0.6576450052117503,0.6386706166174452,398.34108602826905,-0.1814577116710253,-0.6078235465500349,-0.4195211659261673,-0.2927753007765417,0.2035654102902872,-0.1446514163974839,0.6078235465500349,1.256734683020272,375.82983290049646
0.7969065332924182,3.926493596433689,0.587340417968272,3.396733474147632,0.4267152663515841,0.1746111841771689,272.7008084109117,0.2939158089914431,1.016008359905148,322.973509280726,0.5756001195691036,0.1525209744724656,270.3620215347324,0.0,1.3830089744045235,271.1198977352157,-0.058957570797045,-0.39843871184694,-0.1363212022371688,-0.2396382886083331,-0.0663975281741254,0.0647107982554938,0.39843871184694,0.3240577987280327,270.3620215347324
0.5472681825480883,3.7149750505819945,0.053980170155735,1.2021195390516752,1.0693126079784636,0.0833322932429566,236.9489323239273,0.6293986786618206,0.6719139494286258,272.40833784695826,1.856961782453976,0.046113918011105,221.99105495831645,0.9321083371305208,0.6340973715650785,228.6164726703693,-0.7321111897542825,-0.806145008928286,0.4361398107067317,0.4727456885963779,-0.2284254458376577,-0.6765672429368772,0.806145008928286,1.121945351556195,221.99105495831645
0.3136213717352539,0.1235123954402082,0.2760091765693516,4.356162862338825,0.2154790715114539,0.2200182393279542,283.2034484000711,1.4327791188787982,0.3228192602009393,256.8903119231693,0.0026411718221277,0.2752122867921902,275.2221975232713,0.0911383578411855,1.247351079422803,261.69391738247646,0.1921671394111624,-0.1466043752815493,-0.2775704173198295,-0.3520480265518502,0.0351986740709163,-0.0483248504714865,0.3520480265518502,0.4355094300133914,256.8903119231693
0.7134213227368051,2.6430679934071017,0.7174082346717521,1.813900904089421,0.4246909873871873,0.1821468660728296,235.43644756708585,0.224717229098474,1.069821038469372,239.5771614975225,0.6230617693612812,0.1459214408229085,276.2750260322013,0.0126805598016543,1.3869569454254829,260.6550682743481,-0.0424977560660375,-0.4130808463470731,-0.1445077827660243,-0.2011138405950606,0.0188367574860487,0.0143285620770898,0.4130808463470731,0.3212876364121492,235.43644756708585
0.2762698552728136,1.079857293300577,0.4093373876303464,0.9198029240237964,1.0735641570062693,0.0827931744803371,369.2474157453753,0.4105068395135147,0.9899402940802782,285.40432940062175,1.0325263998178853,0.0861682951410771,432.4385599479634,1.3446500484602308,0.3721371134949494,285.7956074563981,-0.2624028960514519,-0.3589833286510822,-0.5455822512100085,0.0339418431661829,-0.520440009209041,0.1135446423491529,0.5455822512100085,0.9653118611994752,285.40432940062175
0.5724877084546345,2.6760500236981075,0.7325573228887956,4.800234533577063,0.4224884148267109,0.1800861225672006,272.63953222831026,0.2222046032225189,1.0743147119926826,281.95693783147976,0.6366024358186556,0.1467630859259097,321.8899517804686,0.0024691268740384,1.380281423568603,259.4876526888794,-0.1297075309261354,-0.3761426715881981,-0.1820702015745219,-0.2189744591203077,0.0243573432249758,0.0591544956848398,0.3761426715881981,0.320941145185481,259.4876526888794
0.6477779999659967,1.374459497867386,0.2594811446197361,1.066153515436988,0.8688829096544461,0.1150814069400145,278.67712624991907,1.9071808278526905,0.1881981508285943,298.76349365755345,0.5667219777762376,0.1409123393444028,283.7403478469066,0.1539958683612525,1.158015272763344,297.4008762583406,0.5735319283260253,-0.8402910139879879,-0.7496431860045953,-0.7480795553148606,-0.2846140764153763,0.4678037410136879,0.8402910139879879,0.8741953959111568,278.67712624991907
0.0238578864192549,4.194187928184084,0.1275020748780807,3.4248848092232835,1.8821000033415105,0.0497659107173837,394.80718967082265,0.4092253173801707,0.8502985626905133,341.8161975994929,2.0060421239539115,0.0333341317101259,392.1720400999676,0.6303068413209455,0.6469227196144189,391.8356250140401,-0.4875911787680065,-0.1597768466074742,-0.6081481000596713,-0.3270712923025284,-0.0123863261093661,-0.1282991440994364,0.6081481000596713,1.2319185714991343,341.8161975994929
0.8517840349133223,2.4344289801158814,0.2037358464598599,1.930143612728708,0.2468111513840324,0.1986772697045135,283.0556976898186,0.2650156961508565,1.034707653296247,278.4110923646863,0.3594925084976738,0.1774784706187578,282.1760962188441,0.0899023704065555,1.2617820189107676,332.388870935826,-0.0857793117384224,-0.9087943274874224,-0.2118041818309487,-0.109681457462087,-0.0118695362401627,0.1203327255554679,0.9087943274874224,0.2403054316097795,278.4110923646863
0.1612428212465072,4.457438104776439,0.8733623102218161,2.7944652645636148,0.8673158457529251,0.1147220535956401,309.52591710638563,0.2937708586585894,0.9830393784531528,283.20120430162524,0.6709224266724425,0.1297704595784409,336.0531068722194,0.0352823317736314,1.2933714255363,295.48683182320866,-0.3027632613656967,-0.7677323138656114,-0.7506825759492218,0.0123835128513982,-0.0039244281287879,0.502876408172808,0.7677323138656114,0.4668228657143971,283.20120430162524
0.937091232315118,4.078736604130991,0.1607730092765753,4.194560044472469,0.247845019729604,0.1978428154307308,262.7032437331222,0.3254958166346198,0.9517284562128516,250.12323816569,0.3609904309417993,0.1779845839671426,289.3833948713269,0.0647539725568258,1.25326099305412,298.230037847294,0.0786626985425891,-0.9190400762581126,-0.2298601613340054,-0.2490106120535952,-0.015120147412501,0.1331797832415362,0.9190400762581126,0.2497713099657122,250.12323816569
0.7707544493476973,4.81396393142683,0.0258187592629481,3.151613604567149,1.3127610796365818,0.0645624899966343,392.51883165493865,0.5649838435128178,0.7703139671027466,347.62442240568106,0.9471058168653588,0.0958634618588492,388.5888087140636,0.4578567814089107,0.8404289932067225,354.64105840856314,-0.211228013319666,-0.9041361300583722,-0.5463418578741067,0.174643315671655,-0.4651723521928771,0.4469215001650617,0.9041361300583722,0.8206768803559172,347.62442240568106
0.5127777921618043,4.207425700991482,0.3106315044016044,0.8000536831803088,1.0288367511978251,0.0864937592085096,390.2258534164168,0.4598398200568059,0.8227267057450395,315.0731796508936,0.9048944534814726,0.0978973643250723,377.04144936689903,0.7565954783064254,0.6180473723377281,433.0407806449583,-0.1695596112111295,-0.9652938717400512,-0.6236008181312203,0.1721402342435869,-0.2867319377790222,0.5993820184019829,0.9652938717400512,0.7875416257606322,315.0731796508936
0.7990645064329972,1.480786140607379,0.976558641932854,0.7386365897900238,0.4301197671389384,0.1775278840240903,282.28867917670846,0.2751676645335696,1.0372127834808125,330.5903167547022,0.5869743023414886,0.1527024408492311,240.1381787098705,0.0037923141938969,1.337004432684542,266.43736390664503,-0.1145503013968121,-0.4017384054173506,-0.0700115029002737,-0.142742606729736,-0.016534150354073,-0.0244598202898588,0.4017384054173506,0.3240135120519734,240.1381787098705
0.8353796401406339,4.690355206276684,0.737862706022633,1.1169811081492111,0.3616508698133954,0.1922751463975091,263.9302417051824,0.2426710304983483,1.0548574142379896,304.3634302191951,0.6279057018912014,0.1458576373337049,269.20128665082353,0.0210777951483684,1.3113401260311863,283.26650672874774,-0.1214837016627721,-0.4425582535412267,-0.1644442612116835,-0.1740139181717204,0.0151540194498488,0.0561724147213228,0.4425582535412267,0.3133263493378284,263.9302417051824
0.6348119952080032,4.019512315449228,0.1124094104193531,2.679972828524547,1.9455240599499,0.0398711545355274,415.9904010498659,0.5403545228538842,0.7693249847732844,388.70339912429,2.016770070470994,0.0377356498857008,456.474116099949,0.2422776822217114,1.026108419573125,395.8532751294781,-0.0964826841251989,-0.9129679449918876,0.3233652035738596,-0.1466568045764353,-0.0417468714358664,-0.3406664868191733,0.9129679449918876,1.1862315838741226,388.70339912429
0.9026217652285828,0.879187105850881,0.877151594803831,4.567819048054467,1.176235832381337,0.0898076843449273,288.82072946007,2.9180116321441125,0.0684359024585913,357.2311701892241,1.7575105999601213,0.0485224181071962,285.39402032890155,0.1355115672518245,1.187581354966765,324.20077524491114,-0.1279980341984241,-0.3094068557156714,-0.1818209536788445,-0.495763785782656,0.0635239899320538,-0.0120661644564817,0.495763785782656,1.4968174079343488,285.39402032890155
0.7479617225259771,2.828829194412978,0.1969388385574307,3.3882969660410103,0.7262595925627283,0.1361666828944987,262.9791770611697,0.4190445078450171,0.9117656763671332,243.19042457144664,1.2105214012183183,0.1104108636726742,264.8672723999521,0.0619911262574182,1.2665116477105665,328.1935558157499,0.3845378883059329,-0.9722891942491056,-0.2466951355664806,-0.394688932590709,-0.0474587331753527,0.1927992098089742,0.9722891942491056,0.6044541569708706,243.19042457144664
0.9107334516375776,0.596388198808524,0.3283516157234537,4.823976864769225,0.4652875918355338,0.1661384180485123,308.33839218871395,2.108259465510121,0.1480089004712966,329.4381922267781,0.682603747391627,0.1251657327438997,326.4303559742061,0.1256987058222194,1.1912756816683072,340.1664504750817,-0.411332012460123,-0.5894920256882462,-0.2488288046922443,-0.4045762165197933,0.1938246868492912,0.1236605607127545,0.5894920256882462,0.8454623776398753,308.33839218871395
0.0384146848807341,1.5863326820497543,0.3179350788382479,0.1391600773524199,0.9297140002850108,0.1288749851415325,285.8766057429551,0.6500004935501286,1.0947647999956314,220.60470455443456,0.0885170262634811,0.2619491700209047,239.20870401402584,1.5580344109947697,0.4294417794589052,245.78370861709297,-0.0364923709796966,-0.1235250754964769,-0.3735288049351721,-0.0882574900457907,-0.3620784023398354,-0.1167708785340177,0.3735288049351721,0.8065664827733474,220.60470455443456
0.5616941153978334,4.135786215263269,0.9122098561630712,4.8119321008445946,0.3939469524006629,0.1884758583349428,282.1661914572529,0.2210765309089024,1.085483671981683,256.90452413407263,0.6385512284973734,0.1462802916212133,240.35698105497065,0.0037597306585768,1.3628821130863316,272.4983071326431,-0.1465014416636078,-0.3879211239165586,-0.1672682308773466,-0.1521992788698609,0.0255625245109631,0.0243413687679855,0.3879211239165586,0.3143336106163789,240.35698105497065
0.8255239492981284,0.9361188263689166,0.0957584232026511,1.482002181000623,0.5150634781966837,0.1592484997974599,291.80491510634164,1.980195588253041,0.1714889299463867,276.452212388066,0.0796723407712657,0.234872260315929,265.34145237991123,0.0724885826792161,1.2657644010505271,278.91805352197514,-0.3459709568824164,-0.2618310314231026,-0.2383649902403576,-0.7310774448038856,0.1420732248348676,0.0738933089122622,0.7310774448038856,0.6618549974750518,265.34145237991123
0.7058266219630819,2.725133167364864,0.4260964568883092,2.919759192934656,0.185305542562882,0.2169037145514423,275.94558931084737,0.2934496631363374,0.9888093159629046,277.8061554163571,0.338476619621688,0.1851076699543937,266.98882815573324,0.0420662353294287,1.3045100931434586,360.3115055493309,0.032506670061131,-0.9302585398061528,-0.2380760148364205,-0.2576272927850102,-0.0644197254137433,0.2055522959108341,0.9302585398061528,0.2148245151625841,266.98882815573324
0.4960923424221077,4.974736517810775,0.3463921401625258,1.8323624459831187,1.0958141628422151,0.0804090247987261,380.0214702325149,0.4232559751497753,0.8698342395382866,359.38251130934214,1.0720426400837535,0.0842300234462267,361.6193500702253,0.1402694584610171,1.140099644736401,393.348546557756,-0.1060444070556815,-0.9725955968932316,-0.4261861151160439,0.078837301961419,-0.3699766909933341,0.3616520038722705,0.9725955968932316,0.6828455591341903,359.38251130934214
0.2568451821878427,1.4607842942411595,0.0460907410844043,4.291107790541242,0.9297146228567086,0.0979031281955817,372.80768353667634,1.421172913535358,0.2955284652082436,381.5173717564717,2.3122143572844736,0.0250571867295868,349.1335494564888,0.5261169374049177,0.8326751326068743,351.8517619230223,-0.3454067967295166,-0.582158991872895,-0.5108986113788898,-0.0026458802881501,0.5003232839119787,-0.0153825000068706,0.582158991872895,1.2973047077703646,349.1335494564888
0.3699806260408678,2.6744122651446496,0.435843628292162,3.1086257351616964,1.0580631085810794,0.084549539790293,345.4412350587614,0.4562337043351396,0.834810988015213,369.2215337331913,0.8526560376128588,0.1025821021937163,349.14118697432457,0.1867706222756087,1.070053916747267,313.9066803315444,-0.1718772242560276,-0.972570929124396,-0.5298439935915211,0.1904640959492841,-0.3799942696081149,0.5213042670777105,0.972570929124396,0.6384308682011717,313.9066803315444
0.1856110805566068,4.495027197628254,0.3030255173765398,4.218785339376123,1.6053553669724483,0.0484659684926913,333.5462342222677,0.9324421949527864,0.5653916247926134,333.57749660870206,1.3684130178274028,0.0620901435188142,343.7665298549897,0.7822918060484341,0.6182623099074983,381.5886307774449,-0.3319243312104129,-0.793882926402909,-0.2560088205224929,0.126770651299445,-0.0079076364737475,0.0865137169574529,0.793882926402909,1.172125596450268,333.5462342222677
0.4659879937379161,0.2129447884512115,0.0357292489284251,2.389028830057613,0.5384600454594834,0.1484174442801221,333.7690272084659,0.8663385640151082,0.5588992800626269,340.022537301344,2.851912044139526,0.0153438184957942,291.80263394141105,0.2376588261765253,1.0903411226236248,297.89362372376644,-0.0690642580844571,-0.5156418159656546,-0.6941996412614,-0.0355375764861543,0.2640495735099216,-0.0431133249878069,0.6941996412614,1.1235923699476609,291.80263394141105
0.7753145383702171,4.243900903019424,0.6598895839714921,3.725618466113525,0.3954127788140879,0.1823958882588365,259.1293656841509,0.2518320733124002,1.046286041855165,319.6196002220992,0.6158402508094815,0.1474910323576794,293.628815180267,0.0086262199940634,1.3624979482598272,258.36917240958905,-0.1581863433696814,-0.387466043901494,-0.2156016757230689,-0.1763127411916142,-0.0051466936924345,0.0837619106612534,0.387466043901494,0.3179278307325082,258.36917240958905
0.6892128417773722,2.706775588396033,0.483346969278018,2.384101241369587,0.2028465717096397,0.211876070270385,305.55570203097136,0.2983537765667632,0.9864760415618448,275.0741314786584,0.3339153944388703,0.1848567380600246,270.73441860449026,0.020240177022426,1.3461677570596955,284.9682077954063,0.0154751510864287,-0.890774855666197,-0.1996609279728186,-0.2825396223778676,-0.0399593316948185,0.1006509633417725,0.890774855666197,0.2138389799344248,270.73441860449026
0.0996298212640723,2.217067048741879,0.540472800244143,1.5573456127066858,1.4485444376103158,0.0568445447504446,391.3257511926008,0.452210247306738,0.837364403858307,305.3788062739087,1.0405160647802332,0.0850222603049586,422.2199710736077,1.0638145980305735,0.4525773032142193,287.9414105071013,-0.0102114814761212,-0.4583521604153601,-0.6073102949355471,-0.1121067317213073,-0.647869935444269,0.1726842481369411,0.647869935444269,1.001271336931965,287.9414105071013
0.903815525912701,1.6675098528918606,0.1064493080739339,2.7057562258005587,0.5726815659888495,0.1519415090375933,299.3061151397456,1.429493668903108,0.2998928265224961,293.9305229453957,0.0980508958497687,0.2352169434649444,287.9431940889245,0.0313547366093676,1.2991092133880913,343.822119569112,-0.0119721297332167,-0.3057762891012471,-0.2218567347762327,-0.7947092635929911,0.0290333040600241,-0.0131461308700366,0.7947092635929911,0.5328952168377735,287.9431940889245
0.907435032594888,0.0564420012440957,0.8248991757013181,3.382831349336348,0.1389697260037131,0.225612747010577,255.96418202584792,1.3256283053900753,0.4142806491084093,273.40285276821965,0.0725156566334324,0.2698522727177289,253.1705036192082,0.1172913200866121,1.2150962626747492,302.64416997928475,-0.1154894240665494,-0.1181901946395199,-0.3255985003565458,-0.5349084743422814,0.1979439871242519,-0.0906873390639104,0.5349084743422814,0.4136012520284582,253.1705036192082
0.4797008606074922,3.524349206283267,0.4812686304644,3.0478081669904404,0.2673400006490858,0.1941644946591505,267.428513050229,0.3880433453049876,0.8860720599702113,273.25265226264327,0.4382017388298774,0.1682766575189075,280.96375951527824,0.0758288351495763,1.2477925483347732,310.97050817578696,0.1058771531415351,-0.9201238284678892,-0.1819681630395673,-0.2322441416803327,-0.0566965701013776,0.0879742264859732,0.9201238284678892,0.2923534799833818,267.428513050229
0.2100237243814338,1.3849480328206112,0.7806285093418913,3.591973503662328,1.309490707441358,0.066394455466394,253.69313368545085,0.5692881525412481,0.8295240867299936,286.98180807894227,0.9468600607979776,0.0953035402681697,298.78214559195385,0.2101361149961709,1.0528577392826513,247.3255358077336,-0.6101975697738735,-0.798431899224652,-0.6071239788581432,0.426051353213371,-0.0062478513558628,0.3480648401382692,0.798431899224652,0.7589437589441888,247.3255358077336
0.0646555903298826,3.295395443325882,0.7441841817590993,0.9997906207556382,1.6187499673777723,0.0484937082262411,414.7051279641324,0.2556044549709928,1.0005544056919955,292.1028045866896,1.0253828648276195,0.08813323858943,352.99456973975214,1.4456050964378613,0.3223201180624195,299.09238612173846,-0.2671855957652463,-0.1823731366204821,-0.3421686462152595,-0.0206002029269948,-0.686314786305577,-0.1094087129294603,0.686314786305577,1.0863355959035617,292.1028045866896
0.0924524081454659,4.147980430633758,0.9484235770248186,0.1044945030714195,1.0435932369459908,0.1073539451208098,336.2964986069505,0.1849469404506258,1.1701178772104002,247.25741385339623,0.3509683553658654,0.1767090702051632,335.4553262421583,1.2832754186217012,0.4280682000567097,252.30099314264896,-0.0549031549823424,-0.1322449688766357,-0.4963509980143734,-0.2827343830544673,-0.5351939212246354,0.0525193158111103,0.5351939212246354,0.7156959878460458,247.25741385339623
0.9333228948552384,1.0308216832008092,0.6123680330481518,2.426502743650404,0.5438216148902877,0.1586217324186995,296.312037070337,1.382547352229636,0.3163961724028625,305.5447669865686,0.0953696094435211,0.2363359040721299,263.9463964113333,0.0274186761548944,1.3277229809387454,294.73577484980075,-0.0528033349700505,-0.2925671054170587,-0.1439939120114993,-0.7918065197827201,0.0222220665142003,-0.0195171562915081,0.7918065197827201,0.5122893131795849,263.9463964113333
0.8440959256924165,3.701027917053652,0.5860830518545499,0.1972793391985958,0.4191792624789142,0.1826803262534467,278.42274843444085,0.2572484682599447,1.0287161488730945,301.8997394510937,0.6223788234964741,0.1439457014442354,295.710464236782,0.0156745906554034,1.3455014938812613,293.610937699967,-0.0871451051602697,-0.3858418648927137,-0.0542127329526563,-0.2133753605768404,0.0033532313134567,0.0146028087253726,0.3858418648927137,0.3286202862226841,278.42274843444085
0.921548642408717,3.339555484290828,0.5663710897526195,4.489499779432627,0.4343536901877358,0.1773809637416654,266.7111957881433,0.2605274452768078,1.0487103606649628,290.96975013309213,0.6179350080845426,0.1465569143234918,268.0080439793181,0.0071790450201751,1.359663709126519,233.95609038395625,-0.0712668847905564,-0.3937612728965063,-0.1158604554514813,-0.1729764197434454,-0.0404548856557881,0.0121692260518819,0.3937612728965063,0.3299987971423153,233.95609038395625
0.7596181117582383,4.171364519254497,0.3735253159960442,1.947161563883791,0.1703328845786577,0.229042087011832,216.39104209866923,0.2838882870505119,1.0079727728639962,238.1907765655904,0.3011841844102272,0.1983298236450623,219.71160332037869,0.0338845601880737,1.3092263205316912,281.60569512158673,0.0382061025922928,-0.9326138781809526,-0.1922857142918148,-0.2614550163759681,-0.0689227332883495,0.1655925465769534,0.9326138781809526,0.1973224790568676,216.39104209866923
0.8620502066384654,4.109408169533661,0.3966429761232634,4.95805615128296,0.3270834011102114,0.1905389654442345,280.68535167764315,0.3043800781306249,0.98688082689409,246.6702221431127,0.5170341792524377,0.157112333907983,263.1771849338428,0.0,1.3715489900798052,300.3746154238172,-0.0753996944190627,-0.7767741425915331,-0.1823119514488381,-0.2012030202166038,-0.0794235819115349,-0.0022542049704359,0.7767741425915331,0.2871244146233185,246.6702221431127
0.2040795461844827,0.3463365423618333,0.6444111659032513,1.3134185381238763,0.8993632625140192,0.0980279024042394,378.2880971630039,2.6836742790177164,0.0843871370437388,430.9036502338931,1.0198702707074336,0.0866921963628346,452.4295513690643,0.7584235219296981,0.6163565605947425,371.26257676403,-0.0896722597250272,-0.4450071562520735,-0.9050155387170667,-0.3881375437263698,-0.0454850219228433,0.4464501970928183,0.9050155387170667,1.3403328335422169,371.26257676403
0.983615846399505,0.2606321555295248,0.9936885645097598,1.0690868935790037,0.5991585878605933,0.1537911750505729,312.0784201473156,1.8016197376178609,0.2130710990826979,282.05054608716154,0.1858270811565083,0.215626001190244,308.93458683708405,0.0754935491916595,1.263100856484542,289.5927474985517,-0.0223239964943606,-0.2845484590856811,-0.1937911031575248,-0.7280619776152013,0.075254045846639,0.0351115944785712,0.7280619776152013,0.6655247389566555,282.05054608716154
0.3855229846616795,2.232592316927066,0.293521285420167,0.2694925411667337,0.8817636217619947,0.1011691288302558,350.1250725885536,0.3051479575138074,1.0154561952457142,282.4495152034797,1.3826932024290854,0.0712345227720416,301.5808195030325,2.2808194944611344,0.1484967515864308,295.33166483488884,-0.4988912146303311,-0.5860925779908971,-0.4434328681669745,0.3634246708679348,-0.3788371225189735,0.0019900071525347,0.5860925779908971,1.2126060690415057,282.4495152034797
