A (Shape),w (Loss Aversion),a (Learning Rate),c (Consistency),Pattern
0.8343279031939866,1.944037373157536,0.634648154720934,0.5449499133450753,GOB
0.204547947148574,0.9607175287166624,0.8472763701513677,2.310160511878217,GOB
0.2167866291190209,0.4591768313702704,0.7859646551649675,1.1101436046386066,GOB
0.345669415372562,3.978935169992716,0.3383122825981011,3.368778197024976,GOB
0.5319069366314364,2.181607984672607,0.6832269005419895,0.1304549621557309,GOB
0.3876503161981565,0.3072019196254459,0.0129060206151831,4.9308517993376615,GOB
0.4937255955040768,3.697061780553889,0.9173455738553568,0.2709648379525406,GOB
0.1784553592808391,2.388295266550568,0.111692744665543,2.876356198543931,BOG
0.4651966897481924,2.205128847081113,0.0927938065599084,1.1813217410617451,GOB
0.4707073616525111,2.1983495087368063,0.9268839591221034,4.737079695433006,GOB
0.1380414592066497,0.7901652684754374,0.1587675945649157,0.1047570736930714,GOB
0.1493246079719283,4.603105627537992,0.9243291817496424,2.662463513993511,GOB
0.8696762680081682,4.334633477674203,0.3550201939851374,1.353269119128163,GOB
0.36008980250945,4.182643186182257,0.5495661575501448,4.03571735434346,GOB
0.885501313930035,0.478597222826896,0.7376808061177614,2.2835245351746125,GOB
0.1517430041955599,3.3631913105701483,0.380375487013729,1.0151156448011656,GOB
0.2975193471701791,0.3671768488820129,0.7799082891369828,3.704440636153269,BOG
0.4769461463966195,1.5979013996185671,0.2160279556800898,1.2264385454220077,GOB
0.6510855509342326,3.275115954340995,0.8851974420470379,3.269128336225001,GOB
0.3111827703543064,1.9159068469931808,0.041450811508094,0.134444132583436,GOB
0.7503150866732191,4.721277316525059,0.8828512967084914,3.0627400015874007,GOB
0.3073739497353883,4.092685879479328,0.6301206447684963,0.9143131138589808,GOB
0.7750830652071317,4.342271531970575,0.9996515057872544,2.401470322556776,GOB
0.827277836531691,3.848958825079602,0.7819454692196454,1.5634338240434318,GOB
0.203577744525429,3.67209563182588,0.2193906184848344,4.0346899262824,GOB
0.9656020508832288,1.183405811305131,0.5579848096562486,2.3496427517250704,GOB
0.8987427580198071,1.0664044635487349,0.4996795234629557,3.685857825637606,GOB
0.3848184538151424,4.018522522569687,0.735602221628763,4.5526015708297045,GOB
0.6682122828123401,3.158393655139658,0.8772228834121729,3.6555940668446976,GOB
0.9273008632606764,3.763132286067517,0.8527288716056205,4.210336564204712,GOB
0.0655168448649742,1.74462262094359,0.967019748020968,1.994515690668366,IOF
0.9753797362935946,0.7768442350346019,0.4354016909943275,4.218417677403395,GOB
0.1156435343237512,3.64317601943848,0.1631990681225374,1.220960779375691,GOB
0.8033721083003019,1.5166440661805016,0.7513507531871101,3.3410652337686937,GOB
0.3759821749836994,3.537520790345717,0.4595953408918018,0.3713597005754658,GOB
0.7528280341798201,2.997775797450316,0.4256199583395032,1.652961547532776,GOB
0.8235780113946437,2.5259085641278176,0.7253480214177782,3.7628409367161177,GOB
0.3202245322983678,2.7156530411875464,0.4593057305739619,2.486691915412357,GOB
0.4616238257141739,4.600763640916584,0.6528182507585255,4.71794810567947,GOB
0.6659999607237884,2.1941250640109167,0.5621830587803949,2.2469872589903144,GOB
0.368901906544276,3.903714427623657,0.4168769569345447,4.456544198129444,GOB
0.6724258061190987,2.79957224206461,0.0321630872973598,3.876545267952365,GOB
0.878724670955271,4.891713251174909,0.9920954510618278,0.6116005949724531,GOB
0.018427195396075,3.624484056385067,0.1132255542801701,1.0423614941992023,GOB
0.0745873970281111,0.1839420059107687,0.4347804708022473,1.305007460783562,BOG
0.6884302901981285,3.717124312012124,0.2519548004928081,2.73047315150768,GOB
0.2845407392393088,3.3053142439555825,0.5007874182441101,0.8326958196141782,GOB
0.1833868941621633,3.321366346703067,0.5479825721972849,3.1028348619449018,GOB
0.1951365444665502,4.181771718740157,0.4108868580932696,4.863523902946507,GOB
0.3606885821607743,2.4799810001138587,0.143156765798354,1.7345272077126257,GOB
0.0617820656231112,0.4870885285470306,0.8856914653659523,3.649998457798567,GOB
0.0836188687735786,1.952627745161888,0.2643440428422354,1.251753514238397,BOG
0.4710555033025075,2.3800416905703297,0.7406108791497797,2.4037402949411564,GOB
0.8493876408812289,3.051175777370393,0.1138690970480097,1.3706784867334263,GOB
0.3583936231888526,1.1591181419224297,0.7056695339616101,0.8047263953330751,GOB
0.0152454736489804,2.1738626380740653,0.5940152504200468,1.5858261155295663,BOG
0.9942111980399888,1.3297651768455443,0.231652966773326,0.5443767199802665,GOB
0.8909585186845425,2.839055901153668,0.1310443490715498,1.4174720321015162,GOB
0.3166205664109811,1.718174635239052,0.86413657289244,0.2494969761864176,GOB
0.5109332307733542,3.647120967152204,0.8628664645881191,2.9498092283973323,GOB
0.0796063553268943,2.6369953340837213,0.6223482218698014,1.3794291052342331,GOB
0.4490120335316357,1.7025972677898351,0.5117076517870189,2.764324303668868,GOB
0.0522617086656052,0.6353218682611831,0.7257155635249899,4.151271783034245,BOG
0.2522738215032453,0.6583991412553479,0.9894296091139468,1.7308953963689502,GOB
0.2505429523282496,0.0281881263962326,0.8484900657733705,3.130016091435481,BOG
0.1668544939510723,3.0192330022199187,0.0999574634346624,2.4511583263748875,GOB
0.410858316732263,2.6201390249760173,0.2325473944328559,3.304119847239805,GOB
0.5354032430070399,1.855415554123237,0.2321022549953222,1.899438359062781,GOB
0.6598734079518382,1.94001695977373,0.7908539117157871,4.612538611691634,GOB
0.2112658278373418,2.8706319364254385,0.7464741828884094,0.7951819524973998,GOB
0.7246422160038908,0.990450697847478,0.0253411758463316,1.275492139788991,BOG
0.6350420636720339,4.190806821268111,0.1716892748939633,3.635371259115909,GOB
0.3493423526267631,0.9235723563401188,0.8430646724467118,0.520194853321474,GOB
0.5416577496887406,4.524108233017081,0.3885544072473165,4.174958351688965,GOB
0.4235440207182753,3.86228028457864,0.3194294453213224,2.699330036842996,GOB
0.352254462953678,1.9688058222816167,0.4835866894224196,1.056422053704043,GOB
0.9257062659906996,2.5960089289972443,0.5473940200222597,3.2766611891444435,GOB
0.9373332318729636,0.5626040843820643,0.1616323824799889,1.0789793738885676,BOG
0.4143733869457812,2.591254981023458,0.8824118719401012,1.8332245530932008,GOB
0.9537308671213716,0.4279457211122117,0.8403881256666788,4.106325322707013,GOB
0.1651552961999066,3.413488250249491,0.8666818520497431,0.760445754845456,GOB
0.9824277322539072,0.9574334119776816,0.952884085364848,4.298996891254808,GOB
0.9533928451051754,0.3259331181392756,0.943317399109052,4.466927294634284,GOB
0.8923920723376836,2.7990693293844537,0.9801607260383782,1.047436009670257,GOB
0.176772100256648,3.409796278253081,0.444459972128879,3.992389471800825,GOB
0.1333960626126171,4.526697592190383,0.5543750564273427,2.6136285721910704,GOB
0.0901179681975314,2.8855130886253466,0.6074389296596552,4.268316170702364,GOB
0.1838720481509257,3.7843827557196192,0.1704601472936737,2.342342147140769,GOB
0.5557807620630951,3.23673292952368,0.4450861541673085,0.8247867422000636,GOB
0.0334321923611996,4.020022708737893,0.0249151809577244,4.8615356627282535,GOB
0.1618188938424404,2.056917321005408,0.8841248981361897,2.4049637893644094,GOB
0.0454699827221441,2.1853975001097607,0.5827425412468887,3.745798789119144,BOG
0.5433805677811214,1.9146224505726197,0.9979136987923416,3.246270790639276,GOB
0.0537113397247973,3.934126779556424,0.2421806509809428,3.86906209975747,GOB
0.5127158311494563,1.1940060092881426,0.1401599222739633,1.73247734112917,GOB
0.4871172257705439,3.666364612341729,0.4308327309204875,1.5734548492254363,GOB
0.3003739098181641,1.1245581365655533,0.1395536960222967,3.80647782330396,BOG
0.7164816885196345,2.268250513477091,0.9769704734269804,2.13258569847074,GOB
0.7627351741755408,3.4777178602386214,0.8210806450640612,3.248320732911215,GOB
0.8827995375401528,0.1340063046171299,0.3060086381538152,3.620256155111401,BOG
0.9614486535780624,1.2441713508493848,0.9469275406684772,3.1005829029873624,GOB
0.1929186588495682,1.3688057931631317,0.7702500688097152,3.2269380004095654,GOB
0.7682968064614569,2.0642203981548404,0.12488616141898,0.0437656971292575,GOB
0.1234453160598832,2.678213291799449,0.9074788389793084,1.5013605217240968,GOB
0.3102270274193579,4.398801966338687,0.2366634807820399,2.718041284714402,GOB
0.7413715355926376,1.956373223760409,0.8482930006417201,1.0346553192598191,GOB
0.6394067566217326,3.662194263485724,0.0360170318234714,0.386807430288701,GOB
0.334537944284915,4.384393745773991,0.5163099355366552,4.372658668567935,GOB
0.4931922684326595,0.4614860197136515,0.4120518929374245,3.1946173173186163,BOG
0.791586783428285,4.678618519226536,0.3135325236265781,2.355448061457356,GOB
0.348768808039134,1.3048802544399674,0.649220232422936,2.182790354556185,GOB
0.9513126452940236,0.8970322844197952,0.1565428660325014,4.1399605357112055,GOB
0.7116643328952023,4.309233557322057,0.1031953859233831,3.486790974564657,GOB
0.1164753346340532,0.6641825793267209,0.6548405288374246,1.9343130264426716,BOG
0.4043844946860761,0.7305484005251859,0.1329133463552599,3.1882091548223257,GOB
0.7278226470647166,1.9599719548562744,0.0926022696266391,3.1564198638383845,GOB
0.3019412445594829,0.7210254654569282,0.5409166771508395,0.6340104939640924,BOG
0.5960466134851573,4.7124151301415615,0.8963861938506357,3.902055375671456,GOB
0.7909274595784866,4.340808071458389,0.6792212299543614,3.5375732268009528,GOB
0.4809873032640753,3.3085680300892624,0.1060168353590562,3.7551510413661218,GOB
0.0890649066357053,4.210221186993518,0.4628291058256672,4.507830612771146,GOB
0.3986449998366868,4.256465102176732,0.6439267001519239,3.032226123902731,GOB
0.6289134564955354,0.378679811395065,0.6274794931973336,0.0249185236146843,BOG
0.7196544327208453,2.122353224065988,0.4431098492813386,4.299986519138246,GOB
0.2365244026563274,1.1604041106062402,0.6427264841359422,3.046880664341863,GOB
0.7455019538715745,3.8248339500190087,0.3988730250116639,1.0753094967033612,GOB
0.859100225172383,1.589191824690315,0.9216260710188632,3.096951898550757,GOB
0.3472804752857709,1.999718033037184,0.9051534855509802,3.470450825555438,GOB
0.1510105571710134,0.1991703612740994,0.3188473881841828,1.8031184940912104,GOB
0.6674570221919567,3.8005669921434606,0.2729099928770784,4.788811074424042,GOB
0.8632308330144378,3.771186704379773,0.8724709007844488,4.626821461149103,GOB
0.2179789094280354,2.296530064335132,0.2010593526075054,1.2011068641406708,GOB
0.213222719324532,4.101958903457258,0.4771945332587959,1.4016568104609912,GOB
0.853568595507925,1.725520222197644,0.654280038131476,0.9369286094815176,GOB
0.111590494374539,1.5018577395265256,0.9779626699145224,1.921993164973544,GOB
0.6528625381781122,1.655225203249158,0.6974808478913755,4.493514963857493,GOB
0.6136910323717804,4.13106092980103,0.1762749765927667,2.775614914264946,GOB
0.4334194229923108,2.6691081680619213,0.5368604034853852,2.8008400698830966,GOB
0.8233184267074976,2.713746725476172,0.8879526111034407,1.29194763165681,GOB
0.9806169307246428,1.775185750319184,0.4947716301816157,0.9570142121789726,GOB
0.4722361610256097,3.244301102861446,0.8944535728709697,0.5079982819429386,GOB
0.0189887864018427,3.554307648466652,0.403929864391165,3.6005028342400776,GOB
0.671023387254805,2.531230353099072,0.6794131206452462,0.883833722788185,GOB
0.5359159213936096,3.591345570554887,0.0629914583133279,2.0860047265495334,GOB
0.8397934182974436,3.743186850999993,0.2223121462312003,1.6450975685753204,GOB
0.4414742323774574,0.3662392366913781,0.078077470439871,0.2125456024068926,BOG
0.9613712605053666,3.815369725754988,0.9195121663602676,2.216050742233223,GOB
0.7102178812947838,1.303023857377693,0.4578753648772444,3.236859456627901,GOB
0.9648735671304336,2.755631561910044,0.7348735145104338,2.316846585826989,GOB
0.3644130491260025,4.734958655403363,0.7630715334841844,0.1151077523733592,GOB
0.3905317630481493,1.780776422753391,0.8418216897333616,0.6560797556569784,GOB
0.450660275704127,0.5304067252384373,0.8766470490537108,2.831802211460481,GOB
0.7688830536784179,3.8191941864308,0.3365356562025265,2.280989741317467,GOB
0.1416363153676881,4.570840320493876,0.766943686422556,0.8214439752251349,GOB
0.4948875536544503,0.3582289656708002,0.1229686646877843,4.353051389918229,BOG
0.8022053866172699,4.772544836132181,0.097237860836763,2.2780061659436224,GOB
0.6520708504582703,2.12771820961559,0.3039096546759294,3.1447824454373854,GOB
0.462607730674657,1.2260022601502096,0.1911504445581727,1.2663792745388522,GOB
0.7281686303761701,3.821918602199608,0.4980427483125438,3.446924514996113,GOB
0.73246379106053,0.8929945795303263,0.6309675508081655,3.4960983925261737,GOB
0.9557656230092972,1.3600699624949286,0.4343709287058156,3.652074331828327,GOB
0.2826095402430347,2.1256525262559487,0.5399096425495918,3.544352301293564,GOB
0.2374745358945745,4.786135313053578,0.4249474232867067,2.4248992243953778,GOB
0.0449547692692742,4.922001340944837,0.535985140803044,2.556694946350877,BOG
0.5758636180686846,4.368443773278027,0.706667097672822,2.860373759393255,GOB
0.8777828919430694,1.1958195742891726,0.8347191581876948,3.3274759350003684,GOB
0.2552027866104516,4.765047939877511,0.5993615262704842,4.069670387955596,GOB
0.7525691418056194,0.7040241013814194,0.3734973368465371,3.5001201084057945,GOB
0.1934730432957445,4.227498360712009,0.5081030795776856,0.1408678829987178,GOB
0.2830584425959994,0.2769745823795749,0.5117406446918654,2.3394565086744064,BOG
0.9695426043180144,0.398296933814214,0.5979843886683905,0.2238150439971259,BOG
0.8571276868773909,4.289703755366263,0.8766107983506991,0.2298280688760486,GOB
0.9154623966980296,0.4757639420042633,0.6701347400578568,3.833958380737224,GOB
0.1871704547475898,1.9759479383426597,0.775510577541169,3.291057621635922,GOB
0.5724571880038548,1.215974766530946,0.7999954602652207,1.136542782711396,GOB
0.1618931925031008,3.939457169856094,0.4063187279093311,3.311799673435633,GOB
0.9562437031863208,4.487785072753842,0.7036731973161323,1.049823626179139,GOB
0.2082033386931771,0.7528978674820646,0.022726259608566,0.8689432249659028,BOG
0.5374695731532307,4.710543909614926,0.527968258292481,3.11445897658492,GOB
0.7520675809784111,3.3150118865291542,0.2174197677359941,3.734285588896905,GOB
0.9627627009995682,1.8836070696748977,0.2828410927969751,1.574468733173106,GOB
0.1410680738099657,2.208675893383381,0.0467474365799368,4.1653445127709965,BOG
0.0478008761291434,4.366200333512828,0.9729350664843588,2.9899869291063474,GOB
0.447532698781167,3.579699902950772,0.5262647495786411,4.633812611958287,GOB
0.6072988924847209,4.091476881164702,0.7020563635442518,2.414438916076368,GOB
0.33104069070994,3.521431371525837,0.0732891536135817,0.3535359478145578,GOB
0.8226523774487968,3.144053478001056,0.8731157731450876,1.8410534239482836,GOB
0.9565779466247724,3.434095745228292,0.77604279658139,1.4370119651584718,GOB
0.816790971786207,4.507916722301614,0.4222907649183738,0.72781275995549,GOB
0.4795240966268813,2.695414626590994,0.8434141955940185,1.5751103482970172,GOB
0.8344852689757486,1.703954357964425,0.593018438085299,4.425223549481169,GOB
0.3817260637912339,1.6353261639278591,0.2111984973278053,2.7357185593166014,GOB
0.3353843681427128,2.7614088885018067,0.390527847169423,0.3134916144766854,GOB
0.5982808693666753,1.4970680712162003,0.200193285508469,4.230757507214174,GOB
0.0769580114445917,2.7721489344879733,0.788507223133177,1.8812529676910843,GOB
0.2935300165976572,4.268470150783522,0.298555257969712,0.1476632748210494,GOB
0.5052197478135958,0.5229627587377426,0.297465584645986,2.845568970833317,BOG
0.7722566148985313,0.7907386873829823,0.6638388841298049,3.155507432141039,GOB
0.9718960107645762,0.1070264544687431,0.0967069722036162,0.5836596205694383,BOG
0.7318178048805745,2.7914956784351124,0.3793567481886912,2.856907097507488,GOB
0.712706282696,0.0434692161163911,0.3271101204752099,0.8818411789717461,GOB
0.1041861883456238,2.2541769565798817,0.6367318082621339,3.029907246073853,GOB
0.376957000288322,0.6235691979108704,0.1045679268153655,1.0637417541053849,BOG
0.1577965552932736,1.7936961082559375,0.7951120170155735,4.847142910255615,GOB
0.4877291518947776,0.7696595233073116,0.2888706194320903,4.144938846812175,GOB
0.8150024225174524,0.9010256449107658,0.3702159929051937,1.7799843920605838,GOB
0.0981038071042475,3.2156159774654944,0.9716567448178756,0.0126412998374998,GOB
0.2972218106622708,3.68813954896054,0.3719864820835778,1.7624819219008845,GOB
0.9412073705338354,3.9574433025187177,0.7740115223231849,1.9872202452416587,GOB
0.684455322723641,3.024358201450166,0.9510232528213904,4.602353971765012,GOB
0.522293709602544,0.8359179220039532,0.9034291287888734,1.863194335679952,GOB
0.1234876626435009,0.0786582197376372,0.2030610983733141,3.0587347652916628,BOG
0.1472919066441192,1.3255517476416336,0.9014318970381148,2.7654154758562903,GOB
0.2549338149681469,2.030680001450572,0.2682263235496799,4.506636663551017,GOB
0.2593735950721372,4.740075291170358,0.9178288416955108,2.477480686730848,GOB
0.5909819938342228,3.760309796721192,0.1589095321393452,3.892688661259661,GOB
0.8306747072913762,4.707939344324225,0.3651739993037139,1.1097325937184013,GOB
0.445266307582001,4.231429526506461,0.2695569689452215,0.4743295363239446,GOB
0.4593737334484985,0.98124385035931,0.7580843625457878,0.7094568893587784,GOB
0.3554073606318392,3.8282515677600126,0.6797087508984824,2.451045195847056,GOB
0.0468389927904481,2.8361286847261007,0.6077033502593688,3.2537486380259644,GOB
0.9918404999032312,4.686023956415146,0.4700385269640144,0.7884411344860892,GOB
0.0482557728279305,0.0109976862091952,0.2413926273152464,3.509673387746957,BOG
0.9231990002272524,0.6907232426173981,0.6713436560546808,3.4549531076070146,GOB
0.8672285917332613,3.890477606608029,0.5627541030085788,2.710010114134054,GOB
0.3414050457130881,4.825791586966315,0.816085634929429,3.2595858492191985,GOB
0.9849590638307968,0.582546352958185,0.297095341434255,3.569611608898005,GOB
0.6611239069165079,0.2719681866877149,0.724757682218867,3.370639203220509,BOG
0.8976587699840298,0.0495582061559598,0.1770092660446434,2.017980742673445,GOB
0.2553643785693528,0.0682916953012685,0.6045739736437611,1.528555745648995,GOB
0.1554373190944718,2.35297754196849,0.7782181882019814,4.315390850288251,GOB
0.7615731434226611,3.5397336425949906,0.4455711746269637,1.1461529473473784,GOB
0.4837359003377312,2.89722298175242,0.4724429741701617,4.23685582519264,GOB
0.5492962232947632,0.7046925847155218,0.1895253434450388,4.805217071160603,GOB
0.0713889955663191,2.972253060511102,0.9322160587502808,0.3295182510125584,GOB
0.1197872747786675,3.901853941006735,0.7604517569052712,3.885225681337909,GOB
0.3052299152984885,0.6191725348417726,0.3791968607357431,0.3824336696748955,IOF
0.5687635604832028,3.25993747018208,0.3945955103448701,4.040323308357174,GOB
0.7686025688724503,2.176368532250916,0.3254196279272682,4.6939915749243095,GOB
0.0203611575706103,1.3209181168281976,0.2435830034427028,3.180431415809273,GOB
0.5055246544210795,0.9150102547655904,0.7561309065228852,3.7027207541229674,GOB
0.1556129145602582,2.7770714238921763,0.5739692678282418,1.4759130271086274,GOB
0.4167059713895178,4.887860880912537,0.7598059625097066,0.7693893099305288,GOB
0.7479593162769504,0.1369845498470631,0.5906028707768414,4.017423404970097,BOG
0.427543567864915,1.971190520257538,0.0197629853134554,4.7784252869144375,GOB
0.0320767558284737,4.078982998640364,0.5680974537730077,0.6665560940538956,GOB
0.8517015182957461,4.2138986148477695,0.7457975632548743,1.6629353660042157,GOB
0.93650174802975,1.3579142050610034,0.6288837806813456,4.349586475321297,GOB
0.3363600908243809,0.9679951178804396,0.010679405356066,3.268175968136424,GOB
0.8031579410349708,3.4085755136109075,0.5158055074996838,2.8644884491428875,GOB
0.6535822465839812,0.6816445831438277,0.41380717170213,4.04927166342163,GOB
0.1244607782721942,3.5381784210018377,0.8505942554034642,4.246035952544188,GOB
0.2558107320271631,2.4520388305374725,0.7097523378338284,3.759660914273268,GOB
0.9902227603178864,2.92659855759531,0.9251446039048832,4.255893245387906,GOB
0.2591970279456039,3.4653663744570253,0.3250086692665141,1.804692534092636,GOB
0.3879251950228812,3.854643598080208,0.5232898290568883,1.5766336121983373,GOB
0.4071007904356472,2.931310038007465,0.4001380928545682,1.9440553991746257,GOB
0.0594123040513984,1.0256528520841397,0.2603429541555755,0.1444952105739649,BOG
0.3834451592320688,2.3367295198816,0.614942499768511,4.874482807427664,GOB
0.4778623227974627,3.199304948899724,0.9963525878350108,1.4848645878356208,GOB
0.5985706946935094,0.4859750127232461,0.8512795829779647,2.549242642626682,GOB
0.9110460106526904,2.758780016964216,0.0484378660560647,1.1194411338972814,GOB
0.951184937124918,4.630942622550868,0.6515627775871193,1.208223191476827,GOB
0.7494067026252107,3.585606906228918,0.7599090794464363,1.9635319077657252,GOB
0.1560379483517445,1.3171976377738248,0.0488310905259458,4.051455988983669,BOG
0.4088530267977697,0.4936703389033907,0.4601948292750226,0.7373394860565046,GOB
0.3705754494266319,3.737730133149138,0.5271496142934027,1.3495687685734608,GOB
0.7643441765228582,0.7954106341383493,0.7397034188972201,2.6256282136527958,GOB
0.5164424330060075,2.8585953511204987,0.124789085876646,3.477159895574562,GOB
0.967991880387832,4.081009381082059,0.3011361924714106,1.51411688810816,GOB
0.1960483864343456,2.450559957704268,0.186000624061571,0.7725680168733383,IOF
0.935079855955828,3.45152509535834,0.080932622623543,3.353928690338988,GOB
0.974484218858126,1.0385657312624563,0.4259636848655406,2.5124011197413054,GOB
0.7070747275340127,3.375240840275528,0.5432001719586863,3.086639113374154,GOB
0.7402696726680155,2.078961744562998,0.1556102286306044,1.917072645668411,GOB
0.433812185047456,2.6548441057503243,0.4244636034294337,2.7492194840326296,GOB
0.9217654696593608,1.0110931196636372,0.4710852348446908,1.259442392065585,GOB
0.9089549124510148,4.673556981787491,0.0291934698405864,0.866524916304648,GOB
0.6181498104968589,3.116360281071957,0.9412813265455072,4.089984375035076,GOB
0.0858225905526336,0.3507011449325427,0.855109091054165,1.9844926104013847,GOB
0.4394653649111829,3.656448003128314,0.419245379683486,2.739332098584024,GOB
0.4749384033670025,4.733537236840203,0.2119405288251593,1.5657818713407905,GOB
0.5794948493632797,4.642651774426847,0.0725544250970191,4.599912961149957,GOB
0.5553315109371609,3.284556199926535,0.3324131983463777,2.675955813228817,GOB
0.6380745499883141,4.794113873922075,0.7932223680839154,1.6468333723816455,GOB
0.5296151971266863,3.3933241192594603,0.8330551315447277,0.4761136077958299,GOB
0.2191646770529733,0.5931633010259947,0.023838087333854,0.4307760085312548,BOG
0.2989287896982407,3.942478940060118,0.903855306542341,1.5839488510937505,GOB
0.6997139038703267,0.96466855923541,0.4794217382115217,1.7066459297740977,GOB
0.0763362072062713,2.5878665215129293,0.0686007137187207,3.380862316728386,GOB
0.1567655848046103,3.5671186199679497,0.5022477819269275,1.589225730090685,GOB
0.6715558558221045,0.937647777085798,0.9029277703636492,2.1007569451506085,GOB
0.0986842152371622,2.1008989288361697,0.4306025600990881,3.665742039666191,GOB
0.6886509419933979,0.7311415340860451,0.3310850353560846,0.32375492551814,GOB
0.2781168764219698,1.190887219312486,0.8054053391694093,2.868395907095757,GOB
0.0505419254158114,3.4106580319948057,0.3085397579658874,1.3512745192882267,GOB
0.4165518505897743,2.2898821166886125,0.1860766623986484,2.575770552334416,GOB
0.3669948858165457,0.919183640130187,0.6692479300345503,1.759627673402247,GOB
0.1501357734259505,2.0002739089710992,0.1672359132803509,0.6089849630664514,BOG
0.7757802311842495,0.5732494720846049,0.3476256419903398,0.6230806765966048,GOB
0.5982317746231675,4.411066043964744,0.2284391594170849,2.1620617868394048,GOB
0.3274891635287961,1.8214625527327328,0.5393214011093395,3.9175822133421447,GOB
0.5556060415019811,4.540315966127904,0.8424394654936321,0.3148247753996648,GOB
0.3253132653453206,1.3895085530987512,0.1344023576191184,3.752669313853068,GOB
0.785751614746317,3.9094305577721817,0.0677637001486108,4.393141456266207,GOB
0.5904015560144225,3.4394108928863862,0.2415563218204302,0.7321329164697123,GOB
0.5538465508744915,3.7093844965959057,0.8644985546775548,4.158276769587731,GOB
0.8838342051467244,3.5189131495326342,0.3450625251677747,4.925974360416049,GOB
0.1867414890172095,2.191469903113979,0.7032600286084876,2.38199832446554,GOB
0.3087275846399505,3.6928277538164913,0.5050651540235654,0.0955302227573162,GOB
0.603142092383378,0.4035579424419701,0.1326512053856307,0.0697837992995048,BOG
0.9422089496653238,2.8797364119784423,0.3021542745193868,4.053697957542041,GOB
0.1107432936711027,0.0875118407874095,0.4497043943347997,4.164107728238502,GOB
0.2884944694786645,0.907312580710056,0.1895976138925446,4.705370965517631,GOB
0.7457481791251042,0.902299936489168,0.2178766405498209,2.266614127130285,GOB
0.9740573079143804,4.317346431144279,0.4828154182291458,0.4293388621817129,GOB
0.715160881418694,0.2260533088959153,0.8947537565261093,3.6596459851801466,BOG
0.6064864885266591,0.0898093943554929,0.207837042657191,2.971331035037481,GOB
0.802064740799785,0.2342185467167244,0.0785423999428047,1.7298378870908768,BOG
0.0568129190118293,3.0537052460679024,0.7086158525341907,4.007699162698711,GOB
0.8069263522775937,0.1141382425428489,0.309343207798253,0.4396611646749953,GOB
0.8808817376802209,4.375075950529695,0.3426969256711481,2.7751775494177138,GOB
0.8298563114885981,3.930918948376168,0.6050325291850832,1.542968105794729,GOB
0.6143964850299617,1.6484171854012255,0.5833564072753478,2.315222265809463,GOB
0.7135251330675992,4.115687315720542,0.2335486377043437,0.2209886632509286,GOB
0.3263014875221594,2.705750344078826,0.4899924422167882,0.8635124015560918,GOB
0.2094587169927488,3.954787779827807,0.9969252231085908,3.3093269928564446,GOB
0.5235395215502036,4.495982740511163,0.2272410586963157,2.480251771125221,GOB
0.1089079555174761,1.071990374073054,0.4571561850039874,1.3556797183031384,BOG
0.4203961374489858,2.242392586837495,0.6178676878666025,1.1536034119062348,GOB
0.7872586927929632,2.498749957422957,0.3783762754307116,3.381648602953135,GOB
0.2478380090447986,4.646930374876134,0.3705839772655396,0.9627976830675636,GOB
0.4860977812264204,3.862270684095927,0.394368122190619,4.735673363981798,GOB
0.2371928242804125,1.3391670383185446,0.3739597588975874,1.8983983623251608,GOB
0.2474262643228789,3.3173261548768878,0.7919034931754646,1.055656716144389,GOB
0.1267587321301626,0.814139162942268,0.6609710285257234,3.928454930257504,GOB
0.1374645175122278,4.451705016231223,0.9929401898966762,1.3734316458488294,GOB
0.5020908371829471,2.416582865800902,0.2133167497446168,4.378429516629662,GOB
0.4792526195721773,3.7452503367200913,0.4236107023344475,0.0223079058823667,GOB
0.7399530625256465,1.6063592839437035,0.5880912878700579,3.7795123154570223,GOB
0.022581323719987,3.07780651050764,0.2409808151477835,2.191986217765611,BOG
0.8077196949768316,4.174578866801254,0.547041724914834,4.250193754970595,GOB
0.6315191419090498,4.923996715634031,0.3130394831878513,1.481740219144288,GOB
0.7850325121632769,3.152461827831385,0.585234986358642,4.395924095772969,GOB
0.9347350689858984,3.644356620568786,0.7904396598865285,2.705147119765167,GOB
0.9468299817868304,2.702608581756578,0.0823619259438846,0.2333314198504437,GOB
0.971140372091134,2.4318017380718437,0.3604282660489237,1.9382432435881949,GOB
0.3459068279915537,1.3128498479034596,0.0203301762528773,0.7958900609243871,BOG
0.0445179152376079,0.5715085409159713,0.0989820910582297,2.306394966043725,BOG
0.3762355288318404,0.1622117040428757,0.3917225703735063,0.4474355488242826,BOG
0.711242844732856,0.9392993972824912,0.256198751754114,0.5425564718171403,GOB
0.9444450258216353,2.245853512626365,0.7012454750062803,1.506711724785529,GOB
0.2585978156770685,4.543280802172363,0.4540013036615057,0.1595438840296227,BOG
0.5194419302498883,3.348810329502238,0.1991582360568908,0.6259115609882064,GOB
0.352978998560317,4.854434473968269,0.9697535063833774,4.293712167081888,GOB
0.0753379927613101,4.494384060457048,0.9572081446027804,2.680589450201932,GOB
0.904731030393883,3.919342354422881,0.5577187178201662,0.1208291251396051,GOB
0.2217013160058765,4.212684502581599,0.1260016806419065,4.214695374024556,GOB
0.6551159498473118,2.307466653614761,0.4095339662478109,2.519853441755882,GOB
0.6283690858418424,2.745344521004164,0.2392110128972535,0.919720927120205,GOB
0.2356953603794897,2.852283406980544,0.6785816109096722,4.992139096069655,GOB
