true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),kl_div_$\lambda$ (Loss Aversion),post_std_$\lambda$ (Loss Aversion),ess_$\lambda$ (Loss Aversion),kl_div_$\rho$ (Perception Shape),post_std_$\rho$ (Perception Shape),ess_$\rho$ (Perception Shape),kl_div_$\alpha$ (Learning Rate),post_std_$\alpha$ (Learning Rate),ess_$\alpha$ (Learning Rate),kl_div_$f$ (Boredom Factor),post_std_$f$ (Boredom Factor),ess_$f$ (Boredom Factor),kl_div_$\beta$ (Exploration Weight),post_std_$\beta$ (Exploration Weight),ess_$\beta$ (Exploration Weight),post_corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),post_corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),post_corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),post_corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),post_corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),post_corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),post_corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),post_corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),post_corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),post_corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_post_corr,mean_kl_div,min_ess
0.7587432889306652,0.32773946363387396,0.4396576282200958,0.04952844616053981,3.0101285055111973,2.416650067059938,0.11023363780970159,388.43561514089356,1.9360852307610141,0.035174712002395886,344.0693742553668,1.2892319671367474,0.06699312442890054,374.11118245073436,2.1076567311750476,0.015453201458978391,343.9434145298539,0.6735593131231358,0.6357982514530731,306.3393981611627,-0.3249449128116632,-0.21083857972094217,-0.14419579211413847,0.10384899652049366,-0.590548022313519,-0.4810193545809724,0.73761533433643,0.7030689278462204,-0.6207666752000917,-0.7873480347282493,0.7873480347282493,1.6846366618511766,306.3393981611627
3.070034238921763,0.7670316914439561,0.7421133434133924,0.1353029989418349,1.7453769898661111,0.13437464007518352,1.1276527849671527,258.08911923643416,0.7196783292892185,0.1311628812808102,255.6161676119059,0.3234606475213935,0.18007578163069693,258.6533737992973,0.0,0.1417438056364569,277.93779075789854,0.0513110255979905,1.2387544570115483,251.21899140775182,0.06630318360525722,-0.7734339018970523,0.006771472865883878,0.19293560826539635,-0.18809979022523635,-0.022865334789677956,0.848554408503669,0.04217886319978046,-0.16569471968650223,-0.04355021697266509,0.848554408503669,0.2457649284967572,251.21899140775182
0.9913493384413311,0.38539665143595947,0.8158551586678707,0.15380772608490154,4.454745511166394,2.141891987149599,0.14857129031573238,382.0593734511414,2.047602320731841,0.031112280727964698,351.98783505322837,1.6038569483741125,0.04790807081672046,409.04875694887465,1.5048349703936568,0.026583121442337473,418.21737648805157,1.1971217232027358,0.39385950457945823,372.42014850759375,-0.6505399982830334,-0.0877811815892297,-0.32746909010661135,-0.08689593146866545,-0.4606682977104282,-0.23082385467448477,0.6833949528615054,0.5627564943917981,-0.26092445204490866,-0.3631245054444092,0.6833949528615054,1.699061589970389,351.98783505322837
1.2220352775814334,0.9674817593291175,0.6268042578077972,0.04230979852212342,0.8639215604554612,0.15542070632068272,1.0948405127248422,288.3549081539282,0.7444411837772349,0.12578323616325163,280.23844088050174,0.215311312098236,0.2002370651496015,244.29354141716544,0.0,0.13910379048927035,248.36858764492248,0.18033188173793424,1.1480383778490337,261.76141382074104,0.061985840501384615,-0.6559555453775002,0.1600898975468567,0.19096983578930685,-0.18956954160705353,0.028837356333877264,0.5890205184344818,-0.047547172305732216,0.1386445985305384,0.04586630505875218,0.6559555453775002,0.2591010167868176,244.29354141716544
3.8240495746913155,0.17198966351261238,0.43315365496348596,0.34591073930385197,1.9319618122485984,1.0211902574953076,0.5232662480525971,398.8942719481184,2.073966866992568,0.02994474584622076,429.08460917756724,1.5091534522162053,0.052737405304334864,346.3361214521327,1.1772371844298966,0.03937276697978729,342.4519602654527,1.3096318544792758,0.3280524582546235,348.89580419002306,-0.5271141714660007,-0.13810427185710014,-0.0762057374209513,0.10670269252783561,-0.41593908228157256,-0.20671811827893177,0.32199669189474733,0.026726428600567294,0.12018463714041222,0.20860057285914144,0.5271141714660007,1.4182359231226507,342.4519602654527
3.9210892751659134,0.19678857401773095,0.48018304353490193,0.3240341084907056,2.477216695873118,0.5919273756239485,0.7396881737765448,383.78226440593903,1.9093317604940716,0.035748391743443395,364.3562993317304,1.3604709476776788,0.06161690500332911,347.40654548415455,0.8223140812840494,0.05302044734972204,361.2043169154401,1.5185541893234251,0.26584957104460805,415.1043733987335,-0.6456891066656165,-0.0940179482723783,-0.24727967240664417,0.16975684755461373,-0.455780531163521,-0.10838831053797958,0.1741794495362642,0.05709063608269705,0.13723151820520207,-0.04170961455406705,0.6456891066656165,1.2405196708806348,347.40654548415455
3.9953701508675326,0.6560034817515775,0.11620452004605455,0.4733763665384904,4.001773333510124,1.0925559907422364,0.4229606716970418,377.21667739355377,1.8054080470304592,0.03945299906903627,357.391747689552,2.6869231685198685,0.016238785330905857,331.18514064541523,1.2260488777023828,0.03600478424324494,370.6200834236892,0.8978251867459337,0.5267418970696814,354.94401755600524,-0.7650234694275431,0.12417126237366623,0.285836442445107,-0.18129467490465215,-0.33199901260051234,-0.09927568183030921,0.5873377943203338,-0.08231934403825471,0.3005232307057652,0.0038380936873665594,0.7650234694275431,1.5417522541481758,331.18514064541523
1.3164813223494591,0.522104175672831,0.41226532341975325,0.15782195365654708,1.149931732699204,1.8119728568390823,0.20139970994648543,411.57330373117543,1.6063513147105823,0.04820771856462952,375.38390979644646,1.768624285067964,0.041033980287232937,401.8331100705833,0.6060808602700155,0.07480811277215571,362.4598673708909,1.6648712379124755,0.23040508878155885,345.88025345301133,-0.40003023253878295,-0.19759446308111345,-0.3854000774985997,0.07449963991232013,-0.476263091992925,-0.18412508687973567,0.7707489126913544,0.4058243583123552,-0.34252999052790717,-0.5006991135474509,0.7707489126913544,1.4915801109600237,345.88025345301133
0.7476805289611224,0.13407521206484765,0.982523308651489,0.21052659919842545,4.937110909350304,0.8629718230638131,0.530477784339822,354.4679094633877,1.5365776873823451,0.054417865341901246,359.035518459083,0.8892512189530901,0.10135706045123503,332.12461016858356,1.2030438749022507,0.0375695865505588,375.6520805941626,1.2771295748465028,0.3901712543863808,326.18866625214514,-0.7583770726746778,-0.11280401495150097,-0.011764983441376215,0.10181719611963241,-0.2303837633985572,-0.030061827163837363,0.21799911110095524,0.28922232096829176,-0.0871740558039811,-0.43162073818297414,0.7583770726746778,1.1537948358296002,326.18866625214514
2.441191568040816,0.2060552202049205,0.1351193893196882,0.1745243542159219,3.061731867393172,0.3728527878938588,0.9367432474538415,382.7811726746884,1.1101953898778023,0.08009047132646196,357.9306793397667,1.6210545919078783,0.04906729669713541,403.78015926818193,0.6755521989791905,0.061400122941345434,354.36056559680856,1.3665870578659494,0.31190749746407626,454.60155674946475,-0.7634865645106952,-0.07151129516693762,0.06539036617223988,-0.05821521226913486,-0.32351257498120317,-0.3368438224014509,0.41773267221557153,0.14564316261538962,-0.09264379558179515,-0.2100654208491892,0.7634865645106952,1.0292484053049358,354.36056559680856
