true_$\lambda$ (Loss Aversion),true_$\rho$ (Perception Shape),true_$\alpha$ (Learning Rate),true_$f$ (Boredom Factor),true_$\beta$ (Exploration Weight),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_$\lambda$ (Loss Aversion),std_$\lambda$ (Loss Aversion),shapiro_p_$\lambda$ (Loss Aversion),bias_$\rho$ (Perception Shape),std_$\rho$ (Perception Shape),shapiro_p_$\rho$ (Perception Shape),bias_$\alpha$ (Learning Rate),std_$\alpha$ (Learning Rate),shapiro_p_$\alpha$ (Learning Rate),bias_$f$ (Boredom Factor),std_$f$ (Boredom Factor),shapiro_p_$f$ (Boredom Factor),bias_$\beta$ (Exploration Weight),std_$\beta$ (Exploration Weight),shapiro_p_$\beta$ (Exploration Weight),pct_normal,corr_$\lambda$ (Loss Aversion)_$\rho$ (Perception Shape),corr_$\lambda$ (Loss Aversion)_$\alpha$ (Learning Rate),corr_$\lambda$ (Loss Aversion)_$f$ (Boredom Factor),corr_$\lambda$ (Loss Aversion)_$\beta$ (Exploration Weight),corr_$\rho$ (Perception Shape)_$\alpha$ (Learning Rate),corr_$\rho$ (Perception Shape)_$f$ (Boredom Factor),corr_$\rho$ (Perception Shape)_$\beta$ (Exploration Weight),corr_$\alpha$ (Learning Rate)_$f$ (Boredom Factor),corr_$\alpha$ (Learning Rate)_$\beta$ (Exploration Weight),corr_$f$ (Boredom Factor)_$\beta$ (Exploration Weight),max_error_corr,nll_median
4.324185435912193,0.7147192514557981,0.4675893066495426,0.4659468904601017,2.1758297880280715,0.2815040792334778,0.376276965558129,30,1.0,-0.3455393807927461,0.8941011014225277,0.017835269658477173,0.1329549092241809,0.12161115999570501,0.009225976183675122,0.0023254102555453978,0.18112552200108326,0.0005809495919819061,-0.07966094805555367,0.12548169250143124,0.00021820060510085998,1.2601109705380238,1.712467371537144,0.00020512956615993382,0.0,0.21367918937402144,0.10125796023181592,-0.04064098057220888,0.10680949199493407,0.07411243846176975,-0.3106814328940126,0.41171358471125946,0.32626514675513774,-0.2758312888506013,-0.3721516178761858,0.41171358471125946,6.787966651279476
0.9597620836331902,0.7113484959735296,0.4151203250166648,0.013352364822436942,2.6828758076262664,0.09061690166861519,0.21161995332205177,30,1.0,0.17654918951691498,0.7292509683329697,1.267010097649511e-10,0.06299673482228713,0.07241368101559457,0.2738611693039618,-0.00998442052666689,0.09388565021046598,5.496003598567824e-07,0.004019449636294973,0.007705120093894643,0.0002357287161630772,0.7453904953418001,1.0568334134413804,0.0799983511001613,40.0,0.5119061680605888,0.8448242119027023,-0.03927726407955425,-0.591652860163887,0.34292088482885746,0.14519890657979265,0.23157937882679205,-0.0520519612667862,-0.5045564676022924,0.3212985650284367,0.8448242119027023,13.5856169546576
1.6899548653946972,0.23586957349703816,0.9193675373746858,0.3476765488210204,4.413455315927532,0.09747756039672832,0.15095209944699986,30,1.0,0.21941925106421403,0.8406580584579759,0.00033497823034972437,0.005403186138233213,0.05234720139747228,0.023166945330485692,-0.02891157078167258,0.06287346562987003,0.3574515554868914,-0.029305757825115127,0.06047723433761097,0.2883446382537067,0.11755080058055119,0.4110184543839618,0.007209395159942566,40.0,-0.9188900812357493,0.06655178776990593,-0.09918534739992019,0.0864841843557972,-0.3204459093413057,-0.05798983030268708,-0.025689608976710326,0.19722856102730243,0.2714415606662065,0.3997659010217951,0.9188900812357493,42.165335459538426
4.155850702270251,0.8280063006609525,0.20057997040108028,0.030421971018405117,4.5205513493363485,0.06556275262473041,0.11383195210495538,30,1.0,-0.2761476327684316,0.5705385019893369,0.689097122618902,0.02439494303205316,0.05862278528037622,0.25570291841069015,0.02030913309470473,0.06116836382760848,0.9958858868668035,0.0033045005157153447,0.015264672528590567,0.06822828312813083,0.3800223942468097,0.24642177670559454,2.06031143395031e-09,80.0,0.39640495467167053,-0.4860770185839473,0.5284429367114397,0.01754504160773692,-0.849391089189041,0.42986821127378616,0.3681401683331944,-0.32435520680663854,-0.07078728493761557,0.07764212056547842,0.849391089189041,7.9707170984727735
0.0150499716239397,0.10788116374530876,0.8445768464412192,0.3302166716370724,0.19386292763419405,0.17182481366164254,0.28340748479494904,30,1.0,0.17211899172857278,0.20517100901764934,3.374492348150458e-05,0.01431905879642233,0.07608862413237878,0.09349198470855737,-0.08793646157639443,0.16022311008533918,0.16256498552260285,-0.033282740351866784,0.18978858939984639,0.000146430746788485,0.1168733486704371,0.1529780139730216,0.10741279734676307,60.0,-0.469934989274299,-0.060799354798948796,-0.1167958238813583,-0.07362024627170877,-0.6604370544047908,-0.29021673045366014,0.48681465242087046,0.3212849527007292,-0.5198353547893593,-0.6046010689676019,0.6604370544047908,124.62225299785523
2.5936355998765532,0.7118267645679814,0.5713669197531183,0.18274053658115433,2.6929038356876687,0.25519060295717244,0.4273449650194293,30,1.0,1.024764353186365,0.9630884468447648,0.014807430912411788,0.12166846536086103,0.09654508238696523,0.033423782123769764,0.013167005659653322,0.1901753756906071,0.022612776271779083,0.06563777708565019,0.14194588541490863,0.02821847658181997,1.1248625705465731,1.7109545372824193,1.8669189540752746e-06,0.0,0.4121582044501467,-0.13186505485366845,-0.08877090329449236,-0.3917276115399879,0.14163930314554976,0.2385676317058754,0.03269632591567179,0.718247757523138,-0.24033244155214079,-0.30832793199490527,0.718247757523138,7.30117756607941
4.131512417367124,0.07280122394204677,0.8630306090719376,0.44533291947729475,1.7756343546007742,0.09971029916702262,0.15227979132211103,30,1.0,0.008138713217472792,0.9579650109804589,0.00035015142803975863,0.01351356223843831,0.042492316062310055,0.4982311413743176,-0.022247831884905252,0.08511954769186468,0.12091857856178923,0.0012076707322053034,0.05523806606328483,0.001221947651126656,0.09876112914293138,0.2729225065908053,0.6845425748680318,60.0,-0.5481821313353914,-0.46378040143675436,-0.198051120390336,0.0411975226077077,-0.10485891065013056,-0.19146415097719421,0.47983209268564636,0.22352621081644605,0.028269761863175268,-0.16330689528054324,0.5481821313353914,57.570094460128345
2.800487240976294,0.39402902152078517,0.14517105507491854,0.27403970650867143,0.38931942078483,0.12904430163057967,0.2167468126965517,30,1.0,0.08668722235831586,0.6720867621574498,0.14343641250617373,0.037734615782851685,0.08596110645382189,0.8265282627024979,-0.008343881492923448,0.05735339228837106,0.007929390170774465,-0.028292755543560248,0.1262873668154007,0.03535602353950511,0.1267684536593207,0.13735249732922764,0.019447519671742054,40.0,-0.5880846397147167,0.07375404236875555,0.31041352190682453,-0.4750105094977167,-0.789735061725685,-0.6380033531858517,0.5416258550639605,0.5318099604279245,-0.2115345066718196,-0.5776007322336761,0.789735061725685,82.05426733991784
1.3546355828823429,0.3766451901717835,0.4513466704578643,0.31175273883502647,1.8161643114427943,0.06335837415528281,0.10286565244157238,30,1.0,-0.03748012194462577,0.3455648372491094,0.00329890168320287,0.01911209623968245,0.043326164458363355,0.8651865948260737,-0.022947655747566652,0.04906513313005675,0.47321580464188756,0.01030197537207242,0.053289965932957845,0.17238099891384084,0.11572958781282162,0.2454437347861051,0.5086668785826187,80.0,-0.7195072215747264,-0.12589589805369314,-0.25922768510642413,-0.18025107033137744,-0.3703865102705656,0.027152400287971456,0.5840461799459877,0.08144029511196356,-0.09688734206837078,0.004989045114423895,0.7195072215747264,64.01655274960353
3.21531360659654,0.010304821408357114,0.5056051117855627,0.4543770445793317,4.909096414103469,0.2114571861664576,0.3345514002881613,30,1.0,-0.6299739622128147,1.3631663531434488,0.134956382514544,0.09325432320376587,0.11873506351092517,3.480789526664587e-05,-0.02916621636456312,0.18938243770113336,0.9845056567997932,-0.11830456744063908,0.09979742446717761,0.06006570717855036,-0.26410411367982856,0.5113679442087364,3.5241643557646684e-06,60.0,-0.7247410722126311,0.32057864083446674,-0.3132075814237347,0.17971583498683646,-0.7422901446953627,-0.06596140316863582,-0.05198251826272517,0.23966769540778865,0.33459009836567555,0.11004801873658543,0.7422901446953627,41.92897654825762
0.6248494596550977,0.05648878178367554,0.5596211201661873,0.4045692483460607,1.2328145757774518,0.11544824996319705,0.2353317875333046,30,1.0,-0.14216220904676793,0.4871133626905285,0.00026594140897147377,0.07052507629442123,0.10782683681909891,0.004349438587334014,-0.05875195365678183,0.22764108850239617,0.7668964747587441,-0.010735763955238831,0.08625643803383515,0.029797142378586272,0.13003015825545375,0.17255155500912933,0.8321412963607704,40.0,-0.2840792878950935,-0.24991829716440153,0.004459407710401335,0.3436307134002342,-0.6281555576475268,-0.08822926005935497,0.2722467806090692,0.07219546884086248,-0.4280829268268163,0.22100224119770712,0.6281555576475268,95.89154792746564
4.819950030648817,0.23867175794557247,0.039116732589822546,0.11580333569494734,2.838782572355473,0.20688695636553314,0.32769737347659067,30,1.0,-1.278937496227043,1.5372279416547763,1.915041402470145e-05,0.1289851549929576,0.12661046475873536,0.9729213070270728,0.002490993317382613,0.032859732614701306,1.5681172873813349e-06,-0.012709604247729324,0.04756993990642463,0.012005817395217331,0.5906482012295516,0.8879593146112905,0.01055914019329091,20.0,-0.7801524388922143,0.17465965745995757,-0.32042940453810764,0.463823204533045,-0.6296603473876308,0.34584506168108264,-0.40542998778963907,-0.3777397240413091,0.39318358490416094,-0.7873269685897669,0.7873269685897669,70.55176149524098
4.926438195607053,0.38432818830556875,0.9859753714120507,0.30099635215637427,3.657936449933522,0.08127631915913397,0.1266808387136086,30,1.0,-0.268848120568472,0.4197716508243803,4.929186008172545e-05,0.014974610871932848,0.03407268350458261,0.40152292552302604,-0.014300170493221638,0.03727759713979233,2.7301500212947876e-08,-0.023476477994642274,0.04480976361571697,0.17953971195817225,0.1614967055263597,0.6171318933117663,0.19606237556407985,60.0,-0.4203864593072585,-0.14446498629216112,0.4385558749126771,0.014994202705096738,0.15138378034862937,-0.35137469883583405,0.8502940816472518,0.09100632301494246,0.25869071017389283,-0.2257060845943701,0.8502940816472518,17.140581145390804
1.2346366399753617,0.9497904880267058,0.28312955988985244,0.16392267730135204,0.5827891320060368,0.3087214473599018,0.4905503358130491,30,1.0,0.6194776997873876,1.6230527385210427,6.736607108975368e-07,0.021369721318481742,0.057816020517965645,2.3538626902707387e-10,0.18346075263897005,0.2736226733166114,1.547173150195277e-06,0.09177700748092217,0.2309467906336604,1.8386216180201523e-06,-0.13708663563888118,0.3809166338002438,0.001845488407317393,0.0,0.1775470452324758,0.894952391614174,-0.5311920689551941,-0.6267534152191405,0.1319963723973392,0.040040129441725185,0.21722480230052957,-0.4960643690550297,-0.5504798014719448,0.42359042411106346,0.894952391614174,4.336100079037399
1.2869917920184646,0.7931472097623941,0.17770170808709046,0.21733864209109796,2.2081088919658196,0.06751154058785251,0.10900432058712706,30,1.0,-0.07065509766139634,0.10778653465855699,0.481450852968516,0.048492249206181226,0.05662205921635574,0.735315778034116,-0.007897903216754069,0.02779221208959825,0.2825275251068339,-0.011848417191990823,0.03176989209372452,0.05453891821690252,0.4727976261348402,0.39457552871102614,0.41684569244364683,100.0,-0.7812661311824763,0.5299050654079052,-0.10812613563951536,-0.5158125367755293,-0.7893400755535981,0.03732707193431673,0.7995438772250699,0.05679620933651357,-0.3636198596013673,-0.045024079587353466,0.7995438772250699,32.03621311036288
