true_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),true_$K'$ (Decay Rate),true_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_$A_{rew}$ (Reward L-Rate),std_$A_{rew}$ (Reward L-Rate),shapiro_p_$A_{rew}$ (Reward L-Rate),bias_$A_{pun}$ (Punish L-Rate),std_$A_{pun}$ (Punish L-Rate),shapiro_p_$A_{pun}$ (Punish L-Rate),bias_$K'$ (Decay Rate),std_$K'$ (Decay Rate),shapiro_p_$K'$ (Decay Rate),bias_$\beta_F$ (Freq Weight),std_$\beta_F$ (Freq Weight),shapiro_p_$\beta_F$ (Freq Weight),bias_$\beta_P$ (Perseverance),std_$\beta_P$ (Perseverance),shapiro_p_$\beta_P$ (Perseverance),pct_normal,shapiro_p_median,corr_$A_{rew}$ (Reward L-Rate)_$A_{pun}$ (Punish L-Rate),corr_$A_{rew}$ (Reward L-Rate)_$K'$ (Decay Rate),corr_$A_{rew}$ (Reward L-Rate)_$\beta_F$ (Freq Weight),corr_$A_{rew}$ (Reward L-Rate)_$\beta_P$ (Perseverance),corr_$A_{pun}$ (Punish L-Rate)_$K'$ (Decay Rate),corr_$A_{pun}$ (Punish L-Rate)_$\beta_F$ (Freq Weight),corr_$A_{pun}$ (Punish L-Rate)_$\beta_P$ (Perseverance),corr_$K'$ (Decay Rate)_$\beta_F$ (Freq Weight),corr_$K'$ (Decay Rate)_$\beta_P$ (Perseverance),corr_$\beta_F$ (Freq Weight)_$\beta_P$ (Perseverance),max_error_corr,nll_median
0.230324949071872,0.0583928510434361,4.851732376401051,2.66179528630353,1.0593564879497137,0.3686940417378346,0.440378693564414,100,1.0,0.0170635652772935,0.1236791674003348,0.0050086971963255,-0.0076077239016886,0.0279848683208691,0.0991450952667718,-3.1176331100331542,1.6493331855001554,1.1920256795840512e-08,0.6319897458372822,1.5386484025419715,6.132984098169055e-12,-1.2859071824492272,6.684319820875414,3.688816515337424e-07,20.0,3.688816515337424e-07,0.2125309538976083,-0.0801026773025801,-0.0219590712501224,-0.2192495276598025,0.1064853971314514,-0.179554778609062,-0.1658202549627999,-0.1570313711199248,0.1493078332050368,-0.2626280470442446,0.2626280470442446,90.70885817640836
0.6144080663725114,0.3741502828767805,0.2688839963175077,3.260375683379525,9.317578861966936,0.2586877281193983,0.2859201902338606,100,1.0,-0.1544549444195983,0.3042840118516363,2.193685471526849e-08,-0.1548717257889499,0.2461273074597082,1.5830946747916697e-13,-0.2410071858430275,0.0662618082840582,5.003298473442204e-17,4.730937223647295,4.564247241000753,9.186456693037e-17,0.677366676485774,0.0384688251038571,8.442469035314548e-22,0.0,9.186456693037e-17,0.5124563951542197,0.1002646603665757,-0.2355820999363308,-0.2116742507232209,0.1619697768286794,-0.4868544794677725,0.1110477469873918,-0.0767436882975735,0.0547522343708226,-0.0578241292578231,0.5124563951542197,1.3863338460529395
0.9217584133076826,0.0704467869991164,4.816979284312164,-0.6557650310871228,3.583335614677236,0.4131372095263625,0.5240471855568455,100,1.0,-0.2264235624548198,0.3356143422750279,8.893386790394341e-10,-0.011583562137262,0.0490928675892099,6.283886962413022e-06,-3.0154056225539976,1.680106837415618,9.173656243910145e-09,-0.2834941069868307,1.458612977733064,1.7700674813918244e-12,-4.741170550725993,6.46147343211044,8.880112688450798e-08,0.0,9.173656243910145e-09,0.2246643275934768,-0.0764502783562928,0.3923497187597557,0.1521385784829073,-0.1077880991266884,0.1798989205099739,0.1689907156353077,-0.0958687882708672,-0.011677613434605,-0.1080834318256901,0.3923497187597557,133.12157998855344
0.7674606852274812,0.3241283075394865,4.1986220646407215,9.526535478358692,5.535253575522548,0.3650589842823524,0.4415243989158112,100,1.0,-0.0893884407779383,0.2661050160276694,8.891730476554292e-07,0.0686128157669853,0.1295678328345709,1.8691318806063765e-07,-2.6623167184967844,1.4342204517608972,2.343683880666057e-07,-0.3179206988074575,1.6785693770604493,3.912633640190897e-16,-2.514864493594464,7.067461046422818,8.287749015652805e-09,0.0,1.8691318806063765e-07,-0.4096245521358307,0.1238288099413465,-0.2267561939502876,-0.1515690653451589,-0.2922261308071964,-0.2652872509160324,0.4576366467398533,0.0522194878990339,-0.0430058221867037,-0.1717491301783838,0.4576366467398533,17.222731478337636
0.843339884632819,0.5728767862454783,1.7270105634888109,1.1683902737844232,0.2159706432454946,0.2412932486845087,0.3257105155111203,100,1.0,-0.031842042532443,0.2272654659298077,4.5728799478318473e-11,0.0377889491198047,0.1547011251972781,0.0011721236747343,0.0357071065148879,1.4805381296592606,8.897864686668078e-07,0.3919308607296554,1.2432174596127656,6.534319805308075e-15,-0.2741240713830629,7.100044427469114,7.502589193241768e-08,0.0,7.502589193241768e-08,0.1013154727407068,-0.0011909167852163,-0.7543705776489352,-0.0665270370872201,-0.06852229026338,-0.2608297279447012,0.0287109242940649,-0.0674575665525275,0.044530849285273,-0.0514214259471234,0.7543705776489352,73.37241767550874
0.801620408107378,0.2595852883003107,3.754158378508168,6.42080546397796,-6.953290392055807,0.3499553649248338,0.4145357045968036,100,1.0,0.0118312354173874,0.1681171744134127,3.122027600236748e-07,0.023134235577712,0.1035217054974306,5.629579718791712e-13,-2.494814592363274,1.168180336005279,5.854679054348364e-07,1.950462570927557,2.0115003855079143,5.5809220840839686e-11,6.232292165402953,6.744286413227751,1.8041407043913767e-06,0.0,3.122027600236748e-07,-0.0643956889116792,0.118307064404878,-0.1040357924800365,0.1725609755245717,-0.0720112567542883,-0.2911017987155502,0.4728455463572164,-0.2643724973502251,0.1451745929427307,-0.3745631375337214,0.4728455463572164,19.41101125995948
0.680729181348164,0.1728236403571053,2.980696153824108,-6.961942771593878,-6.258430784209583,0.1993814409562503,0.3187454427879809,100,1.0,-0.0064742404935435,0.1110692058771185,0.2079373080342685,0.0049248733226788,0.0367944369691843,0.1342081485879026,-1.1675483617266351,1.3358329919832632,0.0005138521981159,-0.5703143719862963,1.195148945331666,0.0074075105756466,1.977016960219363,6.359790176507159,7.564140765093612e-10,40.0,0.0074075105756466,0.4650369611601775,0.0922665533730054,0.5293997329641923,0.2154932252774462,-0.0065208493993391,0.525789168739038,-0.0647302973187041,0.0890465807423658,0.0830044109499288,0.1391586569602678,0.5293997329641923,81.97100476776663
0.7021717301489728,0.4258476937929313,0.3895262597999451,5.994471785134458,-6.838648105014728,0.0846267675728476,0.1297136257507863,100,1.0,-0.0006856615651056,0.1071207117785838,0.2711312158071087,0.0347342513004292,0.0898680975586602,0.000324936990549,0.05740880693544,0.1619941878197258,0.1243346176096613,0.66357486505139,1.4072538326252997,0.0080153351577631,-1.2522589123301775,2.0485889106530326,1.740633337637935e-09,40.0,0.0080153351577631,-0.1271685960445961,0.0895858224414619,-0.3419395970017862,0.0712624022561879,0.2884377166055684,0.0887283540635997,-0.3463519357470081,0.1106177948230302,-0.6442475698047301,-0.562665398948759,0.6442475698047301,41.20878352641015
0.410161517475485,0.4916401093382765,2.488583610320271,-8.804425178702488,0.775194028534866,0.216949850237104,0.3292387137074077,100,1.0,-0.0053730193790966,0.1039792948699603,1.943842473724363e-07,0.0164804699180229,0.0841314490907183,5.795984542712612e-07,-1.068883754264094,1.315615803703446,8.568547829610167e-07,-0.2920989772679347,1.1009305844087105,1.3592210602415258e-10,-2.014121609024815,6.774145458271447,1.3365009194265837e-06,0.0,5.795984542712612e-07,0.3539489886875066,0.0160626285330798,0.427540167793609,0.3878725945151321,-0.2278066995405426,-0.0834908562893849,-0.0777380704626122,0.1069547907486981,0.2638053770364423,0.3941521242489567,0.427540167793609,67.71354133944479
0.7172722382045914,0.5568052085224272,4.062298130505559,-2.6472353772128843,9.999810344283524,0.386061933323759,0.452918637156858,100,1.0,0.0013536282872451,0.1569079640219562,0.0895321552035377,-0.0024658235326092,0.1027396994499314,0.0395694782075028,-2.460486821164229,1.498325334902794,1.5988773460356613e-07,-0.1709749911970851,0.6092068610953199,1.3568451067997733e-08,-8.116634269300029,6.166048421483265,2.0011618217861488e-07,20.0,2.0011618217861488e-07,0.0535424117217949,0.1119062663397383,0.6127600747730552,0.3278346778868635,0.0392476660147383,-0.0377637223871896,-0.1511533638260751,0.0273038669481559,0.3989604076993243,0.2024100137464919,0.6127600747730552,97.09803165093086
0.2627686745591526,0.9409900181272752,1.4783725651389503,-3.190917495525412,9.26051538320334,0.0873187307688198,0.1714224762051813,100,1.0,0.01552714782999,0.1105843290520829,0.0001450803725136,-0.0595118636810874,0.1293864641738503,3.316581377797877e-09,-0.1188928704433386,0.4450719653559062,0.9550590420362748,-0.0743021496185879,0.7462104157950582,0.7613841477859467,-1.0681277092515449,2.419449159257748,3.031514397876822e-12,40.0,0.0001450803725136,0.0034242921513246,-0.3259465365224353,0.5945648415903829,0.1689653715153753,0.0574858056810609,-0.0429826342490679,0.0268456450118311,-0.1419913180871935,0.734249771419962,0.00792334843751,0.734249771419962,78.73179978434354
0.0310494840178091,0.7967763564192787,3.3540980461723384,3.655863021826667,-6.554159375045889,0.2922441995620469,0.3607729532135543,100,1.0,0.0256914646363133,0.0997114664778857,2.479204955461858e-17,0.0101990027611443,0.1226673588859268,0.0084283036399622,-1.8968022682317447,1.3124909380008822,8.369613549469855e-07,-0.0458066453063925,1.432715248403594,0.791886421589302,4.412787465212436,5.799470051992471,7.754335708347419e-08,20.0,8.369613549469855e-07,-0.0798403108346986,0.0355973007734766,-0.5023674333928884,-0.2625329656540498,-0.1569614728462979,-0.1834442133423794,0.0372796004257113,-0.0264902202400651,-0.0802043246261591,0.0529552591364212,0.5023674333928884,94.18243833222073
0.5110813017559444,0.304764933945743,4.558950202841039,6.493455158133585,0.8743361644572509,0.3692873330918218,0.477408127420078,100,1.0,0.0332345748507291,0.246923559382641,0.0137264746295198,0.079673642559307,0.1839793824836031,5.38604124917186e-11,-3.1295478780135784,1.2370413380618388,1.1777176900106528e-05,1.3230400696671525,2.734347039436663,8.74813972278593e-11,0.9837581100747528,7.748463617600436,3.365573744926842e-09,0.0,3.365573744926842e-09,-0.0879230570608601,0.1343608109582844,-0.1354149158738385,0.1204571290003471,-0.2321898642540793,-0.4700877859107438,0.4072573098074029,-0.0281359845189589,-0.0590970824408125,-0.3293817088730917,0.4700877859107438,15.6541888512108
0.0285121540323301,0.1578576039167966,3.5968236436563643,-3.937643097184691,3.638806609196013,0.2967423496378748,0.3440045219659032,100,1.0,0.0273840890439472,0.070841785360058,4.25035820545568e-14,0.0132679194824251,0.0552963782784315,0.8899993351072795,-1.6654229381979413,1.7451684740680036,4.602204572308834e-08,0.3734054225316132,2.087642045380653,1.3762895588687683e-10,-3.2688669818109286,6.530203182848763,1.9621555642491134e-07,20.0,4.602204572308834e-08,0.5070136570834594,-0.2372848375129401,0.3492926259758777,0.0983229745381068,-0.1720420164033367,-0.1501233504917531,0.0206235124266231,-0.1900384918902161,0.1352776213360478,0.124451529504033,0.5070136570834594,126.64618064586872
0.3335790968581655,0.4660300078409563,4.245098024575984,-6.789007332834035,-7.61846908788738,0.3852495573260002,0.4311151613616719,100,1.0,0.003403922538788,0.1026316111226459,0.0007807278608685,0.028309564583097,0.081063318075303,0.331032550254256,-2.8714498361690755,1.2447696421094383,7.385095512931877e-07,-0.685910117626992,1.4905006626770332,0.0104635776152943,5.541015316718414,6.835369005765223,1.9414706442026299e-07,20.0,0.0007807278608685,0.1101706661390079,-0.0770055521406943,0.6578382270156807,0.5113101619543152,-0.1737074525243986,-0.0844578242304144,-0.114111803282639,-0.0770457733061491,0.0997623289100618,0.3739446441626249,0.6578382270156807,77.81831559087766
0.993533793548631,0.3037589622704246,2.741348997680893,4.990881289111073,-9.405041053669866,0.2637349001910124,0.4367545930318142,100,1.0,-0.0618981221016874,0.0954346496265254,5.19666551141308e-12,-0.0068488257423688,0.0571054936706239,0.4873898139780958,-1.2104267373521336,1.309043310479686,6.479749783068274e-06,1.790899019454126,2.3816247155546124,4.419410356983082e-07,5.87109396056742,6.1696372383531015,1.2840855377914642e-08,20.0,4.419410356983082e-07,0.198198063095945,0.3235034757545685,-0.2162249085453987,0.1975753593215965,0.2713152801529328,-0.4261300989987657,0.3647999328272552,-0.1419536691412509,0.1448779289701054,-0.3898586602171929,0.4261300989987657,27.67580944505752
0.7604397421991109,0.1813383504689446,0.8382705606355791,8.55512669981486,1.8602597367825453,0.2321681228296813,0.3286409763739612,100,1.0,-0.0609125032768974,0.2321852842701904,8.329129976113627e-06,0.019332930762217,0.1674222685474789,5.657487252030818e-08,0.0452268642921321,1.1884690913370664,1.0502228359016713e-11,1.0280604584651407,1.4363040569063583,2.6281882522025255e-19,5.131877488829491,6.145741848473686,3.143960675908044e-16,0.0,1.0502228359016713e-11,0.0293660990866655,0.3853831800402075,-0.2031624709799315,-0.2580503292423244,-0.1248928562104277,-0.3941267477525481,0.1607677340473013,-0.0656684988093809,-0.4765980174432355,-0.0060955254119037,0.4765980174432355,4.341263047955193
0.2604720008209522,0.9343869797363716,3.5000691541806943,2.44138336186073,3.914923600979259,0.3023335020800154,0.3422850684316328,100,1.0,0.0003508395527283,0.1372500117437504,0.0450721369574296,-0.0561584811041825,0.1452969128456791,6.435069591289142e-10,-1.617321995798767,1.506391237293752,1.8413345614347807e-06,0.7279544109127513,1.5687095204218504,1.7547027346265517e-05,-2.338398528993729,7.073608082787168,2.77330425154326e-08,0.0,1.8413345614347807e-06,0.2683698111231177,0.0692368539001987,-0.7478948064279113,-0.2508993355004454,-0.0159152154603918,-0.589050046849792,-0.042020957391593,-0.1242537554127413,0.1117093323359668,0.0216276499789723,0.7478948064279113,57.052700951669976
0.3769341656223823,0.3800828283933937,2.94868245167108,2.5579785604539964,0.2858887548147226,0.2490855200678251,0.3163388346560358,100,1.0,-0.01077451633402,0.2120576530462838,0.0002802236271113,0.0321980853744063,0.1404804411789607,4.782581768409954e-10,-1.5019072539849936,1.353644548837379,9.359426416911953e-08,0.9519328712259332,2.216913969522689,2.2068987340069907e-10,-1.180639385477645,6.033990974455766,3.0813483272315374e-07,0.0,9.359426416911953e-08,0.110422616822495,0.0054626950552849,-0.67396058393727,-0.270215264500955,-0.1650861793265798,-0.3168010515649331,0.092777182369758,-0.0351374607665732,-0.1178606475816862,0.1097968102247674,0.67396058393727,63.60307352724969
0.6994991626860415,0.2513092430526538,4.4770524480679725,0.9280314591103416,2.518301681886877,0.3307198627822058,0.406021283236357,100,1.0,0.0212522213015597,0.1749776626855914,0.0009863174188554,0.018551261680062,0.0751195010462935,0.0165633999936795,-2.6657689371469058,1.5345506674829663,1.0966935734424245e-06,0.0626147699756313,0.7617604222738865,9.563558766379584e-10,-3.094401493996429,6.576305104597066,1.484780281195979e-07,0.0,1.0966935734424245e-06,0.2638609397031904,-0.1364010837647876,-0.2576446320141006,-0.2027245549071464,-0.1211687671115216,-0.2773520055980241,0.0393087918273052,-0.0420623330473498,-0.0814158146127531,-0.3102877248459053,0.3102877248459053,108.52689792823126
0.621719751554347,0.7371821025570309,0.2876871946031314,7.348477601251112,-0.5294102555366269,0.192597029323304,0.3501488848383394,100,1.0,0.0808686979858528,0.1982707501166035,0.0012168855498478,0.0624233436040671,0.1635958777431377,1.0749016051967732e-06,0.79480418156141,1.2664092480348397,8.3439087974758e-10,2.1186117095918617,1.2459083562246744,7.527630662921812e-17,1.489501717165092,6.461336845648659,1.7773536367056645e-06,0.0,1.0749016051967732e-06,0.0661861928949749,-0.0303678178534296,-0.1207392838517364,0.3572974214002664,-0.1116650981719004,-0.0684432763667704,0.1624332697570121,-0.1415493465883452,0.2515419853189303,-0.0448859488506112,0.3572974214002664,14.301357150161367
0.0449604308953182,0.5550514478186447,3.946038334999408,1.6528951694560077,5.130969214611383,0.3367250033833095,0.3900701691559124,100,1.0,0.0407501032813406,0.1250234703812319,2.3330356594626253e-15,0.0716557009609917,0.1640955281509694,4.228278619527748e-05,-2.032156696004846,1.6577805712743967,3.932594736868752e-07,0.2073190248634836,1.3363395692718738,0.6304393029137841,-4.346848119839646,6.647962328718585,2.582494659959957e-07,20.0,3.932594736868752e-07,0.3393426538154455,-0.0384968760553091,-0.5086016648714802,-0.1033939621269465,-0.0951398470865649,-0.3180732330590245,-0.2511148835250057,-0.0537862756401397,0.2580970633160305,-0.0142043623562616,0.5086016648714802,99.3785476949714
0.6166323921605424,0.5072888413366109,1.1801658292400707,0.6232291044839666,2.1394166779245776,0.1819694958680235,0.3036135820117071,100,1.0,-0.0064193772096327,0.2430737202166074,0.0033487387808709,0.0317479190261222,0.1388206910897267,0.1043303051668586,0.3009166378333453,1.1760960888905083,9.025523781860945e-05,0.2733305672023241,1.3115961926250137,7.605992184980976e-15,2.67062159312537,4.280047671404186,1.3093344456550267e-09,20.0,9.025523781860945e-05,0.1886052559766776,-0.0780524163675203,-0.5797623704352434,-0.0827057939015516,0.0614748876480805,-0.1945943619700133,0.1902733654651054,-0.052504801698328,0.8754952664963577,-0.1258403040884868,0.8754952664963577,84.42455126081026
0.8173391101236294,0.9255551270016044,3.76479769932954,0.2636815427855783,2.556237121476423,0.3114902705761355,0.3693373624985819,100,1.0,-0.0217229782310851,0.2056724494773037,6.535357211026435e-08,-0.0544519946347299,0.1454250612422079,4.010616090119373e-09,-2.1978441677683858,1.6476489919651114,3.0554028109415502e-09,0.1511917786999923,0.6516181373087224,6.361926813185823e-14,-2.5691926980568063,6.12005340185902,1.7182206379672857e-07,0.0,4.010616090119373e-09,0.2896081341354835,0.0719935089323256,-0.5884285678176094,0.0912388451741185,-0.0865269616514238,-0.3632741201220314,0.0047935666677271,0.025380896383172,0.1283049105266749,-0.2475870176136045,0.5884285678176094,83.55313171274673
0.6046842258417552,0.9523035655488792,1.905838383199327,-6.806171579682703,-5.038461985181641,0.1643193462340216,0.3428414734248514,100,1.0,0.041217612851506,0.1440015638518379,0.507280289375247,0.0043003477451271,0.0585297446004028,1.0993600899988227e-11,-0.6156079105951365,1.0328848881256976,6.147586571414884e-05,-0.9198536618784112,1.5728296772720791,0.0009856049610271,0.616951444935014,6.643710493545477,1.3214944533061875e-10,20.0,6.147586571414884e-05,-0.1057639140009837,-0.110042537853814,0.4006820790918164,0.2948477923270957,0.0159805451470832,-0.3518122461183332,-0.3286871690328473,-0.0009334678232234,0.1647217411306046,0.2942324063377617,0.4006820790918164,63.92681435565928
0.206928460484694,0.0125777141821726,1.891410171394423,0.7448378921985075,-9.55149728887944,0.1174656483589911,0.3514551546829263,100,1.0,0.1623655360426253,0.2972804054280211,3.872911652097214e-08,0.0046573325649564,0.0240663222152976,6.541191698362918e-13,-0.3184279936235556,0.5356258557585081,0.0179207504622928,-0.0837224024602083,1.837149691017396,2.7280978214336824e-10,1.6120462964366735,2.7960085243020654,1.6207818063327493e-12,0.0,2.7280978214336824e-10,0.1949097980698341,0.0023614893150817,-0.1862339264339677,0.0397408393101463,0.093421536189874,-0.0727093471187332,-0.0811749046371309,-0.2375874286301987,-0.777476456525662,0.0695551016716518,0.777476456525662,126.933399364279
0.8861624795838673,0.5900844886990223,4.15518408410794,3.603496690234323,6.232093320709815,0.3890254620819096,0.4660083039062075,100,1.0,-0.018825611659858,0.1876927379019446,2.3189435467080734e-12,0.0284055260266285,0.1746519666056091,0.0131531799682877,-2.7564492546191133,1.2979127790933258,2.736401759919164e-07,1.6078863452146908,2.5315516939757834,5.214948605763779e-09,-5.959942468731359,7.004254529322109,7.39390827187564e-07,0.0,2.736401759919164e-07,-0.0036856325423156,0.0553840109329892,-0.3677537532517815,0.1277498572545268,0.1516865948438909,-0.2693810447843175,0.2038881304994818,-0.1304614302860382,0.2402345631591871,-0.3297341874052847,0.3677537532517815,25.97462977604897
0.5404355340446025,0.867800652590601,2.848603763458209,3.977202647254339,0.5028389551457035,0.2841085147186917,0.3510190728310888,100,1.0,0.0672026383407306,0.2767763406150981,0.0006830522164313,-0.0328536102127175,0.1656011497600234,6.724467328027269e-08,-1.4735393892240525,1.3414445358680964,2.315183818694665e-07,2.488181022109332,2.9064871970896697,1.072325308996878e-08,1.7581294067565378,6.519587121647297,5.0804599254492967e-08,0.0,6.724467328027269e-08,-0.0872652475181477,0.0565342531366593,-0.1528092079498022,0.0206837148268752,0.0780819652602904,-0.1717340392523919,0.0909498971636538,-0.0877086461970726,0.3731480145926732,-0.1395586098787717,0.3731480145926732,21.08246134281244
0.8549839850429846,0.861274866013999,2.32193055775646,-9.68399449908643,-7.328175894683257,0.1872034538140446,0.3056572326137805,100,1.0,0.0152192804208412,0.1268780485000863,4.5513262579640564e-08,-0.0113924635705875,0.0744734073361478,0.0038001343427235,-0.9577200059175914,1.185974677435217,9.199232962730418e-06,0.8323335135208846,1.1443504837030414,1.0760489181847309e-07,2.2606925192156293,6.269165613924694,3.8529749813170337e-11,0.0,1.0760489181847309e-07,0.3303648774159238,-0.1001222353031909,0.3395875344703583,0.1597946207968063,-0.1532092470358702,-0.3159759320528211,-0.2085004123571263,-0.032740524526128,0.1496695567255797,0.1793509024317701,0.3395875344703583,60.12405410087118
0.2333590805905925,0.0722048282291205,2.690207753662927,-9.095085787214227,5.706456342271567,0.2010324356985511,0.3610551339290073,100,1.0,0.0197687796519734,0.0530035648477773,0.335881256985537,0.0054938535296592,0.0204013770782717,0.0030643465938453,-0.7437071789252292,1.563055319639121,2.897945507254234e-06,0.1054740392548583,1.2457257727825994,2.4165031367250436e-10,-2.9752747924596923,6.832012940797926,3.85010004572914e-09,20.0,2.897945507254234e-06,0.6424486269931218,-0.185543169145304,0.5182178270432376,0.1511268287633223,-0.12665014286741,0.7183023877111199,0.0279030379062341,0.0291281624232556,0.4678284714565077,0.1863026668046834,0.7183023877111199,106.54831095968842
0.8462896469421026,0.5710683187432525,3.5382453775342086,-7.139088025331317,-4.063239574949922,0.3123103441872492,0.3514260600277999,100,1.0,0.007991278149771,0.1347574941725658,5.316039765734298e-07,0.0466286385668809,0.1053142395348922,0.1422846616492563,-2.3580914215077,1.2296022199672527,2.2844358891221962e-08,-0.6798899930619896,1.3099179951865616,0.0147627576323304,1.1856673073241113,6.598919711723847,1.2430703592033793e-07,20.0,5.316039765734298e-07,0.0150729429497721,-0.1020497728772534,0.4943964862373732,0.1727628445919181,-0.2139642684226993,-0.4761547259480962,-0.1542786051868613,-0.0481949039788629,0.2584535645343504,0.1287829345179441,0.4943964862373732,52.72594005869969
0.1099633566046609,0.3471028575872881,1.9406461863043352,-6.144079878541101,-9.607869687230025,0.0715674735185869,0.186574660209156,100,1.0,0.0155643977165349,0.1034414192400406,3.36116116702554e-17,0.0186515736908441,0.0721223050912021,0.0032208642015468,-0.4149612467068991,0.6627751489297964,0.1810269544705956,-0.1997358519353832,1.4501333669202905,0.6103952742044061,1.693261311861784,2.851060844486575,2.1824339836638912e-12,40.0,0.0032208642015468,0.4027095781071765,-0.0710278819483913,0.6141120349533232,-0.0759573518271648,-0.2435782059870811,0.1038254060682853,0.0500424854695879,0.1871636117698905,-0.8049749927606022,-0.067391319067921,0.8049749927606022,104.41964560201492
0.1034502087742925,0.3992205488392684,3.108828964340999,-6.046514860022183,-9.507382482935746,0.2792631040685341,0.3493989038944647,100,1.0,0.0144336382590744,0.05187480051724,8.1925909174821e-08,0.0229992470053069,0.0697856868671435,0.3615889230092837,-1.5665697015290447,1.479801942785814,1.86646549269341e-07,0.1535010498829085,1.065243516804213,0.6573439364273245,4.580691973769385,5.412765893667292,2.356542301430918e-09,40.0,1.86646549269341e-07,0.2224946003185488,0.0739486500643311,0.6330586049741109,0.2578093295488641,-0.021109273423444,0.1514644916649705,-0.1346660162003499,-0.0164942064246893,-0.1329023700888373,0.1790077519750617,0.6330586049741109,103.01087999656905
0.882554402402599,0.7550840004321211,4.577564032546414,9.69238392181938,-5.870140182520011,0.42102381306497,0.4665014970592689,100,1.0,-0.0970427384056208,0.1932695712768404,3.086093936314411e-06,0.0502283070102207,0.165660489524285,3.884532629683139e-06,-3.6603451706262495,0.98150077005357,8.909991678306324e-09,-0.0467455625281076,0.6920841641595413,1.4328226522692828e-15,5.738739429071924,6.6919469022452445,6.362437801017403e-06,0.0,3.086093936314411e-06,-0.1092289415401302,0.1351605738250327,-0.3343963554223786,0.4698757927693855,-0.1077752946431215,-0.1132859294093463,0.1144828250007346,0.0073692351375824,0.2672391114751078,-0.2998054873930866,0.4698757927693855,15.249247371764344
0.7204850102449001,0.1051364280583925,1.7141382370472902,5.423367703913176,-6.636752927741227,0.1346307639577695,0.2130356362822115,100,1.0,-0.0076736067269842,0.1260384722932713,0.0009596103281656,0.0056242273116219,0.0366484986203204,1.4452408099684517e-08,-0.5480378635106051,0.9255935869512406,5.949969643252312e-06,1.2136680075070756,2.1027303263986923,9.5357281815146e-05,0.5890432299389784,3.954279829461994,2.23072253135724e-08,0.0,5.949969643252312e-06,-0.3443832715199724,-0.0697948273155032,0.3466570905622314,-0.1390860695382538,-0.0290340536175236,-0.1990386273527613,0.0723211943483976,-0.4188935491197225,-0.6183763618658545,-0.1031262165923657,0.6183763618658545,39.87071998744099
0.8882850403840714,0.7629541580796505,1.1095482688301057,3.4207403463869497,-7.553989207656049,0.1105627081638336,0.1519045596698002,100,1.0,-0.0053457624825289,0.114796221780681,2.2674405153309854e-07,0.0337106260435759,0.1531407848133076,0.00015205408807,-0.094744011854039,0.4014722798101732,0.2438973306922863,0.3736080212561211,0.9494040269272256,1.3655590395731338e-05,-0.3746786845143206,2.6644832049727465,8.217844573285882e-12,20.0,1.3655590395731338e-05,-0.1201447106984125,0.0658395936958973,-0.4578749567709533,0.1493702808545534,-0.0749189509492706,0.0440473483219476,-0.1526732212196986,-0.3565912788041396,-0.6175976916168464,-0.3760241654748179,0.6175976916168464,44.07428891612888
0.3569815716752977,0.7085909689129692,1.7024821929076923,2.949902548378017,8.365303058420697,0.1746315664290635,0.2785034932361854,100,1.0,0.0701778228378129,0.2569695526780264,0.0008029419641607,0.0469023952034394,0.1603582487746341,0.0012901045643152,-0.4466169123947612,0.7867587369969675,0.0130381970238298,0.8665705419648926,2.264609333016632,1.7255797105999437e-07,-1.345070041289157,4.074272875882216,2.604546298391746e-12,0.0,0.0008029419641607,0.3096910400628423,0.0621668994338054,-0.5585443710519241,-0.0370774011283696,-0.2136658919553018,-0.4993893896324425,0.2317142396649139,-0.1192219060521189,0.5889118630047002,-0.1156501176761985,0.5889118630047002,26.75939930418936
0.1252214521089959,0.4070240912479951,3.770983581464336,-0.2393827443300296,-4.759294667324182,0.3317221212700842,0.3669334367383365,100,1.0,0.0009686711498064,0.1287942325215771,9.446048100064572e-09,0.0578711342296396,0.1490518617998299,0.0003320701213116,-2.0654544832238866,1.6571928368360374,1.0321715760000826e-08,0.5396487637104369,1.748364446310053,2.5405496720919516e-09,2.346043991526105,6.457625574514376,1.3231608092681716e-08,0.0,1.0321715760000826e-08,0.4989835069945325,0.0919312622266994,-0.3338095904338095,0.1523480930904357,0.073165462680881,-0.2694984506955149,-0.0685666828240921,-0.0206400475341616,-0.0620712373618411,-0.071775097573366,0.4989835069945325,108.2234669248718
0.5333806901025406,0.9723000363846956,4.211372354362592,3.151232431340853,1.7378840698374205,0.3459302121138473,0.4222442511732162,100,1.0,0.0402646815590727,0.2366196707596132,0.0268938516384366,-0.0601484101743068,0.1393759374185269,1.8546397599797861e-13,-2.635016670277595,1.4381319218167858,6.768694757337796e-07,1.337747558289092,2.330534400089556,1.2934764247379207e-09,-2.425195132905943,7.062355800984496,2.225528921915928e-07,0.0,2.225528921915928e-07,-0.1471727388119505,0.0841753262645361,-0.1608792804284527,0.0270225298276617,0.0850411569290149,-0.2183702908262365,0.1671768266446142,-0.315688255210693,0.0187302189534007,-0.1085104312275775,0.315688255210693,26.98675092203197
