true_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),true_$K'$ (Decay Rate),true_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),kl_div_$A_{rew}$ (Reward L-Rate),post_std_$A_{rew}$ (Reward L-Rate),ess_$A_{rew}$ (Reward L-Rate),kl_div_$A_{pun}$ (Punish L-Rate),post_std_$A_{pun}$ (Punish L-Rate),ess_$A_{pun}$ (Punish L-Rate),kl_div_$K'$ (Decay Rate),post_std_$K'$ (Decay Rate),ess_$K'$ (Decay Rate),kl_div_$\beta_F$ (Freq Weight),post_std_$\beta_F$ (Freq Weight),ess_$\beta_F$ (Freq Weight),kl_div_$\beta_P$ (Perseverance),post_std_$\beta_P$ (Perseverance),ess_$\beta_P$ (Perseverance),post_corr_$A_{rew}$ (Reward L-Rate)_$A_{pun}$ (Punish L-Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$K'$ (Decay Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_P$ (Perseverance),post_corr_$A_{pun}$ (Punish L-Rate)_$K'$ (Decay Rate),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_P$ (Perseverance),post_corr_$K'$ (Decay Rate)_$\beta_F$ (Freq Weight),post_corr_$K'$ (Decay Rate)_$\beta_P$ (Perseverance),post_corr_$\beta_F$ (Freq Weight)_$\beta_P$ (Perseverance),max_post_corr,mean_kl_div,min_ess
0.7112420836331902,0.569786524547885,1.3152600935590752,2.1365918177365533,-0.611660548337813,0.6388262731191706,0.1286052409920276,302.1932105096803,0.6825344790861336,0.1237571434632159,362.1928703165858,0.0886706157572825,1.2368112723007263,271.0918963702154,2.370971005067412,0.4704032910026248,344.4879281595699,0.1220031729820876,4.798555218308676,329.4664389259754,0.0651214533432001,0.0865946548059712,-0.4695096847210787,0.0796996552721144,0.0998932973722671,-0.4248440604339831,-0.0128992123183374,-0.4189776630150588,0.0872424160337271,-0.2854042893111408,0.4695096847210787,0.7806011092024173,271.0918963702154
0.5321283242704007,0.4922722722669044,4.771562940202355,7.565374430715501,-7.422906014707195,1.057068995279645,0.0925842262945174,334.0714683156223,1.629614399670105,0.0493684043667808,306.62575196131587,0.0062964002544803,1.3470037327121045,304.0889005481898,1.2204513705793691,1.5608513752665083,290.76112741518466,0.0755241636346242,4.869769084151283,274.2334127916177,-0.1500771053886438,0.303551704768321,0.1616390154754559,0.2180286913368906,0.2007710614106135,-0.3923677543643498,0.2111267838483083,-0.0538135871729496,0.1234021832611021,-0.0743195061447587,0.3923677543643498,0.7977910658836447,274.2334127916177
0.5931293384413311,0.7747384598626916,1.661161602965389,8.873074176516347,-1.4203343805807442,0.5616553086892472,0.1384155296589407,322.91780648314926,0.8984791852562504,0.1034122825507344,289.3417402481548,0.101603435381145,1.20396893476092,280.9180925880111,1.471565075272815,1.27682296643672,314.5258534854242,0.0074119323370558,5.383949885338019,298.2587444926846,-0.0403962346940838,-0.0647907344936324,-0.0145198547736689,0.1561728690889479,-0.0436571632173022,-0.0834260156168652,0.1156318241644107,0.0319208154510666,-0.0914361151192864,-0.1146155848006022,0.1561728690889479,0.6081429873873028,280.9180925880111
0.7228964663336567,0.2169491101466771,4.867806743995967,-6.053292663500169,0.7126565221535266,1.1426765178612952,0.0774838244477842,357.9436108231832,2.036694157976749,0.031831540387468,335.4540485046835,0.1114666553305023,1.2250271180125711,317.2349277652795,1.940216716204236,0.704311407594709,402.8700348882819,0.0343005846018544,5.032080270933157,284.7897999878025,0.4875186498172962,-0.0378371662203803,0.4472882804603166,0.1049890210621543,-0.0292385025739642,0.490716808429287,-0.0152409894643164,-0.0064442832073957,0.0533346228154912,0.0847545567960994,0.490716808429287,1.0530709263949274,284.7897999878025
0.296222289158112,0.9894303751458272,2.136387921907742,-3.3192085106468747,-6.890077187579113,1.1962577357953437,0.0734627992488526,339.22060501467377,1.808335092949247,0.046412117765981,344.7911138100857,0.1285697750726235,1.159505372431457,263.28851727224304,2.51294700446442,0.3953366378090992,354.0991000504841,0.1412890686094221,4.791468517394748,336.4168216486703,0.1006053507977409,0.2752497527326695,0.4669272691470042,0.3571775414946298,-0.0465477598501053,-0.0250910253301471,0.052003249674274,0.1301641324594886,0.0930797224200429,0.13075860622067,0.4669272691470042,1.1574797353782114,263.28851727224304
0.1840704349875116,0.9549194441014232,2.256271897958127,3.8635008992050057,3.117637820682887,1.8421148970065928,0.0415648017111438,290.0422406191161,2.134564610586911,0.0388178142005981,254.9501574142353,0.0750570239952646,1.2252658859929784,254.4029476238885,1.2633579669834774,1.3875147886376904,282.0328893896313,0.0459060159808126,5.0237923643038895,296.23374455016534,0.0434487665482517,0.230582258232296,-0.7296029743360755,-0.3419194906007214,-0.080328724182601,-0.0719800141141843,0.0257444225605943,-0.1597032746290311,-0.0680974902819357,0.1107172319688764,0.7296029743360755,1.0722001029106116,254.4029476238885
0.0342901508675326,0.8802763154970392,2.8109849253045303,-4.6333945839815405,6.706802969403753,3.202147212660264,0.0098499073021096,374.5840129533495,0.705215521496025,0.1229100883534749,331.41188431145525,0.1884127665221042,1.1014491363628471,279.77328714557524,1.392484919085118,1.2169442678870606,327.0102582676839,0.0220854704076844,5.160063303899572,326.03371158796006,0.5117290384291729,0.025212890689489,0.013680454381283,0.1672525561956088,-0.0059456789568807,0.4946510066385612,-0.0685182166456644,0.0328638579987139,0.0432737458224847,0.0603754917801544,0.5117290384291729,1.1020691780342389,279.77328714557524
0.998101322349459,0.1335108536810474,0.6247736881488885,-7.223098012733072,-0.4264205674603101,1.5889878930763774,0.054582198519764,334.63055764937826,2.6798041717311336,0.0168263702163846,306.91836098054205,0.1397183957580068,1.1463445074987544,274.5128515426513,1.736604630688681,0.8683098842036598,316.5347776025929,0.0766091792204433,4.967165821507139,297.90876107243633,0.4104941894803587,-0.0231029488882759,0.3037946679857666,0.0293431898565246,0.059370746925841,0.4677706172669414,-0.0776762501005695,0.0123594824473533,-0.1348495064079918,0.0033984706136816,0.4677706172669414,1.2443448540949285,274.5128515426513
0.5715623024234703,0.7235209905697595,0.7276921862212984,-2.2762042452192954,-5.0620647345800185,0.6730947228118829,0.1235992610023725,351.267245739723,1.1159880469156915,0.0793773081250642,390.4206242352858,1.1281535555137872,0.392884423556206,400.2714907148604,2.5937083146556144,0.3642790649358124,376.97513374459095,0.9281822632530958,2.086278534595812,392.6103967688645,0.1353131957167126,0.1671630470922342,0.3370709335578747,0.0135584442883765,-0.155906241085875,-0.1537472914732131,0.0622333614952145,-0.0061948999153113,-0.7598670503375871,0.0521178266839743,0.7598670503375871,1.2878253806300144,351.267245739723
0.9724366205935858,0.9395335790518504,1.8940391236901128,8.17630428455659,7.944384890843747,0.3155032245155435,0.1861566504230726,252.8031214453437,0.8526533809825027,0.1083075831299832,259.96588261370545,0.0082555951119558,1.407744916453885,249.67095417466635,1.2147561806924725,1.5878144455267835,223.22974359681567,0.0293254184455107,5.127583343247743,262.3781899470866,-0.1843589773876618,0.1633932406487704,-0.1001745137011643,0.1674886449059934,-0.0277525123205051,-0.1676145319380749,0.0109775638665189,-0.103461755694984,0.1319605102883431,-0.1377663449863965,0.1843589773876618,0.484098759949597,223.22974359681567
