$A_{rew}$ (Reward L-Rate),$A_{pun}$ (Punish L-Rate),$K$ (Decay Rate),$\beta_F$ (Freq Weight),$\beta_P$ (Perseverance),Pattern
0.38570432341223043,0.13447400775173257,3.613009554381687,7.627012982417192,-5.416587454939286,GOB
0.2842032380039534,0.569695704327854,1.929461058233736,-4.331276799517177,-1.8003710243096975,GOB
0.7156888614890194,0.008712827978789575,4.873742548040677,-7.8310093156577345,7.897983285582434,GOB
0.6246002469088056,0.1943196499442837,3.102632095659778,-8.256876756865914,-6.41683351736574,BOG
0.9291896024342099,0.7881986654945324,2.76606465130467,-0.22470516546009023,-9.152701386045816,GOB
0.6427493077184878,0.11169845807795455,4.45100961154264,-0.20454884503116233,4.144330620678504,BOG
0.1567172015871989,0.5236739735319313,2.812124915800946,3.200097617416686,8.45147329299185,GOB
0.1943740167844646,0.48361408653024746,3.597343926120905,9.42701529671043,9.565061099476878,GOB
0.4895077424380984,0.2136636386098093,2.401171453075161,6.00115786891303,-7.804106311059989,GOB
0.7544801279562255,0.7849087289328898,0.19151380792437772,6.158959261378627,5.093223131761249,GOB
0.45314232110038094,0.4555238083476623,4.1977125310717,0.11445852207657126,-5.733082787045981,GOB
0.2168630250732345,0.1258056206109725,0.14943590486295277,8.921293390469959,6.893232314097592,BOG
0.7724537869339814,0.336539066534125,2.0561054885022814,7.6214148369470855,3.175312158592252,GOB
0.69383350331322,0.6148672944386567,0.8953167202914554,5.120257832224631,-4.622553870111059,GOB
0.9280990504163841,0.6451918800434991,0.5938045134904181,6.893281891963166,-4.068856369157348,GOB
0.006569008268668477,0.01532988576213569,0.2676307854669951,-7.7287045531966925,3.8714612319003052,FOI
0.5792690877355107,0.21111484871816197,0.5036392413134817,-6.728221081638005,0.6785705215059927,BOG
0.012124744487406611,0.28087975530917025,0.5807946097023277,-1.67155346181225,5.9922813335163205,GOB
0.36764527372098754,0.4909965623699248,4.628884673561889,6.733521722974757,-3.277869938157715,GOB
0.8692734947601559,0.9629214474056185,2.9241801911417618,-2.7141042421075445,9.496013291153922,GOB
0.3293331826494523,0.09193750751314844,2.858676063331062,-8.195060199902333,-2.3285479420600446,BOG
0.5591202842832972,0.5368919998977457,2.4510213658561,5.598005441812495,-9.393974688305082,GOB
0.8882278114081823,0.460602805820701,3.1286024749754455,-7.0423390108112205,-3.5215261206821626,BOG
0.3799763113089682,0.41133903561883994,2.226896716520893,3.6485354215746746,7.92964267533549,GOB
0.23346240891081105,0.8158852295922776,0.4551780438854701,8.593467403271422,-1.7193338800141422,GOB
0.12336821718791646,0.07058225820088568,1.8596707375404022,2.6541958139992587,-9.170271736921714,GOB
0.11348222114487463,0.6846981128194006,4.34744560097662,-7.1332828621867765,-2.689382923223052,BOG
0.622478832879603,0.08301670990225742,4.977833937367587,-4.942892455208582,9.526443613153912,BOG
0.803149578021077,0.9867120905868493,2.562244460457527,-5.3796047256769945,-6.8993071595276945,GOB
0.44683624801206984,0.47293476005199686,1.4743310523410083,-0.36192752054877,-9.315782079564087,GOB
0.5663884600470407,0.7273595894800512,1.62042102247525,-8.204018475195374,5.0282722225230785,BOG
0.09208138840638828,0.10827249146443914,1.435973467562794,7.961288510825742,7.764591418651722,GOB
0.03343571507050512,0.04082703481490469,1.1709945268911652,1.6208534011500237,6.306677135733018,GOB
0.10561459878149142,0.4294738370546056,4.488434922089369,4.678918632847202,-9.220455127724367,GOB
0.5367713283824851,0.4252015658008481,2.856463512076248,3.8961383361860733,-8.662497448980469,GOB
0.036178621118292204,0.743873753185164,1.2064057273056985,-9.311512589698623,1.7745021442542033,BOG
0.6125542192092792,0.2373641318047129,0.5055182364486378,2.1657424292785628,-7.043928577185271,GOB
0.009262000598473381,0.44442637411462105,4.418684323503604,-5.961670477170617,7.223526403667286,GOB
0.7463473677885398,0.15125606639731926,0.6648688913069738,3.402368154278559,7.068502662974659,GOB
0.37863841551703664,0.8385459472589057,1.8145363242853185,6.9536024881291105,7.275346433199402,GOB
0.9892858011841373,0.6610020038920282,3.8683812852218304,-0.45216038003949066,0.09991278088887867,GOB
0.5260433587215612,0.5007556204499901,1.0041385245979122,0.9910958868360922,-8.833376564312253,GOB
0.15706787669419875,0.03873491496877237,1.865595005938504,-4.5272358784100275,-0.2456722812505543,BOG
0.6792246852381114,0.20486112677420018,1.2461285909132587,3.605463062264132,3.3222838955145697,GOB
0.46977435715901555,0.14430563458235293,4.596465399248711,1.8960258280128528,8.16816516989611,GOB
0.904530759802761,0.8050475229180755,0.5727849241918436,5.7243880433863765,-6.408180458982837,GOB
0.5245635995292387,0.67548083984154,1.9508824956177475,0.6117607026507308,3.6486611693426934,GOB
0.03649771076887348,0.692307634328666,2.2320842551421216,3.613730207545803,-2.7055889332058918,GOB
