true_lambda_0,est_lambda_0,true_obs_precision,est_obs_precision,true_gamma,est_gamma,true_beta_info,est_beta_info,err_lambda_0,abs_err_lambda_0,err_obs_precision,abs_err_obs_precision,err_gamma,abs_err_gamma,err_beta_info,abs_err_beta_info,global_error
4.416779663626156,0.35116323320937004,2.866708190643991,3.124866335377711,6.129826738701712,4.229651834833991,2.6235292820185667,0.458483159342481,-4.065616430416786,0.8147527916666906,0.25815814473372,0.0258416561295015,-1.900174903867721,0.09505627333005108,-2.1650461226760855,0.4330092245352171,0.463956513682093
3.671260314091794,0.01,4.35457035785209,10.0,0.045639141869404966,0.40941279104681905,0.49588189103414426,0.0,-3.6612603140917943,0.7337195018220029,5.64542964214791,0.565108072287078,0.36377364917741406,0.018197781349545476,-0.49588189103414426,0.09917637820682886,0.46579463123736603
0.24910469054485834,0.812113948485695,2.796622760746555,1.2581077963040248,9.89597475532081,10.711516979122772,3.935138079243777,5.0,0.5630092579408366,0.11282750660137005,-1.53851496444253,0.1540055019461992,0.8155422238019625,0.04079750994507066,1.0648619207562229,0.2129723841512446,0.14445536863021602
0.4380647453593602,0.0853558397717183,9.34233808333415,6.4339537864092105,1.374250408012707,1.7541044155736871,1.6096258744382383,0.8302840189788824,-0.3527089055876419,0.07068314741235308,-2.9083842969249396,0.2911295592517457,0.3798540075609802,0.019002201478788405,-0.779341855459356,0.15586837109187118,0.1691216724477572
3.6199144784438566,4.986373695276436,2.140448972768428,0.6473812543380806,0.5336223503485412,1.392057455221812,3.7619174852793567,5.0,1.3664592168325793,0.2738395224113385,-1.4930677184303476,0.14945622807110587,0.8584351048732707,0.042943226857092086,1.2380825147206433,0.24761650294412868,0.20030183561745743
1.4780903813915247,0.01,5.665281070086507,10.0,16.73104860420209,18.699661442304993,0.053668508178552905,0.0009746227680523571,-1.4680903813915247,0.2942064892568186,4.334718929913493,0.43390579879013946,1.9686128381029029,0.09847988184606818,-0.052693885410500546,0.010538777082100109,0.266758811239354
2.72715709513487,0.6042953458961314,3.727557849470422,9.912788243610777,5.88047897945307,7.036310625321894,3.6095508938060767,1.4891439360024201,-2.1228617492387385,0.4254231962402281,6.185230394140355,0.6191421815956311,1.1558316458688243,0.057820492539711076,-2.120406957803657,0.4240813915607314,0.43229335322089735
1.3350852289999906,0.9647403940763077,9.800352336230164,9.575782146751221,19.895621410073247,20.0,0.9325139198054305,0.9137785913298822,-0.37034483492368286,0.0742174017883132,-0.2245701894789427,0.02247949844634061,0.1043785899267533,0.005221540266470901,-0.018735328475548374,0.0037470656951096746,0.03890647620475539
1.2585898909410322,0.01,4.128008936138837,8.607922166806942,13.022736042751749,8.887215779479744,2.9084646845366295,2.196335077792043,-1.2485898909410322,0.25021841501824293,4.479913230668105,0.4484397628296401,-4.135520263272005,0.20687945289004528,-0.7121296067445866,0.14242592134891732,0.2858285006787803
2.1479953159275325,4.999988650334741,1.3006989841199994,2.283153444993491,14.907601163999628,19.424305732830128,3.879055333319385,4.88120315635105,2.8519933344072084,0.5715417503822061,0.9824544608734915,0.09834378987722638,4.5167045688305,0.2259482025427964,1.0021478230316645,0.2004295646063329,0.3269388605068143
2.0484470396787366,5.0,5.639116038891862,3.872429399535163,18.563246210241658,20.0,0.16759029424994315,0.3221432559168225,2.9515529603212634,0.5914935792226981,-1.7666866393566987,0.17684550944511498,1.4367537897583418,0.07187362630106763,0.15455296166687937,0.030910592333375876,0.3111511977112759
4.958854875834533,3.265756761251591,2.6307543688109445,2.0377260485236226,16.355691693021353,16.80802193450363,4.748207316918423,4.257346489413808,-1.6930981145829422,0.339298219355299,-0.5930283202873219,0.05936219422295514,0.45233024148227585,0.022627825987107348,-0.4908608275046147,0.09817216550092293,0.17944145587675933
2.428469338441331,0.15809196709482454,5.586926250424066,1.0419821644574805,8.834757543475424,11.481854121504087,1.0430263197094063,0.5570423710772641,-2.2703773713465067,0.4549854451596206,-4.544944085966586,0.4549493579546132,2.6470965780286626,0.13242103942114372,-0.4859839486321422,0.09719678972642845,0.3320290729834183
1.189861499714353,2.15365579503748,1.5090629080073017,2.4098413818497404,14.10292036737563,15.449572768919865,4.587116718960697,4.476757348408029,0.9637942953231269,0.19314514936335206,0.9007784738424387,0.09016801539964352,1.346652401544235,0.06736630322882617,-0.11035937055266842,0.022071874110533685,0.11231730294256906
4.480900915848673,5.0,2.2501902526384603,0.01,0.3645497477328949,0.01,1.0089259704371143,5.0,0.5190990841513274,0.10402787257541632,-2.2401902526384605,0.22424326853237841,-0.3545497477328949,0.01773635556442696,3.9910740295628857,0.7982148059125771,0.4179019910342054
4.879024111603807,0.01,9.83004352796622,10.0,19.30308787023258,20.0,4.034188833907791,2.912773261954,-4.8690241116038075,0.975756334990743,0.16995647203378006,0.017012659863241245,0.6969121297674192,0.03486303800737465,-1.1214155719537913,0.22428311439075826,0.5009760979054068
3.2415262389964323,0.6973888180042244,9.404513591966879,2.676219152056153,13.45465802295796,15.383244101156848,2.4326101599608445,2.036072577077159,-2.544137420992208,0.5098471785555526,-6.728294439910726,0.6735029469380106,1.9285860781988884,0.09647754268128507,-0.3965375828836857,0.07930751657673714,0.42695080613655917
1.2761520436394582,0.01,7.950821441899602,10.0,7.848976049210759,6.5241916044243125,4.306070818233029,3.9013001764713255,-1.2661520436394582,0.2537378844968854,2.0491785581003983,0.20512297878882865,-1.324784444786447,0.06627235841853162,-0.4047706417617034,0.08095412835234068,0.1713212967232902
0.9995313663220393,0.01,9.610618090773876,10.0,13.176898688773711,8.874791827058,1.8304437674295304,1.6159141825028724,-0.9895313663220393,0.19830287902245275,0.3893819092261239,0.0389771680907031,-4.3021068617157106,0.21521294956056583,-0.21452958492665797,0.042905916985331596,0.14916499491492236
2.342461266655717,0.06498013557871372,3.845442740257573,1.4780730360806287,12.282866117534375,7.735130745124057,1.0930367962492227,0.39555978184522783,-2.2774811310770033,0.4564090443040087,-2.3673697041769444,0.2369739443620565,-4.547735372410318,0.2275005188799559,-0.6974770144039948,0.13949540288079895,0.2896900583142849
0.7122529283854229,1.9653040686303955,2.942909809278036,3.1356231140584927,8.360209222909385,11.931912055343425,1.0258088568068369,1.8412643788505805,1.2530511402449727,0.2511124529549043,0.19271330478045678,0.01929062109914482,3.57170283243404,0.17867447886113258,0.8154555220437436,0.16309110440874872,0.174608755382557
