agent_id,true_A (Shape),est_A (Shape),err_A (Shape),true_w (Loss Aversion),est_w (Loss Aversion),err_w (Loss Aversion),true_a (Learning Rate),est_a (Learning Rate),err_a (Learning Rate),true_c (Consistency),est_c (Consistency),err_c (Consistency)
30,0.7109322207278873,0.973647220292196,0.26271499956430866,2.739545309164829,4.34443010796132,1.604884798796491,0.41650279493673903,0.21396393377947898,-0.20253886115726005,2.2827215755658794,3.20002236007512,0.9173007845092407
30,0.7109322207278873,0.6791217735582562,-0.031810447169631106,2.739545309164829,3.287528432546921,0.547983123382092,0.41650279493673903,0.4510358784557766,0.034533083519037555,2.2827215755658794,4.495613934134056,2.2128923585681766
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,1.0,0.2890677792721127,2.739545309164829,2.153495257880677,-0.5860500512841518,0.41650279493673903,0.3498412626684333,-0.06666153226830573,2.2827215755658794,1.1713083833881102,-1.1114131921777692
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
30,0.7109322207278873,0.8,0.08906777927211273,2.739545309164829,3.0,0.26045469083517103,0.41650279493673903,0.8,0.383497205063261,2.2827215755658794,3.0,0.7172784244341206
