true_A_rew,true_A_pun,true_K',true_beta_F,true_beta_P,rmsse_median,rmsse_p90,n_successful,bias_A_rew,std_A_rew,shapiro_p_A_rew,bias_A_pun,std_A_pun,shapiro_p_A_pun,bias_K',std_K',shapiro_p_K',bias_beta_F,std_beta_F,shapiro_p_beta_F,bias_beta_P,std_beta_P,shapiro_p_beta_P,pct_normal
0.2622962644698918,0.5225101707362095,2.0523740990803736,-3.966450871161344,-5.431135339882951,0.1596189778204506,0.208174449733727,30,0.0043024496507457,0.1165680780588627,0.0004780099485055,0.0387131864424142,0.0897837291712354,0.2184102948177414,-1.085511552083404,0.8795512838261368,0.0046011437034354,-0.2172007815766268,1.062890512075767,0.0189814274378132,0.866979073223581,3.8475624647965514,5.521406260390933e-05,20.0
0.1485361057922244,0.1273541445313448,4.961853615568821,-1.8152408490438603,9.747939516434087,0.4786740524342046,0.5151169438089218,30,0.0307637135215508,0.1400766427651064,2.659268428301716e-05,-0.0029664562881782,0.0498342103410407,0.6573724866993633,-3.5985208367109376,1.6210527210264472,2.158471232702082e-05,-0.1859980227127246,1.3800637484052145,0.0004851916609345,-10.597505690317128,5.644933894698577,0.0023992381683374,20.0
0.4872383136081633,0.2006562344535823,0.6383642312228989,-3.28472023608482,2.231390250072833,0.0768495382559304,0.2134053599126709,30,-0.0166939515528755,0.1278679343786628,0.0484583022700018,-0.0155727151611738,0.0570666713445587,0.8619078372598117,0.1066766037879236,0.7113004066813627,0.000417952163129,-0.6120654214009499,1.0107394251377309,0.2985418726452596,1.310547715474604,2.710551402477706,9.5012567309696e-06,40.0
0.0066480431001287,0.2219699868594976,2.4004079072715543,-2.7597929685448346,-7.192082391479429,0.1258637142981306,0.251895010575577,30,0.0115911250864711,0.0313341310615649,8.099744292464612e-08,0.0426077859356423,0.0923730507599914,0.0005557116464464,-0.8285497438057662,1.0272667955446413,0.2292703180158818,0.2320011534481166,1.809970641027832,0.5382335052485406,1.3603551080410283,3.9976594561150582,5.446828123333058e-05,40.0
0.8638370871824387,0.718663074441721,2.3346393196405235,8.610077161636806,-1.3193194868614366,0.2430009710411531,0.3216099307741845,30,-0.061176776228872,0.1949279950871554,0.0010716843053558,0.0707059960583535,0.1670273194398884,0.0043432953817307,-1.5540706247026477,1.388333584648792,3.142929498193791e-08,1.2459396903652091,0.5866548721526681,3.599530349961207e-11,1.6063243472789837,5.883052198846936,0.030996557458782,0.0
0.190952416726638,0.7152304071240638,2.066940433758494,-9.863168782757676,0.7129290886824293,0.2042019958118504,0.2918811661590403,30,0.0123317322331347,0.043375852662619,0.8373107429374613,-0.0542622551296404,0.0960522571338922,0.3144363793368455,-0.5503153802334666,1.390467800782297,0.0068424777748838,0.4532533628109608,0.6467412677064021,0.0002942959436708,-0.1987529377088594,6.934573118800827,0.0032771747972349,40.0
0.3369909730789394,0.2310181983163715,4.639630292727989,3.7827162784089934,7.64911950271556,0.4288932375351479,0.4768752795530184,30,-0.0075763201972438,0.2044993441131513,0.013855495077412,0.0045351556612768,0.0740845329904592,0.1356641103284009,-2.999773342277019,1.3377007945809782,0.0056620654782387,1.810412807808044,2.7552279229871743,0.0036926531267421,-9.38442150730561,6.880934067997208,0.0049560668401431,20.0
0.8301701404540502,0.8340309061832966,0.9723467877606136,-9.166450162514076,8.078362121588572,0.0854667078112129,0.377593421922127,30,-0.0044175202148986,0.0849783055306604,0.5309601474689958,0.0092383460419538,0.0959978135743635,0.0051196739402938,0.3387101867094182,1.2829550546610684,4.126338271259327e-06,-0.5622057628947367,0.7347996397086884,5.91427693912698e-10,-2.489302509805848,5.21203591267142,0.0001479542142452,20.0
0.0020099943247879,0.1006789810385899,4.25804513490418,3.0700682300845887,-9.263074438339904,0.2989565667241851,0.4187015846040006,30,0.0127606314300026,0.0415440914760305,2.5615966226067237e-10,-0.0070850309914754,0.0314396678432416,0.2479470176712199,-2.1477681023744664,1.6216485567603198,0.0050998029685292,-0.0953943411987847,3.095349423894024,0.2599347246966406,4.335423864965754,5.018271710589122,0.0001579462046646,40.0
0.5177271199753107,0.7157174602437198,2.86411693751591,-2.949365853830436,0.7531215859225213,0.2503993571498949,0.2683193040753054,30,-0.0088955444233871,0.1375661430194468,0.1971251021787682,0.0251749909564824,0.1097629916002762,0.8394604473211469,-1.7358139144321476,1.139358667292262,0.0020505011935155,-0.2749162543369374,0.5818863763260848,0.8896529778032648,-0.7158584095902553,5.613268025838892,0.0121204589066265,60.0
0.8253024834734247,0.06495471581037,4.352196985060906,7.768690590909991,-2.923309199996897,0.4778828395549226,0.5129773598930829,30,-0.1834293978812103,0.3088569283362773,0.0066452923161251,0.0112841645507833,0.0597074932537181,0.0004592522480499,-3.5026338953977985,1.1354969627948124,1.0450701176253242e-05,1.7396372436752137,1.6355042784213214,1.2430069673709564e-10,7.673189972035399,7.786779196514693,5.36405368216454e-07,0.0
0.5590974481952589,0.3920826157936159,0.6896482401781557,0.7771308779049573,-8.479681680221123,0.0836135952701398,0.2773512825959179,30,0.0886589266733839,0.2248560614792685,0.1419651130689809,0.1011651768522794,0.2270163238564791,0.0245068076751846,-0.0538862382924557,0.1684080948490973,0.8985877038980707,0.3067600689344304,1.1339686242762237,4.006811153956952e-05,-0.3229168503029012,1.5282811357527673,2.116378565499535e-05,40.0
0.2699271165764685,0.3743794895831019,2.2517687268258384,2.316438319796997,-2.7608644831952134,0.1971209132213992,0.2626809845481133,30,-0.0113385359856201,0.1575835866463654,0.0305826859890886,0.0059273478549403,0.0978865604626603,0.020192568293658,-0.9418390354590728,1.2962782385111355,0.0012616711153526,0.8043461619095628,1.1576888316608618,0.0003002587587383,0.3436108720688062,5.2631755282456565,0.0066195993112343,0.0
0.6420627213193081,0.0013104201689187,2.5285975091100137,8.137838554258437,9.635656970354582,0.2412733999392236,0.3471965363443329,30,0.0156292754917445,0.2057266985604303,0.0595217848567655,0.0232205044799862,0.0165625436659154,0.0836795313630553,-2.2591168366888463,0.6320042588098966,2.413748895181466e-09,1.459465281298986,1.2107862263037314,2.0431026296198662e-10,-2.4131892056843496,5.334371620582632,3.4977078889542475e-08,40.0
