true_$A_{rew}$ (Reward L-Rate),true_$A_{pun}$ (Punish L-Rate),true_$K$ (Decay Rate),true_$\beta_F$ (Freq Weight),true_$\beta_P$ (Perseverance),kl_div_$A_{rew}$ (Reward L-Rate),post_std_$A_{rew}$ (Reward L-Rate),ess_$A_{rew}$ (Reward L-Rate),kl_div_$A_{pun}$ (Punish L-Rate),post_std_$A_{pun}$ (Punish L-Rate),ess_$A_{pun}$ (Punish L-Rate),kl_div_$K$ (Decay Rate),post_std_$K$ (Decay Rate),ess_$K$ (Decay Rate),kl_div_$\beta_F$ (Freq Weight),post_std_$\beta_F$ (Freq Weight),ess_$\beta_F$ (Freq Weight),kl_div_$\beta_P$ (Perseverance),post_std_$\beta_P$ (Perseverance),ess_$\beta_P$ (Perseverance),post_corr_$A_{rew}$ (Reward L-Rate)_$A_{pun}$ (Punish L-Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$K$ (Decay Rate),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{rew}$ (Reward L-Rate)_$\beta_P$ (Perseverance),post_corr_$A_{pun}$ (Punish L-Rate)_$K$ (Decay Rate),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_F$ (Freq Weight),post_corr_$A_{pun}$ (Punish L-Rate)_$\beta_P$ (Perseverance),post_corr_$K$ (Decay Rate)_$\beta_F$ (Freq Weight),post_corr_$K$ (Decay Rate)_$\beta_P$ (Perseverance),post_corr_$\beta_F$ (Freq Weight)_$\beta_P$ (Perseverance),max_post_corr,mean_kl_div,min_ess
0.15074865778613303,0.32457549459857776,2.1921307562249788,-8.38659403426368,2.024563148341471,2.029094417243211,0.03341773915034518,323.9908161765689,1.750288777662762,0.042394186755507615,370.53934562224276,0.18796617091547563,1.11309309797476,240.50896198091138,1.955039741226033,0.7645744531906395,332.63244744685255,0.43257040131157387,3.607678486934136,302.90887904397135,0.2791989421178858,-0.509989464649634,0.4288624470303292,0.26159651230828324,0.03736720880815309,0.08973208499269375,0.03913753425992011,-0.23595154505919225,-0.030095886964468632,0.11482780149415903,0.509989464649634,1.270991901671811,240.50896198091138
0.6130068477843527,0.7719363551643553,3.7352721602724106,-4.885591879925107,-3.0445812029414387,1.0186977650461178,0.08800386468362424,309.1091146465702,1.0962941225980238,0.0809616636960713,337.138979742948,0.1138930617064493,1.1875703692550141,354.23613962340863,1.8343167561041251,0.7906295557079376,319.3997285479399,0.011507611600212186,5.198756105706532,293.739099573826,0.27747905877211126,0.05783510648701339,0.5846552343819159,0.24622396600807836,-0.023457812428890806,0.006269698895867468,0.059218169869232756,0.14729704103876606,0.08219856235063369,0.24257560227797142,0.5846552343819159,0.8149418634109857,293.739099573826
0.1972698676882662,0.3832916919725383,4.111505911570769,-4.130296894493815,7.814611267199975,1.5713487889976279,0.05206785341506598,365.86850341485734,1.5632579267285163,0.050929785723967835,310.23274293819946,0.06389545587998646,1.2285626557267841,258.81171693161053,1.88667487407429,0.7410773955104505,363.13122351164776,0.27752280346447966,4.116633764640746,236.33011388696477,0.5794109326273922,-0.3867466584356983,0.6902346835359013,0.18189972581338654,-0.09295253903725795,0.30946896977852106,0.057464905721771355,-0.31197328738964575,0.03423973511097736,0.20510613955662893,0.6902346835359013,1.0725399698289801,236.33011388696477
0.24340705551628664,0.9760681589902646,3.146960499019374,-8.681232713382718,-6.577468695569294,1.7579659341888372,0.04771154046208326,199.39662662017642,2.021436540194512,0.03903051463119927,203.36121190958033,0.0,1.52387919952981,190.95531808326078,1.9626259809568467,0.7910883263521168,207.36101290635784,0.04343069484932993,5.900345022774376,214.00437529598432,-0.17199180734935932,-0.3154767289278801,0.32915761924953896,0.5509872729382025,0.014632690292663939,-0.18892269410652338,-0.18768829680265184,-0.026794161484587343,0.20744454001527338,0.2057412514798899,0.5509872729382025,1.157091830037905,190.95531808326078
0.7638099149382631,0.16596498386284403,2.1589472192014587,3.710642420565387,-2.296746243492592,0.8562150501260533,0.10278488561730811,366.38046528603815,2.162916282457699,0.028217688683128107,349.3468488485633,0.1456284814321931,1.1448014193128937,252.5409538250369,2.167240936705337,0.5863453903728352,343.1557542485608,0.01710454823791041,5.259827495142444,286.06432327769267,-0.1551602811880991,-0.061351924674809974,0.16002184825906135,-0.05469056778789652,0.027761628907823736,-0.27396720619762027,0.02593689601321462,-0.2223164894110313,0.08830208027847262,-0.39513275808364473,0.39513275808364473,1.0698210597918387,252.5409538250369
0.7832178550331826,0.19121938456091375,2.398893079259704,2.81771871390635,-0.11135592836425623,0.842835028853127,0.10465657215485266,293.8659044245942,2.1203762836703968,0.02938293966699424,334.3812640688353,0.10774176726083673,1.1991773838488715,285.8610652765566,2.0567596157581747,0.6453205498771755,347.8243387529147,0.04640684509750992,4.984134866396752,302.4421106440898,-0.019061209666555574,-0.0028136709422560517,0.018788694399626767,0.0004553600889169427,-0.005432219182983486,-0.21518037090084158,0.05987725876493383,-0.24807029667711258,0.07685783411641847,-0.3832251601534008,0.3832251601534008,1.034823908128009,285.8610652765566
0.7980740301735065,0.6588688518245657,0.5418597961533396,8.91332108320369,5.999091517074646,0.4519606672318711,0.1673391177097211,272.0465046052046,0.918989897015579,0.10447846495416194,307.44916233872533,1.3481914327780005,0.6162749771256751,264.5571249517957,1.2043395290396177,1.5289202188074038,298.2263994603014,0.8289851182331529,2.330246123533718,222.6725319158957,-0.17821164647711496,-0.028531454308833627,-0.05683732392352499,0.23340811860265992,-0.09438532754374261,-0.34043931160113383,0.2735906451213476,-0.17087062072461728,0.041368596058314194,0.18830081919639438,0.34043931160113383,0.9504933288596444,222.6725319158957
0.2622962644698918,0.5225101707362095,2.0523740990803736,-3.966450871161344,-5.4311353398829505,1.235428684225894,0.07058656528137107,397.01842600577066,1.3576403455673405,0.06319488043148372,337.3728481301505,0.24426702058909888,1.045486982788831,336.1213752781353,2.218989637065537,0.5397522588294896,341.6785334613391,0.08931375609473369,4.971377881669927,304.22248424958883,0.5011498611377525,0.23043546739743243,0.5632304997421074,0.19181295018608283,0.020723288330104474,0.20181240568978578,0.04656260768858011,0.23486989609201725,0.1572566384068108,0.20377119298728216,0.5632304997421074,1.029127888708521,304.22248424958883
0.14853610579222445,0.12735414453134486,4.961853615568821,-1.8152408490438603,9.747939516434087,1.4565848945166666,0.06294370222687952,320.9521021894015,2.0226021944783814,0.03294299946894321,325.7072716003189,0.22152837998814023,1.0981880602818737,308.2006493206826,1.5801723359506754,1.0322989285927289,298.86926490344615,0.10280003167864926,4.592345479901091,339.6962329261813,0.7244118267659241,-0.10968387738296007,0.6791664852349307,0.06752408016595253,-0.08701930941656251,0.43399304082490237,0.019889626539268377,-0.05664351342693356,-0.025295700165190466,0.07133098931574532,0.7244118267659241,1.0767375673225026,298.86926490344615
0.4872383136081633,0.2006562344535823,0.6383642312228989,-3.28472023608482,2.231390250072833,0.9394500081634134,0.09728445230501889,383.0697871362857,1.9052134735751705,0.03647796067258214,335.18323008109377,0.6097254786700798,0.7148637973446051,302.0168727537852,1.9530421628340948,0.6944044763920628,350.1313094380536,0.7391611535199178,2.538045208513434,346.55747706801503,0.3488740252329738,-0.3882114122750225,0.6741489231492339,0.0688543695692693,-0.06573292973151335,0.26733751501186237,0.04793738008430062,-0.2410720950807334,0.4942289743763879,0.10310425927395653,0.6741489231492339,1.2293184553525351,302.0168727537852
