true_A (Shape),true_w (Loss Aversion),true_a (Learning Rate),true_c (Consistency),rmsse_median,rmsse_p90,n_successful,convergence_rate,bias_A (Shape),std_A (Shape),shapiro_p_A (Shape),bias_w (Loss Aversion),std_w (Loss Aversion),shapiro_p_w (Loss Aversion),bias_a (Learning Rate),std_a (Learning Rate),shapiro_p_a (Learning Rate),bias_c (Consistency),std_c (Consistency),shapiro_p_c (Consistency),pct_normal,corr_A (Shape)_w (Loss Aversion),corr_A (Shape)_a (Learning Rate),corr_A (Shape)_c (Consistency),corr_w (Loss Aversion)_a (Learning Rate),corr_w (Loss Aversion)_c (Consistency),corr_a (Learning Rate)_c (Consistency),max_error_corr,nll_median
0.04544914589493607,4.551872028082492,0.32391756294612944,0.21527535633893843,0.23493472422789036,0.4996209518444317,30,1.0,0.14186849467004078,0.20473674746349604,0.0001865991390271597,-1.2440173652601443,2.1033797322670087,6.808092268611941e-07,-0.032680916562839224,0.28745925331238553,0.00015646285104356392,0.34263098496785405,0.5704760440971912,1.5744545533307662e-05,0.0,-0.16420202943737772,-0.3419257537568292,-0.3768781313459268,-0.10721440066458834,-0.6226815549534148,-0.02973326865414569,0.6226815549534148,134.30726763641195
0.3063942058841817,4.69481938870196,0.11832692917913404,0.8322499301045562,0.05755728165940451,0.14468300670289605,30,1.0,0.012901611773872437,0.053103008704622146,0.6746672122153419,-0.08852886991453103,0.6540973519622184,4.710438556412419e-07,0.015227125523787379,0.0661685277741855,0.3679438352329534,0.23056182320803179,1.024857418797311,4.440781289615032e-09,50.0,-0.2826993294449122,-0.4754257762463299,0.16987903022598605,-0.032858912362174655,-0.0850015467562948,-0.5788372717989152,0.5788372717989152,74.94370391556438
0.7441141923509371,3.2928690046320543,0.7641184363821429,1.7502394577697895,0.34884207542100865,0.4076606904478141,30,1.0,0.14896059297460842,0.18199276805549328,3.3866975692466094e-07,0.8335134355450491,1.221748057626313,2.0604582391897293e-06,0.19358337119172658,0.09358770965960309,8.276252574342669e-09,1.9530911595185299,1.4739425275902664,9.40059342477895e-05,0.0,0.21254612382678792,0.18176925105869648,-0.007150018374684256,0.14981604907605559,0.577209166084499,0.3406177757432092,0.577209166084499,3.1780538303479458
0.3098034860215528,4.983534530916483,0.2069048544712257,1.6425702421263373,0.08209820207971535,0.2506813763961941,30,1.0,-0.012073035635162887,0.06171977382219519,0.27603704655350186,-0.44932195084466753,0.7260463530407032,7.413765287811822e-07,0.020291274442455723,0.07966116477229729,0.6114841209306734,0.6984121584395219,0.921313476443388,0.00044658949153399716,50.0,0.16516550454336948,-0.8752015931820221,-0.16403289815385136,-0.42194445888928306,-0.39170283463052324,0.2143933518770873,0.8752015931820221,19.029962785550172
0.10646315710799877,0.5539699716239397,0.2053668747995811,4.479597648595116,0.314930014929211,0.6092513240639029,30,1.0,0.3525242947843456,0.3727719824185392,0.00035643737565232774,0.11858355186577271,0.70526729837328,0.00042059032670555604,-0.0041890774025664925,0.1739704113327758,4.218404323493622e-07,-1.245972166352732,2.0005029943575323,1.3157454361742469e-05,0.0,-0.3996064812788285,0.22896938237007786,-0.4456733928350682,-0.3229289259107783,0.2689004771893226,-0.07864799393494297,0.4456733928350682,28.669489985480684
0.2671952621239093,2.908315307169666,0.920462225922297,2.4658273012185994,0.33250407645559477,0.5009434193338309,30,1.0,0.30994887334767485,0.30510589859112847,0.0015503455318492407,-0.39831836303239,1.4493878175776844,0.000704718600296708,-0.18426210953693398,0.2585020680323316,0.00011274623603591977,1.4562505529760372,1.5669471750453217,2.0504577876910726e-06,0.0,0.04713418435285479,-0.5139079166914492,-0.5455989581198378,-0.48585898232233854,-0.3199472602063045,0.3921069912107648,0.5455989581198378,4.6396974613998045
0.49790949894339326,1.4526136682335873,0.5929299873268667,3.3031724173671235,0.3807722670214093,0.40931233033516184,30,1.0,0.36421792507018774,0.1946076323612355,3.6410751036927897e-06,1.1779828802730845,1.1249223055451123,3.7008172817333545e-05,-0.3434333324402996,0.1315022782730644,0.0007147521291137904,1.1400705296974913,0.9216083285956705,4.012655662848031e-07,0.0,-0.02824944067022221,-0.8940089907074574,-0.10738131616168285,-0.15947302191705034,-0.3163982385297908,0.1899591146428025,0.8940089907074574,3.1873988560809385
0.2674820527577819,0.6938066116993099,0.5093901842500443,3.212754354600774,0.20854615182065234,0.48479987452387757,30,1.0,0.17233958011274336,0.34701794142595316,4.771323897700603e-06,-0.15040645079270754,0.33505169865005635,0.0003153538511811996,0.11998495752456843,0.2646698055936424,0.01859034136779238,1.108153291848315,1.0443673265785551,1.1467490267730503e-06,0.0,-0.8702133125432904,0.09176573073922396,0.21087044444769326,-0.3735852810500496,-0.4380757777647942,0.4090148065497388,0.8702133125432904,13.570220969766131
0.4199031552270862,2.160644780717874,0.9986819442225091,4.545194154037286,0.41092126004780055,0.4322271010747286,30,1.0,0.4805366826357565,0.16853560612548496,2.4067944142727316e-07,1.8323952022474854,1.3107908823977026,1.2644351099373043e-05,-0.028297410416210346,0.08023668064197993,7.537168778326168e-10,-0.9317463566738861,1.2863529128610591,0.0022214516019690897,0.0,0.2872681036780333,0.35895160400451415,0.28216245948717733,0.15460573596401914,0.22238859863691335,0.37349062044223846,0.37349062044223846,3.1780538303479458
0.4542375342191464,1.0072829336518474,0.8429234933852617,1.822199444101423,0.3389005554573327,0.5067195028630804,30,1.0,0.18294912949715805,0.2517503881155162,0.03281076700264041,0.4925875766513219,0.7958265813809342,1.5684202411111019e-06,-0.25758149368423716,0.27141760493714356,0.01242484474036422,2.327043397963991,1.4355708576547608,1.9078996142597165e-07,0.0,0.3769160546100463,-0.6870266735431129,-0.2897020193263297,-0.5760114130749375,0.054603779087565946,-0.11025075622994843,0.6870266735431129,5.043774388184266
0.884290955308596,1.4369243114427943,0.3130829650482589,2.6282822234545296,0.23870063435011832,0.2392504921756078,30,1.0,-0.004170563859488078,0.04517849711504871,1.481573777642457e-06,0.1255887909558786,0.458652432309505,1.1483391623314344e-09,0.011142153547372328,0.14017440168564238,4.2627115479994176e-10,2.1234885278087003,0.8978784374696717,7.963205817451288e-11,0.0,0.2324025655968035,0.7262011284028133,-0.5371855777392354,0.6657723726422181,0.38099516462565663,-0.26086055593419805,0.7262011284028133,3.1802921064164575
